year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2016,1,분당선,서울숲,40,1,2015,280,4553,4195,14117,5938,23672,15427,14363,9575,7831,5494,6777,5037,6827,5597,7374,7109,7188,6816,7539,7291,8795,7758,11487,9663,15142,15705,8785,15281,5564,10034,5124,8940,3335,9519,1357,5353,35,1220,0,0,0,0,0,0,156233,163896,37.543617,127.044707
2016,1,과천선,인덕원,48,4,7688,1619,24974,12649,78589,29582,76135,87876,45918,40880,36404,23049,35243,21526,35656,23268,35868,24539,32155,27338,31789,28873,34763,34891,43544,42396,72826,72162,36944,76666,25834,45603,27599,38902,20529,40291,8279,27748,1220,10570,0,40,0,0,0,0,710472,713973,37.401553,126.97671499999998
2016,1,분당선,구룡,1,0,788,338,1687,1187,3873,3801,5864,5810,4736,2825,3698,1785,3853,1937,3647,2153,3566,2570,3240,2591,4562,2887,4096,3478,4158,4021,3359,4894,1962,4353,1157,2712,1065,2632,771,2682,315,2149,44,247,0,0,0,0,0,0,55052,58457,37.486839,127.058856
2016,1,분당선,대모산입구,3,0,2159,437,5000,1802,13383,3452,17364,7935,8760,5095,6277,3819,6537,3539,6583,4079,6389,4397,5674,4582,5589,5331,5321,6170,5882,6799,7824,10629,4607,10338,2762,7074,2493,6786,1720,8186,666,4855,103,905,0,0,0,0,0,0,106210,117109,37.491372999999996,127.07271999999999
2016,1,분당선,개포동,6,0,1178,313,3152,1555,8885,3255,12317,7381,7136,6510,5694,5578,5654,3739,6627,4310,6858,4801,5632,4967,5744,5359,5924,5849,6965,7132,7664,10871,4795,10483,3802,7222,3700,6534,3138,7160,1232,4589,49,653,0,0,0,0,0,0,108261,108162,37.489115999999996,127.06613999999999
2016,1,분당선,한티,29,3,1913,710,5702,6480,16296,16442,22222,47183,16654,53279,13681,25215,16584,22129,20884,25672,23979,29863,20802,23749,24786,22865,28432,23087,39805,30999,46010,34284,31982,27193,36261,16465,24726,14662,32345,13555,6161,8863,300,938,0,0,0,0,0,0,443636,431541,37.496237,127.05287299999999
2016,1,과천선,범계,113,4,7704,2822,32898,11016,96964,24863,82583,68529,48504,56610,39101,34438,39922,38281,44675,45308,45604,43659,44338,47595,46169,46061,51347,53630,56420,65263,73737,99094,53975,102331,52835,55293,46538,45591,40118,42030,17049,29809,2567,9843,0,66,0,0,0,0,922136,925064,37.389793,126.950806
2016,1,경춘선,백양리,0,0,696,24,354,37,155,1070,161,950,178,632,277,712,1015,1161,795,864,775,821,743,648,782,661,847,399,1371,634,1755,635,554,359,406,379,601,709,479,469,317,552,16,69,0,0,0,0,0,0,11785,14293,37.830779,127.58933
2016,1,과천선,선바위,2,0,926,1232,5708,10082,16322,23149,23460,28870,15338,16996,11885,8220,10476,6967,10785,7067,10960,7862,10187,7812,10576,8080,11915,9753,20837,12680,38208,16495,23011,16224,12614,10519,11049,9694,6687,10146,2473,5728,255,1740,0,2,0,0,0,0,219318,255688,37.451673,127.002303
2016,1,과천선,경마공원,2,0,314,471,762,4530,1256,6872,2571,21454,2265,35368,1991,55252,2860,35492,4071,29666,6007,28011,10117,20280,15847,11513,27113,6185,49613,3053,112242,2186,18277,1689,4197,1266,1701,1121,640,1005,210,722,49,215,2,4,0,0,0,0,266355,264121,37.443884999999995,127.007888
