line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
4호선,남태령,2016.0,5.416666666666667,0.08333333333333333,449.4166666666667,53.583333333333336,798.25,1724.6666666666667,2873.4166666666665,4792.0,4264.25,4697.916666666667,3082.5,1638.25,2091.5833333333335,1308.5,2280.3333333333335,1173.6666666666667,2959.25,1240.5,3187.0833333333335,1343.1666666666667,2728.1666666666665,1333.8333333333333,3000.8333333333335,1320.0833333333333,4406.666666666667,1455.1666666666667,5219.666666666667,1799.25,6630.666666666667,2096.75,3237.3333333333335,2161.0,1202.0833333333333,1233.9166666666667,776.25,1168.25,474.8333333333333,1098.8333333333333,164.83333333333334,739.1666666666666,34.583333333333336,299.0833333333333,0.25,9.5,0.0,0.25,0.08333333333333333,0.08333333333333333,32687.5,51878.333333333336,37.46387299999999,126.98913399999999
4호선,노원,2016.0,136.58333333333334,8.0,12424.833333333334,608.5833333333334,31916.75,10451.75,65093.583333333336,19137.5,70424.5,35153.75,44016.083333333336,40070.083333333336,35893.25,28228.25,34268.083333333336,28292.75,36307.75,31670.0,37011.166666666664,36578.083333333336,34900.333333333336,37879.083333333336,35751.833333333336,41572.916666666664,39798.666666666664,47799.5,41879.416666666664,61467.5,43002.833333333336,86988.91666666667,33178.333333333336,90359.0,36077.583333333336,59100.333333333336,33158.166666666664,51768.666666666664,34245.75,47164.416666666664,16946.583333333332,36761.416666666664,2862.6666666666665,12703.333333333334,17.083333333333332,604.6666666666666,0.16666666666666666,1.3333333333333333,0.0,0.0,804369.8333333334,721191.4166666666,37.65512800000004,127.06136799999992
4호선,당고개,2016.0,74.0,0.4166666666666667,10214.25,16.25,20616.583333333332,7382.583333333333,58583.416666666664,11299.75,58011.666666666664,15473.0,37002.916666666664,15914.833333333334,25874.25,15642.583333333334,22311.166666666668,13624.333333333334,22591.083333333332,14838.083333333334,22432.916666666668,16037.083333333334,20126.166666666668,16577.25,19567.5,20276.75,19511.583333333332,23982.75,21175.666666666668,27878.833333333332,20462.666666666668,37817.25,15119.666666666666,39946.166666666664,9470.833333333334,31034.166666666668,7630.833333333333,28384.916666666668,6147.416666666667,28473.916666666668,2777.8333333333335,21403.833333333332,397.3333333333333,7351.083333333333,2.9166666666666665,610.4166666666666,0.0,6.5,0.0,0.0,393972.75,422044.6666666667,37.670272000000004,127.079066
4호선,동대문,2016.0,564.25,7.666666666666667,10744.833333333334,2964.1666666666665,5403.583333333333,18274.083333333332,6605.083333333333,46934.25,10729.166666666666,101178.5,16493.5,88727.41666666667,24356.416666666668,74146.25,33313.583333333336,64056.833333333336,44068.0,55914.333333333336,51457.166666666664,55974.416666666664,62329.916666666664,54237.25,69548.66666666667,46930.5,77495.83333333333,39787.0,103566.08333333333,31778.75,101477.83333333333,27360.666666666668,55804.0,34712.5,39051.0,26023.333333333332,33414.25,17526.833333333332,30378.583333333332,11445.166666666666,19244.166666666668,10825.0,2301.6666666666665,3019.0833333333335,14.166666666666666,36.166666666666664,0.25,3.1666666666666665,0.0,0.0,811863.3333333334,799813.75,37.571419999999996,127.00974500000005
4호선,동대문역사문화공원,2016.0,254.75,3.5,10959.5,1875.5,7146.25,15003.166666666666,9900.5,35868.916666666664,13991.583333333334,85908.58333333333,16203.166666666666,49457.083333333336,18777.166666666668,41662.25,22601.583333333332,36155.583333333336,27064.583333333332,35159.166666666664,31218.0,39155.583333333336,38334.75,38012.25,46583.0,34346.666666666664,53131.333333333336,32960.333333333336,66062.0,34958.75,98323.75,39341.833333333336,70888.66666666667,48878.5,55565.166666666664,29944.583333333332,53113.583333333336,23249.0,48160.25,19342.75,29619.25,13858.666666666666,4954.666666666667,4163.0,23.0,56.583333333333336,0.0,3.0833333333333335,0.0,0.0,659365.3333333334,724637.75,37.56513799999996,127.0078959999997
4호선,동작,2016.0,9.333333333333334,0.7777777777777778,574.1111111111111,286.22222222222223,1893.4444444444443,2425.1111111111113,5603.333333333333,4860.444444444444,7371.0,8473.888888888889,5115.0,5935.222222222223,4338.111111111111,4428.888888888889,5543.222222222223,3497.0,4825.444444444444,4178.444444444444,4408.555555555556,5434.333333333333,4456.444444444444,4863.777777777777,5389.111111111111,4743.111111111111,5127.777777777777,5150.555555555556,5651.333333333333,5633.555555555556,7655.888888888889,6842.0,4425.555555555556,6511.555555555556,3262.4444444444443,4422.555555555556,3010.3333333333335,3721.3333333333335,2518.3333333333335,3311.1111111111113,1065.888888888889,2178.777777777778,164.33333333333334,926.0,1.7777777777777777,96.88888888888889,0.1111111111111111,0.1111111111111111,0.0,0.0,87921.66666666667,84417.55555555556,37.502970999999974,126.97930600000008
4호선,명동,2016.0,16.833333333333332,0.4166666666666667,1606.1666666666667,1886.4166666666667,3758.8333333333335,18974.25,7275.75,60636.833333333336,13561.75,152861.41666666666,27145.166666666668,106083.41666666667,37085.916666666664,81861.25,40987.0,88910.5,45396.25,97313.66666666667,54937.083333333336,101003.58333333333,66903.41666666667,94058.66666666667,80504.33333333333,95444.75,95521.5,94582.91666666667,111347.91666666667,101384.41666666667,161115.75,95238.83333333333,121213.75,73113.5,109624.5,45487.333333333336,119835.0,32243.833333333332,115146.08333333333,20743.75,49233.333333333336,13007.5,3401.5833333333335,3846.4166666666665,32.583333333333336,152.33333333333334,0.08333333333333333,4.583333333333333,0.0,0.0,1378840.5833333333,1267649.75,37.560989,126.98632500000001
4호선,미아,2016.0,26.77777777777778,2.3333333333333335,12690.888888888889,1906.5555555555557,27922.666666666668,6967.111111111111,71666.44444444444,19665.0,78483.88888888889,39631.77777777778,47050.11111111111,23102.777777777777,32916.555555555555,18866.11111111111,29119.555555555555,20940.11111111111,30531.0,22074.333333333332,30176.11111111111,23617.444444444445,29128.555555555555,25569.88888888889,28186.555555555555,27541.444444444445,30265.11111111111,32843.0,32146.777777777777,38382.333333333336,35911.11111111111,52190.333333333336,24517.777777777777,55778.77777777778,16857.88888888889,36690.333333333336,15074.555555555555,33177.88888888889,12022.666666666666,32724.777777777777,5115.0,21111.666666666668,622.5555555555555,5378.444444444444,3.0,18.0,0.0,0.0,0.0,0.0,538180.4444444445,592424.7777777778,37.62667,127.02598300000002
4호선,미아사거리,2016.0,36.666666666666664,2.25,15606.0,3028.25,44696.416666666664,12003.583333333334,123115.16666666667,21910.333333333332,130425.83333333333,40569.5,79806.58333333333,43536.333333333336,54260.416666666664,32798.333333333336,49140.416666666664,36702.333333333336,50142.083333333336,40059.416666666664,52970.75,42215.0,49414.833333333336,45984.416666666664,49995.916666666664,54324.0,54072.666666666664,63222.583333333336,56358.916666666664,78645.25,57242.0,112997.75,45745.833333333336,115606.0,46538.833333333336,73616.75,29577.666666666668,64965.666666666664,22677.916666666668,63382.416666666664,11958.75,39312.083333333336,1977.0,8936.75,8.583333333333334,59.166666666666664,0.16666666666666666,0.08333333333333333,0.0,0.0,993878.25,1027748.75,37.613292,127.03005299999997
4호선,사당,2016.0,73.91666666666667,2.6666666666666665,12073.5,1619.5,31686.416666666668,18832.75,89095.41666666667,30020.166666666668,110838.41666666667,44972.083333333336,81396.16666666667,36161.75,55050.833333333336,28000.75,48678.0,32055.833333333332,48472.5,34654.666666666664,49793.75,33254.833333333336,46744.0,31743.583333333332,44301.333333333336,35366.666666666664,44334.25,43559.75,50459.25,62203.666666666664,59073.916666666664,96266.75,46161.833333333336,84792.16666666667,40160.75,47906.083333333336,43602.833333333336,43381.916666666664,41477.75,41976.333333333336,21954.416666666668,28975.166666666668,2938.4166666666665,10663.166666666666,12.083333333333334,1224.0,0.16666666666666666,8.583333333333334,0.0,0.0,787642.8333333334,970322.0,37.476529999999975,126.98168499999997
4호선,삼각지,2016.0,8.083333333333334,1.9166666666666667,619.25,510.0,2058.3333333333335,5083.25,5569.333333333333,15526.166666666666,8895.083333333334,29293.416666666668,6161.166666666667,12790.25,4885.0,10326.0,6006.25,10641.25,7326.083333333333,10316.0,8505.416666666666,9977.75,8020.416666666667,8921.666666666666,8266.583333333334,8604.833333333334,8711.416666666666,8934.666666666666,12006.916666666666,10348.833333333334,23396.333333333332,12940.333333333334,13616.75,10193.666666666666,8994.5,6656.583333333333,8179.75,6142.583333333333,6106.75,5950.916666666667,3025.6666666666665,4521.833333333333,380.4166666666667,1547.75,1.6666666666666667,18.5,0.0,0.08333333333333333,0.0,0.0,189248.25,152749.08333333334,37.53477700000003,126.97310999999992
4호선,상계,2016.0,55.0,3.1666666666666665,15887.333333333334,201.66666666666666,45037.75,8715.833333333334,110603.08333333333,18522.333333333332,96607.33333333333,22770.583333333332,56390.25,19510.166666666668,39474.583333333336,17322.25,34349.0,17150.833333333332,34846.75,21135.0,33279.75,23398.666666666668,27826.916666666668,24617.75,27306.833333333332,29319.916666666668,29318.833333333332,35453.416666666664,29887.166666666668,46217.333333333336,29381.5,64773.916666666664,20610.5,72152.0,15192.666666666666,51247.25,13658.333333333334,45292.583333333336,14073.916666666666,44821.416666666664,5296.333333333333,35321.5,735.8333333333334,11421.833333333334,6.916666666666667,1030.5,0.0,4.166666666666667,0.0,0.0,610404.0833333334,681787.5833333334,37.66087800000001,127.073572
4호선,성신여대입구,2016.0,19.333333333333332,3.111111111111111,6724.888888888889,2177.0,24298.555555555555,10791.777777777777,65795.44444444444,22228.666666666668,74274.22222222222,54905.88888888889,50568.444444444445,37937.77777777778,38548.77777777778,30458.444444444445,38568.22222222222,35743.555555555555,42574.88888888889,33564.666666666664,43276.444444444445,36590.11111111111,40891.77777777778,39368.666666666664,44655.0,39989.22222222222,48821.88888888889,44678.666666666664,57750.11111111111,54194.444444444445,63529.11111111111,72709.77777777778,44571.0,73505.77777777778,37459.22222222222,47330.444444444445,39093.555555555555,41896.88888888889,37570.444444444445,41339.555555555555,18237.555555555555,28476.333333333332,2221.6666666666665,7604.333333333333,5.555555555555555,21.666666666666668,0.0,0.0,0.0,0.0,755516.7777777778,821452.7777777778,37.59262399999997,127.01640300000001
4호선,숙대입구,2016.0,14.88888888888889,1.3333333333333333,3632.222222222222,920.8888888888889,9132.777777777777,10844.666666666666,20701.333333333332,31672.11111111111,32125.88888888889,79889.0,23883.777777777777,41525.555555555555,20246.88888888889,31155.777777777777,21961.0,24873.0,24800.666666666668,23315.444444444445,27650.555555555555,25226.555555555555,27271.11111111111,23671.333333333332,30488.555555555555,23016.222222222223,39802.555555555555,24639.777777777777,44708.11111111111,29386.444444444445,66064.0,39936.666666666664,40486.333333333336,33555.77777777778,29547.333333333332,21373.444444444445,29053.555555555555,19706.555555555555,24716.777777777777,19814.0,12229.444444444445,13180.0,1831.888888888889,3287.0,3.0,10.11111111111111,0.0,0.1111111111111111,0.0,0.0,521001.77777777775,532353.7777777778,37.54456,126.97210600000001
4호선,신용산,2016.0,9.916666666666666,0.6666666666666666,1488.75,1758.75,4312.416666666667,18211.25,10849.333333333334,25834.0,15288.666666666666,77634.0,13437.583333333334,49882.083333333336,12546.416666666666,23858.083333333332,14603.083333333334,21344.666666666668,15584.0,19963.333333333332,18843.5,21489.416666666668,18807.416666666668,20665.75,21967.25,20563.666666666668,25171.833333333332,21003.0,38684.0,22358.333333333332,70630.83333333333,26519.166666666668,44687.5,20399.166666666668,27770.0,12542.083333333334,24544.083333333332,10666.916666666666,17547.5,8415.833333333334,7962.583333333333,5022.5,1385.5,1358.0833333333333,3.75,16.083333333333332,0.08333333333333333,0.08333333333333333,0.0,0.0,429506.9166666667,408132.0833333333,37.52917000000001,126.96789399999996
4호선,쌍문,2016.0,75.25,2.9166666666666665,24336.0,1118.9166666666667,61958.166666666664,11635.166666666666,157581.08333333334,17469.75,161817.41666666666,31143.833333333332,95388.75,26396.75,64534.0,22950.25,55058.25,24415.75,54404.75,27248.5,49889.333333333336,31547.583333333332,42993.583333333336,35512.166666666664,40447.083333333336,43061.25,42705.583333333336,52553.0,45526.916666666664,68675.25,44528.25,99223.0,32068.416666666668,113389.5,21862.5,80159.66666666667,18370.583333333332,70863.25,14066.833333333334,71600.16666666667,7056.916666666667,51403.833333333336,1017.1666666666666,16457.083333333332,7.75,87.58333333333333,0.0,0.0,0.0,0.0,896915.1666666666,1037635.3333333334,37.64862700000001,127.034709
4호선,이촌,2016.0,68.88888888888889,28.77777777777778,1222.7777777777778,877.8888888888889,5887.777777777777,8588.111111111111,14699.888888888889,18264.333333333332,20119.777777777777,34305.0,13980.777777777777,25563.333333333332,11276.555555555555,19046.11111111111,13005.666666666666,16375.777777777777,17350.11111111111,17756.444444444445,17218.11111111111,21845.777777777777,17192.333333333332,19813.11111111111,20182.0,17871.88888888889,27004.444444444445,17400.333333333332,26753.555555555555,17402.88888888889,29843.444444444445,22659.0,14689.222222222223,19748.666666666668,10865.0,12124.777777777777,10683.0,10535.777777777777,6927.888888888889,9903.222222222223,2532.1111111111113,5971.888888888889,319.3333333333333,2082.222222222222,1.1111111111111112,5.222222222222222,0.0,0.0,0.0,0.0,318170.55555555556,283770.8888888889,37.522272,126.97434500000001
4호선,창동,2016.0,2034.5833333333333,18.083333333333332,17356.5,3450.3333333333335,46248.75,12749.416666666666,117464.33333333333,24456.166666666668,105112.5,45805.916666666664,67225.91666666667,39589.833333333336,51068.916666666664,33570.916666666664,48226.25,32799.416666666664,49550.666666666664,37542.583333333336,47928.75,43252.5,43761.416666666664,48144.75,44544.083333333336,53150.833333333336,48053.166666666664,61842.75,52000.083333333336,73183.75,56146.666666666664,102442.16666666667,35582.166666666664,109018.91666666667,26934.75,76063.16666666667,27040.25,66196.75,22983.5,64127.75,11543.25,47479.25,2023.0833333333333,16634.833333333332,8.5,116.66666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,991637.4166666666,922819.8333333334,37.653166000000034,127.04773099999994
4호선,총신대입구(이수),2016.0,49.666666666666664,1.6666666666666667,7230.666666666667,1044.0,20497.0,11626.0,58192.333333333336,24103.333333333332,79957.33333333333,51534.666666666664,48607.666666666664,41679.333333333336,35570.666666666664,29257.0,34909.666666666664,30028.666666666668,36627.666666666664,33586.666666666664,39067.666666666664,36524.666666666664,36218.333333333336,39075.0,36241.666666666664,43594.0,37969.0,52452.333333333336,42885.666666666664,66308.0,52340.333333333336,94978.66666666667,34471.333333333336,79700.66666666667,30177.333333333332,46459.333333333336,29709.666666666668,42268.333333333336,27821.0,39391.666666666664,14424.666666666666,25311.666666666668,2073.3333333333335,7250.333333333333,25.0,367.6666666666667,0.0,13.666666666666666,0.0,0.0,796557.3333333334,707034.0,37.486263,126.98198899999996
4호선,충무로,2016.0,87.0,8.916666666666666,3754.3333333333335,3345.6666666666665,5979.25,20798.25,11173.083333333334,63043.083333333336,18739.416666666668,227150.66666666666,23948.916666666668,128924.58333333333,27979.666666666668,73994.83333333333,33814.083333333336,60467.5,38591.333333333336,54717.5,45549.083333333336,58576.666666666664,51204.75,53182.583333333336,60366.833333333336,46225.916666666664,70010.41666666667,43085.333333333336,92929.58333333333,46285.833333333336,170537.08333333334,51684.583333333336,111245.5,38864.916666666664,73324.5,21678.166666666668,74744.75,19192.166666666668,62341.333333333336,17427.333333333332,33648.666666666664,12584.75,6399.833333333333,4020.0,13.333333333333334,160.41666666666666,0.6666666666666666,1.5833333333333333,0.0,0.0,1045421.25,1018312.4166666666,37.56124300000004,126.9942799999999
4호선,한성대입구,2016.0,42.888888888888886,2.2222222222222223,8106.333333333333,1331.4444444444443,15802.666666666666,8764.444444444445,39223.88888888889,23426.11111111111,47502.666666666664,38807.77777777778,32867.11111111111,32173.666666666668,24571.777777777777,21718.333333333332,24145.0,20479.777777777777,27171.777777777777,24264.444444444445,28352.666666666668,23821.333333333332,26233.444444444445,23286.777777777777,27543.777777777777,25593.222222222223,33898.555555555555,27029.444444444445,37772.22222222222,34463.666666666664,38993.11111111111,39564.0,25619.444444444445,38765.555555555555,20054.666666666668,26329.0,21222.0,24007.11111111111,20980.0,24560.11111111111,9248.333333333334,16633.444444444445,1310.2222222222222,10687.0,6.888888888888889,1237.4444444444443,1.0,17.22222222222222,0.5555555555555556,1.4444444444444444,486965.0,512644.1111111111,37.588458,127.006221
4호선,혜화,2016.0,26.75,1.25,4863.333333333333,2543.9166666666665,9760.25,20348.666666666668,19991.833333333332,55718.583333333336,27974.5,133887.41666666666,29487.666666666668,115166.08333333333,36499.416666666664,87892.08333333333,45012.916666666664,79709.16666666667,53566.5,89411.58333333333,61208.333333333336,108924.83333333333,68776.75,105449.5,87912.33333333333,85148.58333333333,103923.66666666667,83607.41666666667,124341.16666666667,92657.08333333333,145478.66666666666,112039.83333333333,98796.16666666667,95730.41666666667,92158.75,37774.166666666664,122760.08333333333,28937.666666666668,126677.58333333333,25245.5,55543.75,17081.25,7165.666666666667,6484.166666666667,31.083333333333332,103.41666666666667,0.08333333333333333,7.083333333333333,0.0,0.0,1383869.6666666667,1323946.5,37.582336,127.00184399999996
4호선,회현,2016.0,10.333333333333334,0.2222222222222222,2950.4444444444443,1022.5555555555555,4522.777777777777,32394.444444444445,6637.444444444444,66011.44444444444,10957.666666666666,156473.44444444444,16495.0,110710.11111111111,23128.777777777777,81277.55555555556,34395.666666666664,89224.55555555556,46666.444444444445,75774.22222222222,61277.0,66734.0,74331.22222222222,63301.88888888889,80386.77777777778,54082.444444444445,88458.44444444444,41311.555555555555,112667.77777777778,31156.777777777777,129734.66666666667,25839.666666666668,74930.44444444444,16897.0,60812.77777777778,9954.555555555555,36077.666666666664,10239.444444444445,20704.777777777777,9537.444444444445,9502.111111111111,6316.666666666667,1285.7777777777778,1802.7777777777778,1.8888888888888888,115.22222222222223,0.0,0.1111111111111111,0.0,0.0,950178.1111111111,897941.5555555555,37.558514,126.978246
5호선,강동,2016.0,31.583333333333332,0.08333333333333333,10141.833333333334,1313.0833333333333,23918.833333333332,17869.5,68431.33333333333,21912.916666666668,84915.58333333333,35656.166666666664,45661.083333333336,23262.666666666668,31592.583333333332,17878.166666666668,29185.666666666668,17064.0,28800.333333333332,18717.75,28370.5,20050.666666666668,25424.416666666668,20606.166666666668,25285.833333333332,23448.25,28008.583333333332,26952.666666666668,38138.75,32770.333333333336,43953.166666666664,46696.083333333336,27170.0,49000.333333333336,17780.416666666668,32826.666666666664,15000.916666666666,30797.0,11011.916666666666,31081.416666666668,5095.666666666667,21493.833333333332,711.0,9450.0,3.25,49.083333333333336,0.16666666666666666,9.75,0.0,0.0,498906.5833333333,590617.8333333334,37.53580399999999,127.13248100000003
5호선,개롱,2016.0,6.5,0.0,3220.3333333333335,805.75,9224.0,3694.5,28421.583333333332,10293.666666666666,23451.166666666668,18926.583333333332,13611.583333333334,10642.416666666666,11213.083333333334,7014.333333333333,10896.25,6559.916666666667,11750.416666666666,7619.083333333333,10573.25,8476.583333333334,9148.833333333334,9048.5,10259.75,10025.25,11769.25,12795.0,13946.166666666666,14475.083333333334,16667.25,18130.666666666668,9010.25,21622.166666666668,6422.916666666667,13736.25,5785.0,11558.833333333334,5421.166666666667,13379.416666666666,1479.5833333333333,8383.166666666666,156.41666666666666,3443.1666666666665,1.3333333333333333,18.416666666666668,0.0,0.0,0.0,0.0,210648.75,214445.58333333334,37.498079000000004,127.13481999999999
5호선,개화산,2016.0,0.16666666666666666,0.0,4036.1666666666665,369.8333333333333,9180.75,4429.416666666667,25602.25,7447.833333333333,21986.0,18161.75,11588.416666666666,7550.416666666667,8678.833333333334,5521.416666666667,8318.916666666666,5050.166666666667,8621.333333333334,6649.833333333333,8390.666666666666,6475.916666666667,7380.166666666667,6552.333333333333,7626.0,7606.666666666667,8665.833333333334,9103.333333333334,11295.5,10466.833333333334,17532.5,15057.333333333334,8902.583333333334,16539.416666666668,5166.75,11360.5,3881.8333333333335,10764.333333333334,4037.0,10903.5,1325.9166666666667,6796.833333333333,177.33333333333334,2602.9166666666665,2.1666666666666665,137.33333333333334,0.0,3.1666666666666665,0.0,0.0,169551.08333333334,184412.91666666666,37.572399000000004,126.80617099999996
5호선,거여,2016.0,0.3333333333333333,0.0,5085.583333333333,313.5,10681.083333333334,2853.6666666666665,32152.5,6440.583333333333,28861.666666666668,16103.75,16247.916666666666,8701.25,12347.583333333334,6115.083333333333,11031.583333333334,5911.083333333333,11266.916666666666,7156.083333333333,10642.666666666666,7947.75,9580.75,8296.5,9365.916666666666,10236.25,10589.0,13997.666666666666,11398.166666666666,14838.416666666666,13156.083333333334,19030.583333333332,7165.166666666667,21800.416666666668,5322.333333333333,13850.0,4854.416666666667,12690.583333333334,3211.75,13244.75,1358.9166666666667,8230.666666666666,162.83333333333334,3438.25,1.0,17.0,0.0,0.0,0.0,0.0,201213.83333333334,216499.83333333334,37.49310500000001,127.14415000000001
5호선,고덕,2016.0,0.6666666666666666,0.0,2946.25,1612.75,10137.166666666666,8198.416666666666,27261.666666666668,17307.5,23078.333333333332,18623.75,13992.0,13621.833333333334,13092.583333333334,12040.333333333334,14045.583333333334,10776.25,16419.25,10774.75,14214.5,13086.833333333334,13817.0,12384.083333333334,16601.666666666668,12117.416666666666,20380.083333333332,13300.916666666666,22325.75,15522.666666666666,17871.083333333332,20856.583333333332,9775.25,23106.25,7724.416666666667,14106.75,6998.0,12749.833333333334,6155.166666666667,13268.25,2119.75,8291.083333333334,489.1666666666667,2780.4166666666665,1.1666666666666667,252.75,0.08333333333333333,4.25,0.0,0.0,254783.66666666666,261461.91666666666,37.555004,127.15415099999997
5호선,공덕,2016.0,10.916666666666666,0.5833333333333334,2224.0833333333335,889.4166666666666,5960.416666666667,9656.25,20783.833333333332,29147.083333333332,29687.083333333332,82328.58333333333,15738.583333333334,32679.083333333332,13476.583333333334,15979.833333333334,15252.666666666666,16099.0,16707.416666666668,14804.166666666666,18995.0,16000.916666666666,18911.916666666668,14775.083333333334,19208.5,15538.75,22538.666666666668,17356.166666666668,30017.333333333332,22034.75,59518.0,38978.333333333336,31313.083333333332,29219.25,21355.333333333332,16230.833333333334,21677.166666666668,14382.166666666666,18028.083333333332,13499.5,8877.666666666666,8596.166666666666,1255.4166666666667,2430.75,4.0,25.166666666666668,0.08333333333333333,1.6666666666666667,0.0,0.0,410653.5,393546.9166666667,37.54401799999985,126.95159200000028
5호선,광나루,2016.0,1.5555555555555556,0.0,4904.333333333333,1907.111111111111,15330.555555555555,8544.777777777777,44996.666666666664,17361.666666666668,55863.555555555555,37808.333333333336,30885.222222222223,23756.555555555555,21641.333333333332,19233.555555555555,20682.555555555555,16197.111111111111,21592.11111111111,17049.222222222223,22593.666666666668,18100.555555555555,21141.555555555555,17256.444444444445,22833.555555555555,18558.0,25267.88888888889,21343.0,27850.11111111111,25250.333333333332,34467.666666666664,35938.444444444445,21381.777777777777,34455.555555555555,14646.888888888889,22416.555555555555,14241.222222222223,20709.555555555555,12284.111111111111,20948.555555555555,4507.777777777777,13276.888888888889,595.5555555555555,3310.777777777778,1.4444444444444444,9.11111111111111,0.0,0.0,0.0,0.0,393432.1111111111,439725.55555555556,37.545303,127.10356999999999
5호선,광화문,2016.0,5.666666666666667,0.3333333333333333,1438.111111111111,842.8888888888889,4196.888888888889,27030.777777777777,11768.666666666666,108680.88888888889,17342.666666666668,286598.0,16595.11111111111,111223.22222222222,18623.555555555555,58270.444444444445,27023.444444444445,61256.0,32968.22222222222,55405.666666666664,45340.11111111111,62620.11111111111,53386.333333333336,53957.77777777778,63696.0,47153.88888888889,73304.11111111111,44609.88888888889,98405.11111111111,49610.444444444445,222235.66666666666,63432.22222222222,120212.55555555556,43280.666666666664,84206.66666666667,17736.666666666668,90177.44444444444,12688.444444444445,64216.555555555555,9791.222222222223,25259.11111111111,5906.222222222223,2623.8888888888887,1989.7777777777778,2.3333333333333335,6.0,0.0,0.0,0.0,0.0,1122091.5555555555,1075038.5555555555,37.57102600000001,126.976669
5호선,군자,2016.0,26.444444444444443,0.4444444444444444,5969.222222222223,801.5555555555555,11794.0,6103.777777777777,37320.666666666664,9061.111111111111,49236.444444444445,25392.88888888889,21928.777777777777,17139.11111111111,14176.777777777777,11570.333333333334,12865.777777777777,11493.888888888889,14107.777777777777,12686.888888888889,14902.555555555555,14779.888888888889,13406.222222222223,16104.444444444445,13182.111111111111,17961.0,14668.666666666666,20796.444444444445,18331.11111111111,27600.777777777777,24509.222222222223,43726.666666666664,17696.0,41507.0,12724.111111111111,23919.11111111111,13123.888888888889,21688.88888888889,12004.333333333334,21933.11111111111,6216.222222222223,14708.444444444445,1002.6666666666666,7062.555555555556,4.888888888888889,1455.5555555555557,0.1111111111111111,4.222222222222222,0.0,0.0,367498.1111111111,331187.55555555556,37.55712100000003,127.079542
5호선,굽은다리,2016.0,1.7777777777777777,0.1111111111111111,5565.888888888889,554.3333333333334,13577.777777777777,2846.777777777778,42759.77777777778,7179.444444444444,41073.11111111111,13668.444444444445,22219.0,11744.888888888889,16472.666666666668,9193.0,15217.333333333334,9474.111111111111,16824.444444444445,11336.777777777777,16506.555555555555,12379.888888888889,14026.444444444445,12763.555555555555,13447.333333333334,14547.444444444445,14682.444444444445,18190.88888888889,15809.777777777777,20988.555555555555,16689.555555555555,30965.555555555555,10763.666666666666,34636.88888888889,8058.666666666667,20667.666666666668,8646.0,17791.88888888889,7987.888888888889,19479.777777777777,2468.3333333333335,12553.555555555555,288.55555555555554,4454.0,1.1111111111111112,12.0,0.1111111111111111,3.0,0.0,0.0,285432.55555555556,305102.44444444444,37.545477000000005,127.14285300000003
5호선,길동,2016.0,3.0,0.0,4613.416666666667,503.4166666666667,9786.916666666666,3371.8333333333335,27265.5,5797.833333333333,31117.5,16246.75,17078.833333333332,11423.666666666666,12768.666666666666,9059.333333333334,11773.75,8323.333333333334,12058.75,9446.25,12685.0,9781.75,11935.666666666666,10919.333333333334,10544.083333333334,12672.666666666666,11081.333333333334,15523.5,13066.083333333334,18144.666666666668,15973.166666666666,26314.833333333332,9891.333333333334,27720.0,7512.916666666667,16930.083333333332,6089.416666666667,13701.0,4860.666666666667,12665.0,1908.25,8686.583333333334,236.25,3234.5833333333335,1.5833333333333333,11.583333333333334,0.08333333333333333,4.083333333333333,0.0,0.0,240482.08333333334,234265.16666666666,37.537801,127.14000400000002
5호선,김포공항,2016.0,2.3333333333333335,0.16666666666666666,470.6666666666667,2239.0833333333335,2226.75,8096.75,7056.0,13689.166666666666,8487.333333333334,14781.416666666666,7860.666666666667,12438.666666666666,6342.583333333333,11384.333333333334,8817.333333333334,13752.0,10442.0,14845.25,12030.916666666666,15239.666666666666,13895.083333333334,15010.916666666666,16535.75,13993.833333333334,17077.25,14232.333333333334,20258.083333333332,14646.833333333334,26152.833333333332,14816.5,20885.25,11042.25,17818.666666666668,5434.583333333333,14094.416666666666,3257.6666666666665,14662.25,2071.3333333333335,5671.916666666667,1057.0833333333333,406.6666666666667,468.4166666666667,1.6666666666666667,8.833333333333334,0.16666666666666666,0.6666666666666666,0.0,0.0,202507.75,233210.25,37.56243399999997,126.80105800000038
