stopNo,x,y
14123,126.9212935521,37.5476338999
14124,126.9215637852,37.5478737711
14125,126.9257467944,37.5477656407
14126,126.9261941009,37.5474910871
14127,126.9305409732,37.5476090642
14128,126.9305842172,37.5473522775
14129,126.9340214058,37.5472100727
14130,126.9390917397,37.5469713032
14131,126.8792259694,37.5663187999
14132,126.9457368286,37.5397090071
14133,126.8806949077,37.569406359
14134,126.953098,37.54187
14135,126.952932,37.54175
14136,126.883467014,37.574184041
14137,126.8860553993,37.5739693325
14138,126.9001971302,37.5695262377
14139,126.8995833556,37.566298907
14140,126.8827494797,37.573909006
14141,126.9531346414,37.5444131933
14142,126.9539970586,37.5442945878
14143,126.9566906448,37.5459410072
14144,126.9563171542,37.5459868255
14145,126.9588159115,37.548146748
14146,126.9590887381,37.548006272
14147,126.8803046614,37.5695867129
14148,126.8760931492,37.5685179874
14149,126.9531626402,37.5430732748
14150,126.9529488971,37.5428479158
14151,126.955885,37.541871
14152,126.9507413855,37.5423000503
14153,126.9514297982,37.543478068
14154,126.9557014553,37.5403322186
14155,126.9558315224,37.540450311
14156,126.9104194588,37.5668726108
14157,126.9103076889,37.5666220223
14158,126.9083263491,37.5677928213
14159,126.9084370307,37.5680037628
14160,126.9038566649,37.5698617774
14161,126.903560222,37.569738086
14162,126.9014985417,37.571597138
14163,126.9015250271,37.5712574486
14164,126.8962007343,37.5750442178
14165,126.8953789981,37.5752367871
14166,126.8932804883,37.5764739084
14167,126.8934931075,37.5766344946
14168,126.9368825067,37.5538094529
14169,126.9372675673,37.5535240112
14170,126.93797,37.5511
14171,126.9373153932,37.5518272757
14172,126.9386892371,37.5492571735
14173,126.93986,37.548952
14174,126.9409887457,37.5481067455
14175,126.9429742529,37.5475382288
14176,126.9435145128,37.546977106
14177,126.945401461,37.5464778856
14178,126.946571041,37.545753939
14179,126.9493511994,37.5447351246
14180,126.9493208487,37.5444323434
14181,126.91986,37.556405
14182,126.9209476216,37.5558462446
14184,126.9067022598,37.5647602748
14185,126.9124647205,37.5642330431
14186,126.9132054677,37.5638632409
14187,126.9151050102,37.5617966139
14188,126.9140662478,37.5624635723
14189,126.9158070869,37.560551806
14190,126.9166140242,37.5596512854
14191,126.9172809899,37.5594093604
14192,126.9192505173,37.5573111759
14193,126.9182029073,37.5578790449
14194,126.902662558,37.5627277529
14195,126.9022262512,37.5622453078
14196,126.9067285152,37.5636762812
14197,126.907457,37.564253
14198,126.9132318744,37.5654951389
14199,126.9126441333,37.5656929458
14200,126.9319142889,37.5482784766
14201,126.9313643857,37.548142994
14202,126.9326511702,37.5506649987
14203,126.932199547,37.5507124982
14204,126.9348325761,37.5540291075
14205,126.9356825619,37.5540511998
14207,126.9447874756,37.5564896634
14208,126.9457318695,37.5559161044
14209,126.946020578,37.5557990945
14210,126.9457581231,37.5540499504
14211,126.9460582466,37.5537887705
14212,126.9439464603,37.5504951872
14213,126.942535,37.548758
14215,126.9574606253,37.5571518068
14216,126.9121084918,37.5485195048
14218,126.9121780839,37.5490106533
14219,126.9156095164,37.5510604429
14220,126.9153071515,37.5502177028
14224,126.9233439742,37.5567471164
14225,126.9235571084,37.5564120476
14226,126.9275410215,37.5625221708
14228,126.9347610004,37.555637521
14230,126.9231511533,37.5494237971
14231,126.9229225322,37.5494290547
14232,126.923804758,37.5521905815
14233,126.924641406,37.5530705865
14234,126.9298703247,37.554355164
14235,126.9301572482,37.554958166
14236,126.9326481273,37.545242206
14237,126.9327520694,37.5454360008
14238,126.9362364705,37.5442313666
14239,126.9354090177,37.5446547963
14240,126.9404187472,37.5419177341
14241,126.9411793777,37.5417099622
14242,126.9441050979,37.5396325539
14243,126.9439921045,37.5394081274
14244,126.9129433702,37.5507674538
14245,126.912592,37.550787
14246,126.9118676593,37.5531302266
14247,126.912262,37.553218
14248,126.9114638988,37.5547915422
14249,126.9108956213,37.5548695099
14250,126.9085177733,37.5575205117
14251,126.9089432755,37.5575911259
14252,126.906364689,37.5604275533
14253,126.9057249395,37.5605946475
14254,126.9114976368,37.5588032368
14255,126.9111731244,37.5585137421
14256,126.9072376566,37.5510938111
14257,126.9032162229,37.5591229348
14258,126.9033225674,37.5591653733
14259,126.9030950972,37.5600059068
14260,126.9029286079,37.5600805608
14261,126.9041073938,37.5606086635
14262,126.9047512686,37.5607605683
14263,126.9069935902,37.5525939414
14264,126.9100992042,37.553593858
14265,126.9062207907,37.5533169088
14266,126.9060056297,37.5534086494
14267,126.9048936302,37.5556235492
14268,126.9051055187,37.5554407976
14269,126.9042013955,37.557916273
14270,126.9040871071,37.5578909496
14271,126.8784199476,37.5811497135
14272,126.878963,37.581876
14273,126.8993187666,37.5728018604
14274,126.898104,37.573967
14275,126.9156529372,37.5597317011
14283,126.9270722172,37.5534091222
14284,126.9220782642,37.5548395731
14286,126.891323,37.577985
14287,126.8912875667,37.5774605863
14288,126.886335,37.580921
14289,126.8865178403,37.5803332786
14290,126.8826124496,37.5834310105
14291,126.8840462067,37.5817798292
14292,126.889762,37.571242
14293,126.9439378367,37.5499202846
14294,126.8898099606,37.5782999337
14295,126.8900683138,37.5773855678
14296,126.899679246,37.5749855109
14306,126.8900280632,37.5778099439
14307,126.889637,37.578988
14308,126.9234283579,37.5450734893
14309,126.924290977,37.5448091234
14310,126.9277926676,37.5457358405
14311,126.9277294722,37.5455492751
14312,126.9294970623,37.5456864091
14313,126.9296149399,37.5454945461
14314,126.9163533449,37.5548915242
14315,126.91982843,37.5556445461
14316,126.8980781743,37.5734820209
14317,126.9439560209,37.5372216381
14330,126.878477,37.567732
14331,126.875258,37.568751
14332,126.892749,37.568177
14333,126.9006313667,37.5749971292
14334,126.878833,37.58533
14335,126.8798243182,37.5844275131
14336,126.95705,37.540992
14337,126.879658,37.585322
14338,126.8815891344,37.5861251463
14339,126.8808993224,37.5862704288
14340,126.8841306167,37.5872215904
14341,126.8839598515,37.5870817539
14342,126.9152645234,37.5682205008
14343,126.9153689271,37.5678973956
14344,126.9005263905,37.5756124859
14346,126.9028581629,37.5742321541
14347,126.9031032213,37.5738331722
14348,126.9072675947,37.5716856118
14349,126.9070708148,37.5715205574
14350,126.9122107755,37.5693798932
14351,126.9115224308,37.5694226318
14352,126.913488658,37.5666307036
14353,126.9136846815,37.5664713538
14354,126.8867307654,37.5840261486
14355,126.886622684,37.5836187524
14356,126.8944827654,37.5797450461
14357,126.8940289132,37.5796265967
14358,126.8989059398,37.5766969237
14359,126.8980881738,37.5769440204
14360,126.9008712408,37.5751036596
14361,126.8939275345,37.578461396
14362,126.8909503237,37.581894051
14363,126.8908952732,37.5816515703
14490,126.886846573,37.5740926418
14491,126.9541672852,37.5443868565
14492,126.8988594191,37.5608656017
14493,126.8816815856,37.5785074274
14494,126.927537407,37.5498906341
14495,126.8985925441,37.5564968722
14496,126.9119307997,37.5456403732
14497,126.9236999347,37.557315036
14498,126.9235864661,37.5575897962
14499,126.9564487013,37.5571946904
14500,126.947628807,37.5398243005
14501,126.947758433,37.5356892247
14502,126.9589794255,37.5471556001
14503,126.8992212168,37.5603378705
14505,126.9302782196,37.5502446123
14506,126.927367497,37.5512061281
14507,126.9375706084,37.5497981454
14508,126.8993650599,37.5560641071
14509,126.8860527171,37.5740883789
14510,126.9126608005,37.5455958606
14511,126.9210303052,37.5557913332
14512,126.9231008719,37.5609091091
14513,126.9492351197,37.5406828458
14514,126.9475068947,37.5361648924
14515,126.8996419598,37.5597426063
14517,126.9309953149,37.5507316247
14518,126.9279949601,37.5519120695
14519,126.9356035042,37.5499070227
14520,126.9367687964,37.5544338504
14521,126.8880658811,37.5725799712
14522,126.9141581354,37.54551586
14524,126.9219754172,37.5622933508
14525,126.9614845703,37.5569216068
14527,126.960053904,37.5462755982
14528,126.9003563794,37.5587574153
14530,126.9315846569,37.5510770869
14531,126.9290988156,37.5527354367
14532,126.9336171589,37.5500104497
14533,126.9388409906,37.5491374065
14534,126.9016179771,37.5565345744
14536,126.9159825506,37.5454162494
14537,126.9181649687,37.5584151692
14538,126.9213939451,37.5630345645
14539,126.9625987905,37.5560100579
14541,126.9475167085,37.5383077052
14542,126.9014438887,37.5572273703
14544,126.9324080979,37.5516299322
14545,126.9300208249,37.5531811274
14546,126.9326944706,37.5490808985
14547,126.9325469577,37.5482518069
14548,126.9410725222,37.5480716446
14549,126.9029520908,37.5568114132
14550,126.8972675665,37.5660689383
14551,126.9179054483,37.5452896463
14552,126.9166359308,37.5601111815
14553,126.9222716786,37.5636821303
14554,126.9515801113,37.542036376
14555,126.9015668119,37.5567102451
14556,126.8992248663,37.5562291056
14557,126.9317248509,37.5537200783
14558,126.9303700659,37.5549249512
14559,126.9338504704,37.5472604384
14560,126.9323900344,37.5453150473
14561,126.9442877262,37.5466467713
14562,126.904280554,37.5570891333
14563,126.9009458973,37.5657503917
14564,126.9210360015,37.5450286612
14565,126.9177138986,37.5609964881
14566,126.9230681745,37.5640863415
14567,126.9543656256,37.5411751362
14569,126.9371834845,37.5471721489
14570,126.9354782366,37.5445882358
14571,126.9471495554,37.547055382
14572,126.9059847205,37.5574392258
14573,126.9002903006,37.5692704064
14574,126.9230500467,37.5464906666
14575,126.9192591331,37.5619139666
14576,126.924217758,37.5645907957
14577,126.9554309077,37.5404825999
14579,126.8990019445,37.5559070067
14582,126.9389468423,37.5470162832
14583,126.9367020261,37.5437179924
14584,126.9475661602,37.5484856059
14585,126.9074014608,37.5577431128
14586,126.9235287895,37.5475722919
14587,126.9208510308,37.5636983072
14588,126.9249462367,37.5639839246
14589,126.9598728435,37.556804829
14590,126.9011589449,37.5544373457
14591,126.9348062895,37.5556204253
14592,126.9414168429,37.5462786361
14593,126.9386568825,37.543163949
14594,126.9484113079,37.5488734491
14595,126.909850657,37.5560356333
14596,126.9244409921,37.5475467474
14597,126.9202967687,37.5643791604
14598,126.9253883256,37.5633660552
14599,126.9607372268,37.5553480504
14600,126.9553127738,37.539331855
14601,126.8917373023,37.5796281217
14602,126.8877410517,37.5778014837
14603,126.8875406283,37.5793241354
14604,126.8890895499,37.5808142015
14605,126.8879857516,37.5822377823
14606,126.8853421034,37.5821253112
14607,126.8853692519,37.5828804507
14608,126.9548484432,37.5399471274
14614,126.8861172457,37.5824225201
14615,126.8856846789,37.5824509369
14617,126.953096638,37.5418504612
14618,126.9528783057,37.5417305285
14619,126.9515059805,37.556896304
14620,126.8814543536,37.5797209678
14622,126.9568346839,37.557174107
14623,126.8867297279,37.5824690649
14624,126.8878117007,37.582026762
14625,126.8886559163,37.5808056835
14626,126.8872133447,37.579330494
14627,126.8873113833,37.5781786312
14628,126.8920591275,37.5794373853
14659,126.9041144875,37.5524231339
14661,126.9101093439,37.566822815
14662,126.9430638871,37.5457513998
14663,126.9408173086,37.5416376936
14667,126.9491538042,37.5487755518
14669,126.9123428704,37.5542263109
14670,126.9262642691,37.5474902299
14671,126.9190510756,37.5658939505
14672,126.9242405757,37.562179486
14674,126.9608191314,37.5545623235
14675,126.9531660599,37.5376063241
14676,126.9607211084,37.5580233931
14677,126.9059979922,37.5522804732
14678,126.9121224136,37.564613951
14693,126.9325188796,37.5517786762
14694,126.9447270314,37.5448456877
14712,126.9445498324,37.539618346
14713,126.9515075773,37.5491919467
14714,126.9140402901,37.5545141067
14715,126.9302871512,37.5479459242
14716,126.9179122237,37.5669708706
14718,126.9509196507,37.536212316
14727,126.9070201173,37.5512595136
14738,126.9315596728,37.5511698852
14743,126.9303793772,37.5546492219
14744,126.9460097727,37.5441046793
14745,126.945776289,37.5414733719
14746,126.9539119587,37.5483341659
14747,126.9153507025,37.5547403269
14748,126.9315365761,37.5491991774
14749,126.9622625784,37.5516189178
14750,126.949516699,37.5359386921
14753,126.9526849444,37.5432839409
14754,126.9098198111,37.5487583715
14755,126.9309159814,37.5508496218
14756,126.9299245808,37.5532234217
14757,126.9467600134,37.542602893
14758,126.9471368388,37.5426264908
14760,126.9531057864,37.5471182709
14761,126.9173477744,37.5532594418
14763,126.9323103997,37.5495294243
14764,126.9602123365,37.5505477441
14765,126.9479213196,37.5357712964
14799,126.9126081977,37.5586625923
14803,126.9471087481,37.5407404838
14804,126.9295381542,37.5502558171
14805,126.929291391,37.5501877688
14808,126.9302656911,37.5503293078
14809,126.9290331014,37.5528083859
14810,126.9451382306,37.541218067
14812,126.9468982901,37.543896028
14814,126.9510176651,37.545520682
14815,126.9028169097,37.5624161019
14816,126.9029578759,37.5628235118
14817,126.8804641383,37.582255636
14818,126.8800983012,37.5823291544
14826,126.8994013587,37.5736822969
14827,126.8983845144,37.5738246995
14828,126.886629361,37.5807091403
14829,126.8856984951,37.5808199778
14832,126.9211130622,37.5545929335
14833,126.9327234162,37.5508740938
14834,126.9579450038,37.5492115356
14835,126.9147926148,37.5498487849
14836,126.914080671,37.5568038157
14837,126.9279597946,37.5519949487
14838,126.9442691905,37.5396209172
14839,126.94493407,37.5449286853
14840,126.9491327085,37.5448449644
14842,126.9332204035,37.5519917333
14843,126.9571023679,37.548297522
14844,126.9175337114,37.5519430729
14845,126.9162481047,37.5548725266
14846,126.9273040591,37.5512655613
14848,126.943090896,37.545951456
14849,126.9455044702,37.5464463948
14851,126.9557825672,37.5486142207
14852,126.9559492607,37.540366553
14853,126.919871426,37.5556580917
14855,126.9388547731,37.5433487763
14856,126.9417132655,37.5463896176
14858,126.9150520526,37.5555997561
14859,126.9396765532,37.5557536725
14862,126.9231791726,37.5536272738
14863,126.9232670476,37.5567074183
14864,126.9369441072,37.5438334622
14865,126.939039414,37.5472983739
14866,126.9423208067,37.5481047003
14867,126.9356327981,37.5553244188
14868,126.9447218253,37.556492336
14869,126.9554137585,37.5502766024
14870,126.9545896584,37.541226585
14871,126.9238877068,37.5529817959
14872,126.91976141,37.555868873
14873,126.9355502266,37.5447473219
14874,126.9373247519,37.5474092121
14875,126.9437863077,37.5497499056
14876,126.9192022864,37.5516621838
14877,126.9565340004,37.5525946358
14878,126.9516377229,37.5421949926
14879,126.9214305434,37.5508193618
14880,126.9161414944,37.5550661861
14881,126.932501928,37.5454755063
14882,126.934706995,37.5474825845
14883,126.9453441712,37.5520916812
14884,126.9214465737,37.5506427579
14885,126.9510339991,37.5568807906
14886,126.9490483875,37.5407025895
14887,126.9142956492,37.556871554
14888,126.9328324399,37.5479365863
14889,126.9460686583,37.5534760955
14890,126.9236510232,37.5520039556
14891,126.9556383042,37.5571475318
14893,126.947579998,37.5400378387
14894,126.8812656726,37.5794693741
14895,126.9149513563,37.5505859949
14896,126.9128379471,37.5586852894
14897,126.9330793228,37.5502849801
14898,126.9460216273,37.5559135339
14899,126.9248314705,37.5531509051
14900,126.929511747,37.5541278747
14901,126.9174119301,37.566914654
14902,126.9473570456,37.5384617216
14905,126.9161669371,37.5606439736
14906,126.923385203,37.553742201
14907,126.918914293,37.5657181436
14908,126.9473325345,37.5379156461
14910,126.9146652433,37.5622973046
14912,126.922260664,37.5546729909
14913,126.9200409561,37.5643636689
14914,126.9472713905,37.5363630288
14915,126.9061199251,37.5525211624
14916,126.9125264992,37.5646439871
14917,126.9207391695,37.5635053983
14918,126.9553041828,37.5404537169
14919,126.9041741974,37.5526385439
14920,126.9107016888,37.5665745631
14921,126.9183539873,37.5573853501
14922,126.919496441,37.5622871811
14923,126.9026460189,37.5536897719
14924,126.9169681476,37.5567410028
14925,126.917709138,37.5612082417
14926,126.9013092437,37.554615888
14927,126.9036833144,37.5699733715
14928,126.9157158214,37.55615891
14929,126.9026248461,37.5534347448
14930,126.8992531113,37.5559856164
14932,126.9146083137,37.5556453918
14933,126.9325269785,37.5515831433
14934,126.917399414,37.5587705681
14935,126.8983131242,37.573873297
14936,126.9134453847,37.5551110975
14937,126.9314164753,37.5493459862
14940,126.9119272598,37.5544197369
14941,126.917725868,37.5531993325
14942,126.93012642,37.547971961
14943,126.9210017776,37.55601028
14944,126.901628566,37.557089657
14946,126.9102976671,37.5560981493
14947,126.9152772343,37.5556503792
14948,126.9263556875,37.547746198
14950,126.900472928,37.5587854475
14951,126.8912678163,37.5762495025
14952,126.9072824163,37.5579016118
14953,126.9254084029,37.5477681308
14954,126.8998548757,37.5596562821
14955,126.8902288037,37.5752627477
14956,126.9059890137,37.5576257556
14957,126.9223888577,37.5478391735
14958,126.8994205325,37.560265953
14959,126.9047035289,37.5573616057
14960,126.9202361927,37.5479341562
14961,126.8989566813,37.5609278604
14962,126.881733089,37.5781569549
14963,126.9029563717,37.5570015474
14964,126.9181201992,37.5476074126
14965,126.9171164107,37.5455098635
14966,126.9159631569,37.5455541032
14968,126.9142496659,37.5456357722
14969,126.9127953093,37.5457365309
14971,126.9001461683,37.569515608
14972,126.899575309,37.5663307977
14976,126.947489827,37.5379130128
14977,126.9001616621,37.55623509
14978,126.9005291712,37.5564958163
14979,126.9359751517,37.5546992456
14981,126.915740226,37.5606202414
14982,126.9266706964,37.5531277321
14983,126.9294391491,37.5542981382
14984,126.9194138368,37.5517506356
14985,126.9083871955,37.5680244492
14987,126.8797890294,37.5803194097
14988,126.92835568,37.5498857269
14989,126.936123762,37.5543019435
14990,126.9356255921,37.5544909027
14991,126.9332008127,37.5561881182
14992,126.9334875964,37.5531660102
14993,126.9559516591,37.5401367743
14994,126.9469798113,37.5566204258
14996,126.9009301902,37.5579505185
14997,126.9010705599,37.557938922
15101,126.8640381595,37.5307277573
15102,126.8663396047,37.5326190841
15103,126.8699099401,37.5343243418
15104,126.8705188382,37.5355559091
15105,126.8734566609,37.538047021
15106,126.8778373246,37.5364855281
15107,126.875742,37.534747
15108,126.8751149732,37.5322979868
15109,126.871851053,37.5326891709
15111,126.8638355299,37.5332695189
15112,126.8636220426,37.5361735073
15113,126.863840943,37.5390050043
15114,126.8722176385,37.5373446339
15115,126.8696490758,37.5340257912
15116,126.8670644847,37.5328532863
15117,126.8823418211,37.5438547597
15118,126.882068981,37.5439220697
15119,126.856298,37.521363
15126,126.8631752063,37.5422950368
15127,126.8624010187,37.5448325228
15128,126.8639369391,37.5496948079
15140,126.8770703252,37.5411875533
15141,126.8752678365,37.5403836879
15142,126.8811364216,37.5425325465
15144,126.881497679,37.5459435557
15145,126.8801650973,37.5406383625
15146,126.8803505399,37.5407286601
15147,126.8784758339,37.5383884014
15148,126.8820591368,37.537958607
15149,126.8826597565,37.5388422797
15150,126.8830835738,37.5384588331
15151,126.8775356136,37.5327708944
15152,126.8783257944,37.5346216632
15153,126.8811993268,37.5356950918
15154,126.8842348226,37.5367253565
15155,126.8832527876,37.5358926776
15156,126.883850411,37.5328700866
15157,126.8763828695,37.5250698135
15158,126.8879022224,37.5352231619
15159,126.87358,37.529802
15160,126.8643441254,37.5273462899
15161,126.8740995119,37.5278860363
15162,126.873770474,37.5264186976
15163,126.8701771502,37.528352163
15164,126.8732302849,37.5260486688
15165,126.8765922255,37.5284743808
15166,126.8691649135,37.5255297084
15167,126.8734437529,37.5249270305
15168,126.8769371867,37.5244207004
15169,126.8704857561,37.5128049409
15170,126.8756307481,37.5235533763
15171,126.8736392011,37.5210696367
15172,126.8714242396,37.5189830043
15173,126.8769218981,37.5240854759
15174,126.870927,37.517471
15175,126.8710927,37.5143855756
15176,126.8774210833,37.5197850505
15177,126.8782362614,37.5207879158
15178,126.8769040606,37.516349522
15179,126.8771500437,37.518115032
15180,126.8781721806,37.5219304431
15181,126.8740241415,37.5141694286
15182,126.873842366,37.5139601794
15183,126.8693057234,37.514207555
15184,126.8695819439,37.5147422125
15185,126.8579171135,37.5144890648
15186,126.8635453462,37.5130539408
15187,126.8630943976,37.5134517052
15188,126.8707856913,37.5173017573
15189,126.8721219215,37.5151991439
15190,126.858308657,37.5132198855
15191,126.871452116,37.5147132144
15192,126.865327879,37.5125666892
15193,126.869642,37.517872
15194,126.86703,37.516543
15195,126.8642387934,37.5155435776
15196,126.8603283424,37.5141819623
15197,126.870166942,37.51269736
15198,126.8692762695,37.5109887927
15199,126.8695236257,37.511202627
15200,126.867083592,37.5106051804
15201,126.8671059902,37.5100942816
15202,126.8654215935,37.5076242599
15203,126.8638867941,37.5081685685
15204,126.8633494936,37.5081742559
15205,126.861841071,37.5072813126
15206,126.8614268774,37.5073907618
15207,126.8615633013,37.5088552104
15208,126.8591198871,37.5101309833
15209,126.8664768457,37.5127554224
15210,126.862762,37.510264
15211,126.8515143857,37.5218864223
15212,126.8507300915,37.5220233018
15213,126.8463249183,37.5218824877
15214,126.8462896508,37.5214264859
15215,126.8437433353,37.5196434749
15216,126.8438198804,37.5192849388
15217,126.8415193539,37.517956358
15218,126.8418635354,37.5178279621
15219,126.8499936,37.5237110271
15220,126.8455539606,37.5226798553
15221,126.8416877902,37.5217637261
15222,126.8391118869,37.5211610149
15223,126.8386250411,37.5192329007
15224,126.851248,37.523082
15225,126.855949147,37.5131152074
15226,126.854490148,37.5129791552
15227,126.8503821304,37.5115773183
15228,126.8439634217,37.5074208503
15229,126.8456571614,37.5099267313
15230,126.8584783368,37.5096265013
15231,126.8599976579,37.5071106364
15232,126.8543710811,37.5172033635
15233,126.855702514,37.5143052592
15234,126.8571828958,37.5139204866
15235,126.8598928013,37.5160070744
15236,126.8625472944,37.5169311168
15237,126.8563658241,37.517632927
15238,126.8691604041,37.5145065593
15239,126.8680275029,37.5135267044
15241,126.8618413297,37.5206410194
15242,126.861673,37.521953
15247,126.859385,37.521705
15248,126.8602781332,37.5198759498
15249,126.8561777488,37.5189591161
15250,126.8535197055,37.5210121572
15251,126.853454066,37.5192882738
15252,126.8711569767,37.5224330208
15253,126.8694566373,37.5249821635
15254,126.8655656094,37.5257094905
15255,126.8671015964,37.519589165
15256,126.8661628949,37.5181625662
15257,126.8683291544,37.5201834629
15258,126.8651037893,37.5239401081
15259,126.865547,37.52179
15260,126.8659323028,37.5218496017
15261,126.8753149721,37.5236278346
15262,126.873256871,37.5210340842
15263,126.8708457351,37.5198771646
15264,126.8727020613,37.5246324754
15265,126.8669756728,37.5255200542
15266,126.8640996248,37.5193001008
15268,126.863413,37.522145
15269,126.8704645433,37.5191874063
15270,126.8645744119,37.5245071942
15271,126.8585796616,37.5218698622
15272,126.8631068968,37.5258057871
15273,126.8599725442,37.5253957175
15274,126.8542989447,37.5246301301
15277,126.8614154182,37.5221525641
15279,126.8641572011,37.5224864524
15280,126.853432075,37.5212769715
15281,126.8593819702,37.522976468
15282,126.8518331173,37.522614009
15283,126.8550766783,37.5214619239
15284,126.8639151684,37.5280495538
15285,126.8627909553,37.5259586072
15286,126.8603986015,37.5256530348
15287,126.8543618642,37.5248554823
15288,126.8507565026,37.5246671576
15292,126.835249,37.519969
15293,126.833736602,37.521815878
15294,126.8307797604,37.5241040725
15295,126.8363127897,37.5202074111
15296,126.8341060451,37.5215334526
15298,126.8365937332,37.5231471831
15299,126.8288364619,37.5239255582
15300,126.8287853134,37.5240291103
15301,126.8257794501,37.5234552209
15302,126.8538194297,37.5175730338
15303,126.8528216878,37.5198533776
15304,126.8540034095,37.5131425548
15305,126.8498548282,37.5116613527
15306,126.842363,37.510935
15307,126.8403598507,37.5152713231
15308,126.8549125537,37.515076534
15309,126.8445827103,37.5098523335
15310,126.85028,37.524862
15311,126.8496618667,37.5238313525
15312,126.8461879449,37.523024001
15313,126.8418886018,37.5220325224
15314,126.8388739221,37.5213400091
15315,126.8367636305,37.5220201441
15316,126.8423061506,37.5101665036
15317,126.8429841108,37.5083597993
15318,126.8388112642,37.5110232381
15319,126.8385499993,37.5110057604
15320,126.8417869041,37.5085780705
15321,126.8364778262,37.5064552167
15322,126.835722208,37.5066990535
15323,126.8340906245,37.5141912766
15324,126.833988,37.514032
15325,126.83553,37.515731
15326,126.835305,37.515937
15327,126.8377839139,37.516359946
15328,126.8378578575,37.5166925531
15329,126.8377738585,37.5179542888
15330,126.8378532017,37.5174285164
15331,126.8398068941,37.5156967945
15332,126.8308304965,37.5316967918
15333,126.8311522556,37.5320144383
15334,126.8288288926,37.5346648231
15335,126.8290121927,37.535164296
15336,126.8328557879,37.5362952675
15337,126.8289056624,37.5357318324
15338,126.8325721561,37.5290347298
15339,126.8329212932,37.5292505864
15340,126.8378277807,37.530588346
15341,126.8332,37.536783
15342,126.8235071834,37.5390246021
15343,126.8296038629,37.5362149282
15344,126.8277768675,37.5369926272
15345,126.8314870593,37.5396102563
15346,126.8275323805,37.5394783937
15347,126.827378007,37.5391934219
15348,126.8252012032,37.5399894917
15349,126.8257669785,37.5400038442
15350,126.8233615523,37.5393577897
15351,126.8270247465,37.537320428
15352,126.8304896951,37.5392934455
15353,126.8383950118,37.5188820588
15354,126.8368312753,37.5190114694
15355,126.8364045776,37.5191018902
15356,126.8812500899,37.5429291429
15357,126.8589837388,37.510347986
15358,126.8302430927,37.5327964612
15359,126.8572135447,37.5156461295
15360,126.8832079585,37.5435952029
15361,126.8755214922,37.5300691011
15362,126.8420065648,37.5090108927
15363,126.8363632761,37.5110757405
15364,126.835885,37.511319
15365,126.8410741599,37.5086365863
15366,126.836403,37.520039
15367,126.8599870441,37.5115818847
15368,126.8415437621,37.5090877674
15369,126.8720613904,37.5155360896
15371,126.8385294276,37.5294773535
15373,126.837237,37.508418
15374,126.825713,37.523548
15377,126.838486769,37.5298458439
15378,126.8376574871,37.5087026881
15399,126.8353881275,37.5126531126
15402,126.8307794978,37.5242203138
15405,126.83488,37.512878
15407,126.8860624519,37.5373732201
15408,126.873498643,37.5185509143
15412,126.8578668664,37.5099663831
15413,126.8835304104,37.5436432794
15414,126.8357737989,37.5297583094
15415,126.8352416009,37.5299044382
15416,126.8306282011,37.5145747366
15419,126.8288786092,37.5133971812
15421,126.8303449775,37.5112600855
15423,126.8334619046,37.5110275318
15500,126.8365884562,37.5120789765
15501,126.8680475339,37.5490380694
15503,126.8715162381,37.5464728733
15504,126.8408155962,37.5100140206
15505,126.870383328,37.543894503
15506,126.8412612427,37.5084268815
15507,126.8690347158,37.5417556164
15508,126.8430650004,37.5107847678
15509,126.8690375939,37.5394632318
15510,126.8424429811,37.5123383373
15511,126.8415302899,37.5143898216
15512,126.8716473252,37.5380036179
15513,126.8410312611,37.515529943
15514,126.8735357472,37.5381209956
15515,126.8719023836,37.5370784689
15516,126.8405867976,37.5165385753
15518,126.8705498954,37.535918184
15520,126.8801724168,37.5406859536
15522,126.8442805344,37.5088381976
15523,126.8435713929,37.519093577
15524,126.8815754738,37.53969003
15526,126.844022523,37.5088910221
15527,126.8462997607,37.5214616419
15530,126.8508648703,37.5219486808
15532,126.8756323893,37.530061108
15536,126.8547129441,37.5183653861
15539,126.8566246544,37.5189371319
15540,126.8741567243,37.5248106495
15542,126.8593705814,37.5193999936
15545,126.8621671623,37.5206350924
15547,126.8629843287,37.5216813177
15549,126.8653370035,37.5257443729
15551,126.8828509445,37.5388758101
15552,126.8694341838,37.5248821167
15553,126.8816171411,37.5398180274
15554,126.8688815376,37.5225981211
15555,126.8803566486,37.5407549508
15556,126.8716438006,37.5327979786
15557,126.8683313077,37.5202456412
15558,126.8757095408,37.5408419103
15559,126.8699113002,37.5341927832
15560,126.866170838,37.5181490587
15561,126.8731057989,37.5380880949
15562,126.8704510139,37.5355161865
15564,126.8717853725,37.5380073723
15565,126.860685007,37.5182652653
15566,126.8699130421,37.5390523984
15567,126.8592176522,37.5195079433
15568,126.8688076498,37.5402388202
15570,126.869197507,37.5418504119
15571,126.8543800508,37.5184090452
15572,126.8704988384,37.5438486739
15574,126.8713325179,37.5466952437
15575,126.8513660084,37.5219727411
15576,126.8687518796,37.547522312
15577,126.8288756598,37.5434136288
15578,126.8463870718,37.5219168103
15579,126.8319712047,37.5401966583
15580,126.8438992004,37.5197662304
15582,126.842581104,37.5187453383
15584,126.8404713803,37.5165519359
15585,126.8409238235,37.5155153808
15586,126.8413477998,37.5145607856
15587,126.8423503064,37.5122985653
15588,126.8429319752,37.5111080859
15589,126.8436826965,37.5096646181
