,line,stopno,on,off
17212,606,46021,30.25925925925926,15.703703703703704
17213,606,46022,18.74074074074074,46.22222222222222
17214,661,46023,48.111111111111114,85.88888888888889
17215,661,46024,83.74074074074075,45.81481481481482
17216,272,13256,474.0740740740741,70.18518518518519
17217,마포06,13256,185.40740740740742,99.22222222222223
17218,673,46026,30.037037037037038,23.14814814814815
17219,661,46027,30.25925925925926,58.407407407407405
17220,661,46028,94.88888888888889,74.74074074074075
17221,661,46029,40.74074074074074,86.96296296296296
17222,272,13262,177.77777777777777,39.0
17223,7739,13262,13.222222222222221,48.370370370370374
17224,7025,13263,78.11111111111111,96.07407407407408
17225,7738,13263,121.66666666666667,94.66666666666667
17226,751,13264,143.44444444444446,189.25925925925927
17227,7738,13264,214.96296296296296,159.07407407407408
17228,761,13264,123.29629629629629,123.22222222222223
17229,7025,13264,211.11111111111111,100.14814814814815
17230,721,13264,10.37037037037037,426.2962962962963
17231,7613,13264,97.22222222222223,87.85185185185185
17232,661,46033,36.333333333333336,92.92592592592592
17233,673,46034,33.96296296296296,112.29629629629629
17234,673,46035,47.370370370370374,60.96296296296296
17235,673,46036,23.11111111111111,28.59259259259259
17236,673,46037,35.666666666666664,33.666666666666664
17237,750A,13270,318.5925925925926,155.44444444444446
17238,7024,13270,164.1851851851852,62.51851851851852
17239,470,13270,480.81481481481484,291.81481481481484
17240,601,13270,556.3333333333334,215.7037037037037
17241,7737,13270,625.6296296296297,61.407407407407405
17242,750B,13270,305.2962962962963,143.66666666666666
17243,서대문11,13270,983.8148148148148,1018.7407407407408
17244,서대문02,13270,235.44444444444446,578.5185185185185
17245,673,46039,0.7407407407407407,143.59259259259258
17246,673,46040,24.925925925925927,83.44444444444444
17247,661,46041,85.66666666666667,59.77777777777778
17248,661,46042,52.96296296296296,52.44444444444444
17249,673,46043,50.25925925925926,44.888888888888886
17250,7738,13268,152.40740740740742,250.62962962962962
17251,7019,13268,349.14814814814815,67.33333333333333
17252,7024,13278,146.2962962962963,12.74074074074074
17253,7024,13279,134.7037037037037,1.4814814814814814
17254,661,46048,40.03703703703704,47.55555555555556
17255,661,46049,106.48148148148148,32.44444444444444
17256,661,46050,48.03703703703704,10.333333333333334
17257,606,46050,70.48148148148148,16.11111111111111
17258,661,46051,11.777777777777779,68.51851851851852
17259,606,46051,18.85185185185185,93.48148148148148
17260,661,46052,32.55555555555556,9.703703703703704
17261,606,46052,40.7037037037037,15.25925925925926
17262,661,46053,16.037037037037038,51.03703703703704
17263,606,46053,23.444444444444443,80.0
17264,661,46054,61.48148148148148,18.666666666666668
17265,606,46054,67.37037037037037,21.14814814814815
17266,661,46055,16.22222222222222,40.74074074074074
17267,606,46055,25.74074074074074,53.925925925925924
17268,673,46056,192.22222222222223,123.0
17269,673,46057,36.111111111111114,59.51851851851852
17270,673,46058,62.74074074074074,73.14814814814815
17271,721,13285,309.7037037037037,0.48148148148148145
17272,7018,13285,58.074074074074076,0.3333333333333333
17273,7719,13285,4.62962962962963,0.037037037037037035
17274,673,46060,333.0740740740741,2.2962962962962963
17275,7738,13299,36.51851851851852,127.66666666666667
17276,673,46080,150.59259259259258,29.703703703703702
17277,673,46081,72.03703703703704,21.925925925925927
17278,673,46082,112.66666666666667,147.88888888888889
17279,673,46083,27.814814814814813,166.74074074074073
17280,7024,13314,0.6666666666666666,87.22222222222223
17281,7024,13313,42.851851851851855,1.7407407407407407
17282,661,46087,106.14814814814815,11.703703703703704
17283,606,46087,109.0,26.925925925925927
17284,661,46089,70.29629629629629,5.296296296296297
17285,606,46089,77.0,8.777777777777779
17286,661,46090,18.14814814814815,65.74074074074075
17287,606,46090,32.111111111111114,78.81481481481481
17288,661,46092,63.666666666666664,2.4814814814814814
17289,7737,13325,43.48148148148148,29.51851851851852
17290,673,46094,49.74074074074074,33.96296296296296
17291,673,46095,68.0,3.962962962962963
17292,661,46096,0.8888888888888888,63.074074074074076
17293,661,46097,2.6296296296296298,51.629629629629626
17294,606,46097,5.851851851851852,57.25925925925926
17295,7025,13330,28.037037037037038,79.07407407407408
17296,7713,13330,29.77777777777778,32.888888888888886
17297,7739,13330,25.62962962962963,21.85185185185185
17298,7738,13330,37.629629629629626,81.85185185185185
17299,7025,13331,83.81481481481481,57.111111111111114
17300,7713,13331,43.25925925925926,101.0
17301,7739,13331,23.962962962962962,39.7037037037037
17302,7738,13331,72.29629629629629,81.81481481481481
17303,7739,13332,19.703703703703702,64.03703703703704
17304,7726,13332,19.14814814814815,16.59259259259259
17305,673,46101,0.0,20.074074074074073
17306,661,46101,0.18518518518518517,9.518518518518519
17307,606,46101,0.2962962962962963,9.925925925925926
17308,661,46102,0.0,7.074074074074074
17309,606,46102,0.037037037037037035,8.11111111111111
17310,661,46103,10.777777777777779,0.0
17311,606,46103,13.74074074074074,0.037037037037037035
17312,673,46104,11.925925925925926,0.3333333333333333
17313,661,46104,4.3478260869565215,0.043478260869565216
17314,606,46104,4.0,0.24
17315,661,46105,0.2962962962962963,75.07407407407408
17316,7018,13338,74.11111111111111,99.70370370370371
17317,7611,13339,89.81481481481481,120.66666666666667
17318,751,13339,83.0,121.29629629629629
17319,761,13339,65.96296296296296,79.25925925925925
17320,721,13339,36.407407407407405,212.37037037037038
17321,7613,13339,61.333333333333336,60.666666666666664
17322,마포06,13339,103.14814814814815,364.25925925925924
17323,661,46108,39.18518518518518,0.07407407407407407
17324,661,46109,0.18518518518518517,18.185185185185187
17325,661,46110,58.851851851851855,1.4814814814814814
17326,472,13340,27.444444444444443,135.25925925925927
17327,7737,13337,186.37037037037038,242.96296296296296
17328,7737,13336,0.8148148148148148,8.962962962962964
17329,661,46121,114.14814814814815,67.37037037037037
17330,606,46121,185.22222222222223,99.66666666666667
17331,서대문14,13500,260.01960784313724,413.47058823529414
17332,서대문11,13501,68.22222222222223,21.074074074074073
17333,서대문13,13501,10.962962962962964,3.2222222222222223
17334,서대문10,13502,60.25925925925926,18.88888888888889
17335,서대문09,13503,17.944444444444443,60.05555555555556
17336,서대문08,13504,17.814814814814813,223.85185185185185
17337,서대문07,13505,7.481481481481482,5.037037037037037
17338,서대문06,13506,77.66666666666667,58.44444444444444
17339,서대문05,13507,704.6481481481482,668.2407407407408
17340,서대문04,13508,23.22222222222222,92.46296296296296
17341,서대문02,13509,19.944444444444443,92.77777777777777
17342,서대문01,13510,199.2037037037037,323.0
17343,서대문14,13511,91.66666666666667,27.0
17344,9709,35250,9.555555555555555,2.111111111111111
17345,서대문10,13513,7.461538461538462,0.19230769230769232
17346,서대문09,13514,47.111111111111114,1.2222222222222223
17347,서대문08,13515,154.14814814814815,37.333333333333336
17348,서대문07,13516,13.407407407407407,0.2962962962962963
17349,서대문06,13517,181.11111111111111,1.1851851851851851
17350,서대문05,13518,482.14814814814815,4.0
17351,서대문04,13519,13.25925925925926,21.22222222222222
17352,서대문03,13520,660.2222222222222,14.518518518518519
17353,서대문02,13521,77.33333333333333,78.0
17354,서대문02,13522,512.6296296296297,5.518518518518518
17355,서대문01,13523,836.1111111111111,13.777777777777779
17356,서대문14,13524,86.96296296296296,0.7407407407407407
17357,서대문10,13526,18.925925925925927,0.3333333333333333
17358,서대문09,13527,5.407407407407407,0.5185185185185185
17359,서대문08,13528,132.11111111111111,32.925925925925924
17360,서대문11,13528,120.66666666666667,50.03703703703704
17361,서대문13,13528,17.666666666666668,10.37037037037037
17362,서대문07,13529,13.851851851851851,0.1111111111111111
17363,서대문06,13530,25.814814814814813,0.3333333333333333
17364,서대문05,13531,142.66666666666666,4.222222222222222
17365,서대문04,13532,11.851851851851851,35.18518518518518
17366,서대문03,13533,585.6666666666666,34.666666666666664
17367,서대문02,13534,2.6666666666666665,1.8518518518518519
17368,서대문02,13535,167.8148148148148,16.25925925925926
17369,서대문01,13536,276.0,4.2592592592592595
17370,서대문14,13537,63.25925925925926,1.2962962962962963
17371,서대문11,13538,592.5555555555555,17.074074074074073
17372,서대문13,13538,100.14814814814815,4.0
17373,서대문10,13539,126.44444444444444,2.1481481481481484
17374,서대문09,13540,19.555555555555557,93.75925925925925
17375,서대문10,13540,15.88888888888889,44.111111111111114
17376,서대문14,13540,8.62962962962963,36.22222222222222
17377,서대문08,13541,133.4814814814815,25.74074074074074
17378,서대문11,13541,159.8148148148148,89.33333333333333
17379,서대문07,13541,83.44444444444444,5.333333333333333
17380,서대문13,13541,16.333333333333332,19.77777777777778
17381,서대문07,13542,55.18518518518518,0.48148148148148145
17382,서대문06,13543,71.81481481481481,1.3333333333333333
17383,서대문05,13544,1008.0,19.25925925925926
17384,서대문11,13545,203.25925925925927,213.59259259259258
17385,서대문02,13546,5.37037037037037,10.407407407407407
17386,서대문02,13547,53.53703703703704,161.03703703703704
17387,서대문01,13548,166.2962962962963,8.518518518518519
17388,서대문14,13549,56.18518518518518,30.925925925925927
17389,서대문11,13550,623.2592592592592,21.37037037037037
17390,서대문13,13550,97.44444444444444,4.814814814814815
17391,서대문10,13551,137.85185185185185,12.0
17392,서대문08,13553,209.4814814814815,39.44444444444444
17393,서대문07,13553,150.44444444444446,16.962962962962962
17394,서대문12,13553,299.25925925925924,42.592592592592595
17395,서대문07,13554,62.592592592592595,0.5555555555555556
17396,서대문06,13555,0.34615384615384615,5.346153846153846
17397,서대문06,13556,28.666666666666668,6.2592592592592595
17398,서대문05,13556,67.70370370370371,23.333333333333332
17399,9709,35259,4.222222222222222,6.2592592592592595
17400,서대문04,13557,42.18518518518518,58.77777777777778
17401,9701,2694,59.74074074074074,16.62962962962963
17402,서대문01,13560,148.74074074074073,110.96296296296296
17403,서대문14,13561,109.25925925925925,69.0
17404,9709,35260,1.7037037037037037,14.814814814814815
17405,서대문09,13563,137.3148148148148,209.25925925925927
17406,서대문10,13563,9.592592592592593,76.81481481481481
17407,서대문14,13563,10.11111111111111,49.7037037037037
17408,서대문08,13564,11.25925925925926,62.148148148148145
17409,서대문07,13564,6.074074074074074,30.59259259259259
17410,서대문12,13564,16.444444444444443,76.5925925925926
17411,서대문07,13565,72.70370370370371,2.7037037037037037
17412,서대문06,13566,213.96296296296296,21.333333333333332
17413,서대문06,13567,40.25925925925926,56.48148148148148
17414,서대문05,13567,125.74074074074075,238.96296296296296
17415,서대문11,13562,284.962962962963,14.11111111111111
17416,서대문13,13562,44.7037037037037,1.962962962962963
17417,서대문02,13570,57.629629629629626,20.85185185185185
17418,서대문02,13571,570.0925925925926,367.72222222222223
17419,서대문01,13572,69.11111111111111,185.5185185185185
17420,서대문11,13574,260.81481481481484,82.11111111111111
17421,서대문13,13574,36.0,19.814814814814813
17422,서대문12,13575,20.333333333333332,39.25925925925926
17423,9709,35263,27.703703703703702,5.148148148148148
17424,서대문07,13578,20.703703703703702,4.814814814814815
17425,서대문08,13577,113.70370370370371,707.0
17426,서대문07,13577,34.592592592592595,284.74074074074076
17427,서대문12,13577,74.51851851851852,903.5185185185185
17428,서대문03,13581,403.3333333333333,373.81481481481484
17429,서대문02,13583,785.9629629629629,292.35185185185185
17430,서대문13,13585,27.925925925925927,32.77777777777778
17431,서대문12,13586,305.0740740740741,91.07407407407408
17432,서대문11,13587,191.1851851851852,175.74074074074073
17433,서대문09,13589,142.60493827160494,113.82716049382717
17434,서대문04,13590,26.88888888888889,17.444444444444443
17435,서대문02,13591,48.2962962962963,8.296296296296296
17436,서대문02,13592,22.537037037037038,47.18518518518518
17437,서대문12,13593,10.333333333333334,108.85185185185185
17438,서대문09,13594,87.5925925925926,82.66666666666667
17439,서대문06,13595,116.4074074074074,245.77777777777777
17440,서대문05,13595,321.1111111111111,1522.4444444444443
17441,서대문05,13596,284.85185185185185,200.62962962962962
17442,서대문02,13597,46.666666666666664,10.518518518518519
17443,서대문02,13598,33.666666666666664,51.81481481481482
17444,서대문12,13599,20.0,131.0
17445,서대문09,13600,200.4814814814815,77.61111111111111
17446,마포07,13617,97.70370370370371,7.851851851851852
17447,서대문05,13617,147.37037037037038,137.03703703703704
17448,7018,13626,46.03703703703704,193.88888888888889
17449,서대문02,13654,63.111111111111114,26.666666666666668
17450,서대문02,13656,51.98148148148148,90.9074074074074
17451,서대문11,13657,195.66666666666666,176.7037037037037
17452,서대문13,13657,20.925925925925927,34.333333333333336
17453,서대문12,13659,19.333333333333332,356.1111111111111
17454,서대문09,13660,44.907407407407405,40.592592592592595
17455,마포07,13661,92.96296296296296,23.77777777777778
17456,서대문02,13664,180.25925925925927,35.074074074074076
17457,서대문02,13665,134.6851851851852,73.98148148148148
17458,서대문12,13667,8.037037037037036,556.4444444444445
17459,서대문11,13668,37.074074074074076,158.96296296296296
17460,서대문13,13668,5.62962962962963,39.18518518518518
17461,서대문08,13669,42.74074074074074,162.59259259259258
17462,서대문11,13669,93.33333333333333,175.40740740740742
17463,서대문07,13669,41.592592592592595,74.66666666666667
17464,서대문13,13669,14.407407407407407,14.11111111111111
17465,서대문06,13695,18.666666666666668,88.55555555555556
17466,마포07,13698,47.111111111111114,17.40740740740741
17467,서대문05,13698,23.074074074074073,166.92592592592592
17468,서대문02,13699,19.25925925925926,13.481481481481481
17469,서대문02,13700,107.03703703703704,27.85185185185185
17470,마포06,13715,36.407407407407405,404.9259259259259
17471,서대문12,13716,181.8148148148148,51.148148148148145
17472,마포07,13724,118.37037037037037,34.74074074074074
17473,서대문05,13724,34.148148148148145,207.59259259259258
17474,서대문04,13725,45.370370370370374,35.74074074074074
17475,서대문03,13725,251.0,238.11111111111111
17476,서대문02,13726,11.814814814814815,25.22222222222222
17477,7738,13731,96.33333333333333,89.25925925925925
17478,서대문03,13731,117.11111111111111,371.3703703703704
17479,서대문02,13737,121.51851851851852,46.0
17480,서대문01,13740,296.85185185185185,192.07407407407408
17481,마포06,13747,318.3333333333333,284.6666666666667
17482,7738,13749,42.44444444444444,74.33333333333333
17483,서대문03,13749,135.37037037037038,166.88888888888889
17484,서대문12,13751,19.11111111111111,38.666666666666664
17485,서대문08,13754,80.14814814814815,234.8148148148148
17486,서대문08,13755,36.48148148148148,53.51851851851852
17487,서대문11,13755,110.03703703703704,133.5185185185185
17488,서대문07,13755,36.111111111111114,39.2962962962963
17489,서대문13,13755,26.666666666666668,10.925925925925926
17490,서대문06,13764,14.0,43.592592592592595
17491,서대문04,13793,92.22222222222223,68.25925925925925
17492,서대문05,13793,39.888888888888886,201.33333333333334
17493,서대문03,13793,556.1481481481482,465.7037037037037
17494,서대문02,13794,2.2962962962962963,287.037037037037
17495,서대문02,13795,140.33333333333334,80.44444444444444
17496,서대문01,13796,9.851851851851851,174.88888888888889
17497,서대문12,13798,475.8888888888889,106.18518518518519
17498,서대문06,13801,96.0,103.4074074074074
17499,서대문04,13802,679.5555555555555,234.4814814814815
17500,서대문05,13802,931.4444444444445,769.3333333333334
17501,서대문03,13802,4054.185185185185,1558.888888888889
17502,서대문02,13803,17.72222222222222,342.7962962962963
17503,서대문02,13804,43.074074074074076,109.07407407407408
17504,서대문01,13805,2.5185185185185186,249.88888888888889
17505,서대문09,13808,1.0,36.407407407407405
17506,서대문02,13813,158.25925925925927,152.07407407407408
17507,서대문01,13814,5.222222222222222,377.55555555555554
17508,서대문14,13816,131.92592592592592,101.4074074074074
17509,서대문09,13818,8.407407407407407,331.74074074074076
17510,서대문07,13819,34.148148148148145,84.62962962962963
17511,마포06,13820,46.629629629629626,110.92592592592592
17512,서대문04,13821,80.45454545454545,211.04545454545453
17513,서대문03,13821,579.4090909090909,1019.5
17514,서대문01,13822,6.851851851851852,594.7777777777778
17515,마포06,13823,341.48148148148147,376.3333333333333
17516,서대문14,13824,4.703703703703703,148.88888888888889
17517,서대문10,13826,89.81481481481481,169.5185185185185
17518,서대문07,13827,18.074074074074073,129.25925925925927
17519,서대문04,13828,17.045454545454547,60.09090909090909
17520,서대문03,13828,221.3181818181818,314.8636363636364
17521,마포06,13830,327.5925925925926,280.037037037037
17522,서대문14,13831,0.7037037037037037,133.2962962962963
17523,서대문10,13832,14.74074074074074,50.25925925925926
17524,673,46601,2.8518518518518516,24.40740740740741
17525,606,46601,8.296296296296296,50.370370370370374
17526,673,46602,23.0,13.333333333333334
17527,606,46602,35.25925925925926,6.518518518518518
17528,673,46603,5.2592592592592595,44.7037037037037
17529,606,46603,6.62962962962963,64.92592592592592
17530,673,46604,36.44444444444444,13.555555555555555
17531,606,46604,37.55555555555556,11.851851851851851
17532,606,46605,2.7777777777777777,75.96296296296296
17533,606,46606,124.62962962962963,3.6296296296296298
17534,606,46607,85.33333333333333,0.5925925925925926
17535,서대문03,13840,218.5185185185185,528.4074074074074
17536,서대문02,13841,2.814814814814815,176.96296296296296
17537,서대문07,13839,2.5185185185185186,183.33333333333334
17538,673,46611,0.7407407407407407,86.33333333333333
17539,673,46612,46.81481481481482,12.25925925925926
17540,서대문07,13845,1.3703703703703705,25.14814814814815
17541,서대문06,13846,114.0,149.66666666666666
17542,673,46615,50.666666666666664,74.29629629629629
17543,673,46616,159.92592592592592,67.0
17544,673,46617,53.074074074074076,79.4074074074074
17545,673,46618,80.85185185185185,48.074074074074076
17546,673,46619,26.444444444444443,46.592592592592595
17547,673,46620,45.81481481481482,38.44444444444444
17548,673,46621,101.33333333333333,50.666666666666664
17549,673,46622,21.85185185185185,36.666666666666664
17550,서대문04,13855,16.40740740740741,49.666666666666664
17551,서대문06,13854,52.48148148148148,51.148148148148145
17552,서대문02,13857,148.25925925925927,5.0
17553,서대문08,13858,122.37037037037037,26.77777777777778
17554,서대문11,13858,290.77777777777777,139.22222222222223
17555,서대문13,13858,59.48148148148148,7.037037037037037
17556,서대문10,13859,0.3333333333333333,63.51851851851852
17557,서대문07,13860,15.962962962962964,50.2962962962963
17558,서대문06,13861,117.51851851851852,101.44444444444444
17559,서대문04,13862,13.148148148148149,79.74074074074075
17560,서대문02,13864,163.59259259259258,20.037037037037038
17561,673,46633,3.3703703703703702,15.703703703703704
17562,673,46634,33.629629629629626,30.74074074074074
17563,서대문04,13867,10.222222222222221,79.44444444444444
17564,서대문10,13866,33.48148148148148,117.33333333333333
17565,서대문02,13869,215.8148148148148,30.37037037037037
17566,마포10,13870,39.888888888888886,260.3703703703704
17567,661,46639,191.0,59.22222222222222
17568,606,46639,292.4074074074074,85.03703703703704
17569,서대문06,13871,36.851851851851855,31.37037037037037
17570,서대문05,13871,63.51851851851852,98.14814814814815
17571,마포07,13865,98.5925925925926,8.0
17572,마포10,13865,89.51851851851852,395.8888888888889
17573,서대문02,13874,257.51851851851853,48.22222222222222
17574,서대문11,13875,180.5185185185185,401.9259259259259
17575,서대문13,13875,31.037037037037038,39.48148148148148
17576,서대문06,13876,10.962962962962964,76.14814814814815
17577,서대문05,13876,10.814814814814815,269.7037037037037
17578,서대문03,13877,1.5555555555555556,557.1851851851852
17579,서대문02,13878,163.37037037037038,72.22222222222223
17580,서대문11,13879,21.48148148148148,267.14814814814815
17581,서대문13,13879,3.3076923076923075,15.538461538461538
17582,서대문06,13880,84.88888888888889,323.0740740740741
17583,서대문05,13881,22.814814814814813,1013.3333333333334
17584,서대문03,13882,0.5925925925925926,193.4814814814815
17585,서대문02,13883,71.92592592592592,45.111111111111114
17586,서대문06,13884,0.2222222222222222,22.666666666666668
17587,서대문05,13885,1.5185185185185186,380.22222222222223
17588,서대문03,13886,6.185185185185185,232.1851851851852
17589,서대문02,13887,97.14814814814815,113.70370370370371
17590,서대문11,13888,108.48148148148148,722.0
17591,서대문13,13888,17.40740740740741,77.4074074074074
17592,서대문06,13889,0.18518518518518517,45.74074074074074
17593,서대문03,13891,255.0,22.85185185185185
17594,서대문02,13892,47.44444444444444,130.07407407407408
17595,서대문11,13893,19.51851851851852,326.8888888888889
17596,서대문13,13893,2.7777777777777777,35.407407407407405
17597,서대문06,13894,0.5185185185185185,141.40740740740742
17598,서대문02,13895,4.814814814814815,142.7037037037037
17599,서대문11,13897,15.703703703703704,279.25925925925924
17600,서대문13,13897,2.0,28.666666666666668
17601,서대문06,13898,3.7037037037037037,651.7037037037037
17602,서대문13,13902,0.16666666666666666,5.041666666666667
17603,서대문11,13905,4.7407407407407405,963.8148148148148
17604,서대문13,13905,0.2222222222222222,110.74074074074075
17605,서대문11,13907,4.777777777777778,42.03703703703704
17606,서대문10,13911,712.1851851851852,433.6666666666667
17607,서대문01,13911,1572.7037037037037,1126.5185185185185
17608,서대문14,13911,819.2592592592592,511.18518518518516
17609,서대문09,13911,1053.1666666666667,711.7777777777778
17610,서대문13,13911,67.5925925925926,244.1851851851852
17611,서대문09,13912,106.12962962962963,59.68518518518518
17612,서대문10,13912,89.4074074074074,43.333333333333336
17613,서대문01,13912,152.5185185185185,79.88888888888889
17614,서대문14,13912,100.22222222222223,46.51851851851852
17615,서대문13,13913,26.555555555555557,0.7037037037037037
17616,서대문13,13915,9.333333333333334,5.148148148148148
17617,서대문02,13916,77.27777777777777,110.11111111111111
17618,서대문08,13917,1091.9259259259259,574.1481481481482
17619,서대문07,13917,509.44444444444446,159.96296296296296
17620,서대문12,13917,1033.148148148148,424.51851851851853
17621,서대문13,13917,123.62962962962963,17.85185185185185
17622,서대문12,13918,235.07407407407408,34.111111111111114
17623,서대문08,13918,73.51851851851852,26.555555555555557
17624,서대문13,13918,53.888888888888886,12.296296296296296
17625,서대문11,13918,284.962962962963,227.0
17626,서대문07,13918,55.629629629629626,13.592592592592593
17627,661,46687,68.85185185185185,22.703703703703702
17628,서대문04,13919,158.74074074074073,13.777777777777779
17629,서대문03,13919,675.0370370370371,202.03703703703704
17630,서대문04,13922,75.85185185185185,71.62962962962963
17631,서대문05,13922,398.25925925925924,85.0
17632,서대문03,13922,488.6666666666667,525.2222222222222
17633,서대문13,13923,7.333333333333333,22.11111111111111
17634,서대문13,13924,0.6296296296296297,31.25925925925926
17635,서대문06,13926,786.3333333333334,102.37037037037037
17636,서대문05,13926,1994.2222222222222,459.037037037037
17637,서대문13,13927,17.925925925925927,5.703703703703703
17638,서대문05,13928,57.74074074074074,335.4074074074074
17639,서대문10,13929,80.37037037037037,260.48148148148147
17640,서대문01,13929,413.55555555555554,616.2962962962963
17641,서대문14,13929,263.7037037037037,284.6296296296296
17642,서대문09,13929,79.87037037037037,298.462962962963
17643,서대문13,13929,8.25925925925926,87.48148148148148
17644,서대문13,13930,0.2962962962962963,38.77777777777778
17645,서대문10,13933,129.74074074074073,21.85185185185185
17646,서대문02,13934,227.44444444444446,36.074074074074076
17647,서대문02,13935,330.6296296296296,842.7037037037037
17648,서대문08,13936,61.7037037037037,57.111111111111114
17649,서대문08,13937,50.96296296296296,11.814814814814815
17650,서대문04,13938,20.77777777777778,62.111111111111114
17651,서대문07,13939,49.370370370370374,15.74074074074074
17652,마포06,13940,138.85185185185185,93.55555555555556
17653,서대문02,13941,16.814814814814813,76.75925925925925
17654,서대문02,13942,6.888888888888889,20.666666666666668
17655,서대문02,13943,76.85185185185185,27.666666666666668
17656,서대문12,13944,83.37037037037037,74.35185185185185
17657,서대문12,13945,258.6296296296296,8.703703703703704
17658,서대문12,13947,54.148148148148145,27.74074074074074
17659,서대문01,13952,191.2962962962963,27.88888888888889
17660,서대문04,13953,5.222222222222222,20.814814814814813
17661,606,46725,0.18518518518518517,17.37037037037037
17662,606,46726,35.44444444444444,0.14814814814814814
17663,606,46727,14.481481481481481,9.0
17664,606,46728,14.481481481481481,33.407407407407405
17665,606,46729,0.5555555555555556,57.0
17666,260,14001,586.8888888888889,375.0
17667,7611,14001,331.18518518518516,179.59259259259258
17668,7013A,14001,77.5925925925926,65.85185185185185
17669,7013B,14001,80.92592592592592,67.81481481481481
17670,463,14001,480.4074074074074,330.3703703703704
17671,N16,14001,10.62962962962963,10.88888888888889
17672,160,14001,610.9629629629629,1183.2592592592594
17673,7016,14001,460.2962962962963,402.9259259259259
17674,261,14001,660.3333333333334,354.44444444444446
17675,7613,14001,243.4814814814815,74.66666666666667
17676,600,14001,365.48148148148147,594.3333333333334
17677,260,14002,321.0,496.2962962962963
17678,7611,14002,235.1851851851852,241.7037037037037
17679,463,14002,210.7037037037037,355.2962962962963
17680,N16,14002,12.277777777777779,6.666666666666667
17681,160,14002,818.7777777777778,501.4074074074074
17682,261,14002,365.3333333333333,528.7777777777778
17683,7613,14002,105.11111111111111,190.8148148148148
17684,600,14002,804.3703703703703,276.3333333333333
17685,260,14003,346.14814814814815,225.55555555555554
17686,7013A,14003,67.74074074074075,34.407407407407405
17687,7611,14003,199.4814814814815,176.5185185185185
17688,7013B,14003,64.18518518518519,36.18518518518518
17689,160,14003,436.4074074074074,570.6666666666666
17690,600,14003,258.5925925925926,329.44444444444446
17691,260,14004,214.07407407407408,471.44444444444446
17692,7013A,14004,33.81481481481482,50.48148148148148
17693,7611,14004,150.62962962962962,235.44444444444446
17694,7013B,14004,32.666666666666664,51.888888888888886
17695,160,14004,478.55555555555554,522.1851851851852
17696,600,14004,525.9629629629629,254.44444444444446
17697,260,14005,326.77777777777777,156.88888888888889
17698,7013A,14005,73.22222222222223,44.0
17699,7611,14005,151.22222222222223,68.37037037037037
17700,7013B,14005,73.96296296296296,38.629629629629626
17701,160,14005,374.962962962963,319.44444444444446
17702,600,14005,208.55555555555554,192.7037037037037
17703,260,14006,135.07407407407408,300.1111111111111
17704,7013A,14006,35.592592592592595,30.85185185185185
17705,7611,14006,85.11111111111111,157.25925925925927
17706,7013B,14006,34.2962962962963,30.037037037037038
17707,160,14006,264.81481481481484,319.77777777777777
17708,600,14006,275.4074074074074,161.62962962962962
17709,260,14007,340.1111111111111,175.4814814814815
17710,7013A,14007,89.66666666666667,52.81481481481482
17711,7611,14007,274.44444444444446,96.44444444444444
17712,7013B,14007,90.55555555555556,54.81481481481482
17713,160,14007,401.14814814814815,302.81481481481484
17714,600,14007,223.03703703703704,229.07407407407408
17715,260,14008,228.03703703703704,338.3703703703704
17716,7013A,14008,69.07407407407408,36.851851851851855
17717,7611,14008,157.14814814814815,228.44444444444446
17718,7013B,14008,68.25925925925925,38.55555555555556
17719,160,14008,341.2962962962963,345.037037037037
17720,600,14008,378.9259259259259,168.44444444444446
17721,260,14009,191.59259259259258,111.11111111111111
17722,7013A,14009,53.2962962962963,30.296296296296298
17723,7611,14009,171.85185185185185,73.77777777777777
17724,7013B,14009,56.074074074074076,27.77777777777778
17725,160,14009,235.03703703703704,202.66666666666666
17726,600,14009,118.55555555555556,152.85185185185185
17727,260,14010,168.66666666666666,285.037037037037
17728,7013A,14010,50.44444444444444,35.074074074074076
17729,7611,14010,130.7037037037037,182.33333333333334
17730,7013B,14010,49.0,35.55555555555556
17731,160,14010,238.74074074074073,309.77777777777777
17732,600,14010,299.18518518518516,123.77777777777777
17733,603,14011,153.96296296296296,536.1481481481482
17734,6712,14011,71.70370370370371,452.3333333333333
17735,N26,14011,30.22222222222222,22.38888888888889
17736,N62,14011,22.0,12.148148148148149
17737,7612,14011,1338.2962962962963,579.2962962962963
17738,602,14011,205.8148148148148,951.5925925925926
17739,5712,14011,57.148148148148145,940.7777777777778
17740,604,14011,174.07407407407408,608.1851851851852
17741,6716,14011,108.5925925925926,832.0
17742,761,14011,266.6296296296296,318.0
17743,5714,14011,143.0,897.4444444444445
17744,603,14012,516.0370370370371,120.33333333333333
17745,6712,14012,407.55555555555554,63.074074074074076
17746,N26,14012,19.555555555555557,9.574074074074074
17747,N62,14012,21.796296296296298,11.185185185185185
17748,7612,14012,562.2592592592592,588.7777777777778
17749,602,14012,759.1111111111111,143.07407407407408
17750,5712,14012,849.925925925926,54.370370370370374
17751,604,14012,551.4074074074074,113.33333333333333
17752,6716,14012,731.1851851851852,90.88888888888889
17753,761,14012,235.55555555555554,141.59259259259258
17754,5714,14012,874.3333333333334,139.66666666666666
17755,603,14013,99.33333333333333,252.44444444444446
17756,6712,14013,28.88888888888889,196.11111111111111
17757,N26,14013,17.055555555555557,14.351851851851851
