year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2015,8,6호선,효창공원앞,1,0,2706,674,5343,5026,15713,10431,23389,29491,14149,17029,10190,9414,10025,8378,10618,7944,10742,9518,9924,8181,10444,9600,11952,10345,14643,11580,23418,16089,16141,13769,9320,9855,7342,8743,5916,8851,2785,6364,413,2044,0,4,0,0,0,0,203330,217188
2015,8,6호선,녹사평(용산구청),11,0,1455,532,2576,4237,6327,10988,9465,16502,7196,10176,6266,9908,6371,12818,7936,15115,9924,18567,11703,15735,14419,17811,17743,17816,20693,22980,22901,25537,18341,22504,17671,11412,20330,7885,20944,6534,11410,4865,1077,1324,0,0,0,0,0,0,253246,236763
2015,8,수인선,달월,0,0,20,36,13,157,94,519,90,208,58,74,78,94,74,62,61,56,89,49,102,61,97,72,137,60,1175,72,230,74,139,68,50,72,39,61,12,67,7,38,5,5,0,0,0,0,0,0,1905,4585
2015,8,분당선,가천대,16,1,4850,1012,6774,3275,18170,5075,26108,16548,14876,13762,8512,10502,8801,8563,9659,10316,9911,10077,9087,9836,9449,10102,13164,11980,14020,13652,13645,21626,8313,21760,6410,16320,5509,16337,4969,18310,2652,12138,170,2021,0,0,0,0,0,0,233213,197064
2015,8,6호선,대흥,0,0,2645,913,5783,4017,14093,12392,18999,30905,13051,17695,10445,12689,9795,9978,10935,11828,11951,11849,10940,12114,11710,10965,13964,12745,18302,13353,23520,18591,13773,15785,9808,10583,10059,9115,10131,9591,4202,7366,658,1928,0,8,0,0,0,0,234410,226779
2015,8,수인선,소래포구,2,0,1709,230,5764,1325,11028,3086,8880,5134,5779,5470,4917,6272,5639,11652,7993,12865,9257,11039,11400,9336,12790,9852,12766,8432,11614,9564,9493,10817,7265,9165,5686,6250,4852,5495,4111,4981,2040,3274,30,941,0,0,0,0,0,0,135180,145028
2015,8,6호선,광흥창,3,0,3040,1337,7294,8179,18134,18102,23697,36537,15716,20101,13085,14314,14007,11124,15882,11373,14012,11454,13755,11513,14438,11522,16483,13006,18815,14207,30773,19544,17790,18356,12064,12682,11789,10666,8478,9616,3839,7356,542,1882,0,4,0,0,0,0,262875,275648
2015,8,분당선,선정릉,13,1,1012,724,2292,5489,4801,12541,6694,53709,6022,35365,5878,16498,7497,10959,9357,11216,9419,10697,10073,10545,11755,9110,13099,9707,17226,9220,40974,11884,23990,9406,13896,5577,13210,4366,10207,4535,4365,3001,131,670,0,0,0,0,0,0,235220,213913
2015,8,수인선,남동인더스파크,0,0,502,218,1139,2063,1167,13939,2517,15706,1888,2518,1512,1459,1978,1464,1724,1428,2023,1512,2256,1384,2458,1136,2449,1232,6915,1407,9223,1679,4296,2686,4842,2785,2549,1062,842,800,383,481,13,61,0,0,0,0,0,0,55020,52691
2015,8,6호선,합정,5,0,4264,1728,6851,7666,14680,17904,21943,36260,16698,22322,13644,16130,14236,15130,16116,17203,16747,18571,16887,18819,18926,18624,21265,21803,26226,25335,38420,35748,30136,29881,24721,17477,27629,14336,29288,14730,17308,10864,2689,3109,0,5,0,0,0,0,363645,380689
