year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,2호선,신설동,32,3,1096,214,1438,1602,2569,6139,4074,15695,3489,10956,4166,7649,5920,7627,6607,7373,7950,8015,9123,7415,10159,6483,10457,5436,12260,5269,17119,5454,7297,4277,4174,2589,3279,2283,2604,2402,942,1705,76,545,1,97,0,0,0,0,109228,116817,37.575297,127.02508700000001
2017,1,1호선,제기동,192,11,3871,2092,7636,8053,20976,18324,31226,46900,22273,34631,24953,41976,34365,55473,44432,61505,52638,65747,61129,62086,67910,50515,63969,37716,51328,28112,44840,25710,22839,22813,13405,13654,11255,12723,8403,11972,3456,8492,245,2033,2,42,1,0,0,0,610580,593169,37.578103000000006,127.034893
2017,1,1호선,동묘앞,67,1,2543,846,3477,3491,5707,8401,8524,22888,7833,16865,8864,16283,12910,22849,17118,27884,23290,31541,29472,33339,34352,27650,33316,19922,30751,14784,25663,11268,12999,8889,7283,6372,6146,6324,4378,6347,2303,4551,282,3390,6,278,0,44,0,0,294207,279234,37.572627000000004,127.016429
2017,1,1호선,동묘앞,67,1,2543,846,3477,3491,5707,8401,8524,22888,7833,16865,8864,16283,12910,22849,17118,27884,23290,31541,29472,33339,34352,27650,33316,19922,30751,14784,25663,11268,12999,8889,7283,6372,6146,6324,4378,6347,2303,4551,282,3390,6,278,0,44,0,0,294207,279234,37.572627000000004,127.016429
2017,1,1호선,동묘앞,67,1,2543,846,3477,3491,5707,8401,8524,22888,7833,16865,8864,16283,12910,22849,17118,27884,23290,31541,29472,33339,34352,27650,33316,19922,30751,14784,25663,11268,12999,8889,7283,6372,6146,6324,4378,6347,2303,4551,282,3390,6,278,0,44,0,0,294207,279234,37.572627000000004,127.016429
2017,1,1호선,동묘앞,67,1,2543,846,3477,3491,5707,8401,8524,22888,7833,16865,8864,16283,12910,22849,17118,27884,23290,31541,29472,33339,34352,27650,33316,19922,30751,14784,25663,11268,12999,8889,7283,6372,6146,6324,4378,6347,2303,4551,282,3390,6,278,0,44,0,0,294207,279234,37.572627000000004,127.016429
2017,1,6호선,동묘앞,61,0,3703,790,4474,3458,8125,8004,12161,24414,11238,22486,10924,14420,12617,15147,16041,15161,16781,16976,18910,17318,21570,16147,22731,14089,23289,14032,28161,15540,15978,13626,10293,9304,8464,9076,6657,8920,3143,9455,460,2506,11,108,0,5,0,0,250982,257748,37.572627000000004,127.016429
2017,1,6호선,동묘앞,61,0,3703,790,4474,3458,8125,8004,12161,24414,11238,22486,10924,14420,12617,15147,16041,15161,16781,16976,18910,17318,21570,16147,22731,14089,23289,14032,28161,15540,15978,13626,10293,9304,8464,9076,6657,8920,3143,9455,460,2506,11,108,0,5,0,0,250982,257748,37.572627000000004,127.016429
