"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190411","경부선","천안","9250","7578","20190414"
"20190411","경부선","두정","8040","8892","20190414"
"20190411","경부선","직산","1029","1132","20190414"
"20190411","경부선","성환","7397","6658","20190414"
"20190411","경부선","평택","15315","15143","20190414"
"20190411","경부선","지제","2904","2782","20190414"
"20190411","경부선","서정리","6729","6204","20190414"
"20190411","경부선","송탄","5454","5348","20190414"
"20190411","경부선","진위","2023","1773","20190414"
"20190411","경부선","오산","11817","11422","20190414"
"20190411","경부선","오산대","4716","4689","20190414"
"20190411","경부선","세마","3191","2938","20190414"
"20190411","경부선","병점","20619","20451","20190414"
"20190411","경부선","세류","4346","3983","20190414"
"20190411","경부선","독산","20186","21323","20190414"
"20190411","경부선","수원","50408","52729","20190414"
"20190411","경부선","화서","10252","10232","20190414"
"20190411","경부선","성균관대","19326","18698","20190414"
"20190411","경부선","의왕","11361","11129","20190414"
"20190411","경부선","군포","9110","8959","20190414"
"20190411","경부선","금정","31721","32372","20190414"
"20190411","경부선","명학","13073","13361","20190414"
"20190411","경부선","안양","34669","34190","20190414"
"20190411","경부선","관악","10150","9585","20190414"
"20190411","경부선","석수","14106","12665","20190414"
"20190411","경부선","금천구청","14801","14445","20190414"
"20190411","경부선","가산디지털단지","21252","24231","20190414"
"20190411","경부선","구로","23470","24448","20190414"
"20190411","경부선","신길","12199","10153","20190414"
"20190411","경부선","신도림","4688","4623","20190414"
"20190411","경부선","영등포","50359","52226","20190414"
"20190411","경부선","대방","17710","17785","20190414"
"20190411","경부선","노량진","13650","13031","20190414"
"20190411","경부선","용산","38899","40096","20190414"
"20190411","경부선","남영","13914","14902","20190414"
"20190411","경부선","서울역","6282","1433","20190414"
"20190411","경강선","여주","2920","2823","20190414"
"20190411","경강선","세종대왕릉","274","282","20190414"
"20190411","경강선","부발","1992","1852","20190414"
"20190411","경강선","이천","2808","2921","20190414"
"20190411","경강선","신둔도예촌","1709","1453","20190414"
"20190411","경강선","곤지암","2606","2560","20190414"
"20190411","경강선","초월","3044","2961","20190414"
"20190411","경강선","경기광주","8008","7703","20190414"
"20190411","경강선","삼동","2514","2139","20190414"
"20190411","경강선","이매","1404","1205","20190414"
"20190411","경강선","판교","4646","4460","20190414"
"20190411","9호선2~3단계","중앙보훈병원","8258","7522","20190414"
"20190411","9호선2~3단계","둔촌오륜","1131","960","20190414"
"20190411","9호선2~3단계","올림픽공원(한국체대)","5450","5565","20190414"
"20190411","9호선2~3단계","한성백제","2314","2130","20190414"
"20190411","9호선2~3단계","송파나루","4315","4473","20190414"
"20190411","9호선2~3단계","석촌","7698","6423","20190414"
"20190411","9호선2~3단계","석촌고분","5360","5382","20190414"
"20190411","9호선2~3단계","삼전","5717","5661","20190414"
"20190411","9호선2~3단계","종합운동장","5274","4753","20190414"
"20190411","9호선2~3단계","봉은사","19312","19663","20190414"
"20190411","9호선2~3단계","삼성중앙","7090","7219","20190414"
"20190411","9호선2~3단계","선정릉","10126","10798","20190414"
"20190411","9호선2~3단계","언주","10432","10492","20190414"
"20190411","9호선","신논현","36692","37156","20190414"
"20190411","9호선","사평","3872","3733","20190414"
"20190411","9호선","고속터미널","13847","19819","20190414"
"20190411","9호선","신반포","4014","3981","20190414"
"20190411","9호선","구반포","3676","3845","20190414"
"20190411","9호선","동작(현충원)","4647","3722","20190414"
"20190411","9호선","흑석(중앙대입구)","13602","13721","20190414"
"20190411","9호선","노들","5355","4681","20190414"
"20190411","9호선","노량진","33339","34182","20190414"
"20190411","9호선","샛강","6564","6892","20190414"
"20190411","9호선","여의도","30751","31487","20190414"
"20190411","9호선","국회의사당","32313","30527","20190414"
"20190411","9호선","당산","23187","22571","20190414"
"20190411","9호선","선유도","8681","8457","20190414"
"20190411","9호선","신목동","5013","4520","20190414"
"20190411","9호선","염창","19984","19432","20190414"
"20190411","9호선","등촌","12358","12433","20190414"
"20190411","9호선","증미","8297","8403","20190414"
"20190411","9호선","가양","24610","23858","20190414"
"20190411","9호선","양천향교","10568","10789","20190414"
"20190411","9호선","마곡나루","11552","11248","20190414"
"20190411","9호선","신방화","8553","8242","20190414"
"20190411","9호선","공항시장","3421","3748","20190414"
"20190411","9호선","김포공항","10015","12629","20190414"
"20190411","9호선","개화","8410","5476","20190414"
"20190411","8호선","모란","5183","3743","20190414"
"20190411","8호선","수진","5949","5538","20190414"
"20190411","8호선","신흥","5235","5573","20190414"
"20190411","8호선","단대오거리","13888","12829","20190414"
"20190411","8호선","남한산성입구(성남법원.검찰청)","18557","17551","20190414"
"20190411","8호선","산성","6973","6702","20190414"
"20190411","8호선","복정","14637","12261","20190414"
"20190411","8호선","장지","21700","20540","20190414"
"20190411","8호선","문정","23729","24815","20190414"
"20190411","8호선","가락시장","9388","10948","20190414"
"20190411","8호선","송파","11222","10712","20190414"
"20190411","8호선","석촌","10188","12588","20190414"
"20190411","8호선","잠실(송파구청)","19258","22383","20190414"
"20190411","8호선","몽촌토성(평화의문)","7599","8038","20190414"
"20190411","8호선","강동구청","12533","12751","20190414"
"20190411","8호선","천호(풍납토성)","21082","23710","20190414"
"20190411","8호선","암사","22334","19506","20190414"
"20190411","7호선","부평구청","14575","11639","20190414"
"20190411","7호선","굴포천","10747","11262","20190414"
"20190411","7호선","삼산체육관","6404","5654","20190414"
"20190411","7호선","상동","16485","17233","20190414"
"20190411","7호선","부천시청","14805","14892","20190414"
"20190411","7호선","신중동","17682","17546","20190414"
"20190411","7호선","춘의","11261","11016","20190414"
"20190411","7호선","부천종합운동장","8326","7556","20190414"
"20190411","7호선","까치울","9428","8688","20190414"
"20190411","7호선","온수(성공회대입구)","14565","13652","20190414"
"20190411","7호선","천왕","11239","10372","20190414"
"20190411","7호선","광명사거리","30858","29998","20190414"
"20190411","7호선","철산","28558","29204","20190414"
"20190411","7호선","가산디지털단지","50771","51833","20190414"
"20190411","7호선","남구로","19142","20745","20190414"
"20190411","7호선","대림(구로구청)","10973","11111","20190414"
"20190411","7호선","신풍","13655","12833","20190414"
"20190411","7호선","보라매","11764","11845","20190414"
"20190411","7호선","신대방삼거리","20163","19169","20190414"
"20190411","7호선","장승배기","12995","12634","20190414"
"20190411","7호선","상도","14723","14594","20190414"
"20190411","7호선","숭실대입구(살피재)","20752","20835","20190414"
"20190411","7호선","남성","14534","13469","20190414"
"20190411","7호선","이수","19373","18767","20190414"
"20190411","7호선","내방","17293","17920","20190414"
"20190411","7호선","고속터미널","20820","18759","20190414"
"20190411","7호선","반포","7534","7408","20190414"
"20190411","7호선","논현","23083","25037","20190414"
"20190411","7호선","학동","25935","28817","20190414"
"20190411","7호선","강남구청","18143","20545","20190414"
"20190411","7호선","청담","23808","27438","20190414"
"20190411","7호선","뚝섬유원지","10578","10027","20190414"
"20190411","7호선","건대입구","18527","19032","20190414"
"20190411","7호선","어린이대공원(세종대)","22241","23378","20190414"
"20190411","7호선","군자(능동)","17127","13112","20190414"
"20190411","7호선","중곡","11934","11074","20190414"
"20190411","7호선","용마산","7519","7013","20190414"
"20190411","7호선","사가정","19212","19001","20190414"
"20190411","7호선","면목","20376","19905","20190414"
"20190411","7호선","상봉(시외버스터미널)","20079","19268","20190414"
"20190411","7호선","중화","13803","13280","20190414"
"20190411","7호선","먹골","12179","11901","20190414"
"20190411","7호선","태릉입구","11373","10804","20190414"
"20190411","7호선","공릉(서울과학기술대)","15878","15566","20190414"
"20190411","7호선","하계","23666","22500","20190414"
"20190411","7호선","중계","19445","17875","20190414"
"20190411","7호선","노원","23774","25388","20190414"
"20190411","7호선","마들","14710","13768","20190414"
"20190411","7호선","수락산","15914","15651","20190414"
"20190411","7호선","도봉산","11979","13846","20190414"
"20190411","7호선","장암","2945","940","20190414"
"20190411","6호선","봉화산(서울의료원)","12220","10959","20190414"
"20190411","6호선","화랑대(서울여대입구)","16597","12703","20190414"
"20190411","6호선","태릉입구","6691","8130","20190414"
"20190411","6호선","석계","15919","16319","20190414"
"20190411","6호선","돌곶이","10503","9766","20190414"
"20190411","6호선","상월곡(한국과학기술연구원)","8536","8311","20190414"
"20190411","6호선","월곡(동덕여대)","16339","15445","20190414"
"20190411","6호선","고려대(종암)","12497","12018","20190414"
"20190411","6호선","안암(고대병원앞)","18308","18267","20190414"
"20190411","6호선","보문","9150","8532","20190414"
"20190411","6호선","창신","4731","4072","20190414"
"20190411","6호선","동묘앞","10211","10728","20190414"
"20190411","6호선","신당","10763","11391","20190414"
"20190411","6호선","청구","4594","5111","20190414"
"20190411","6호선","약수","4586","4580","20190414"
"20190411","6호선","버티고개","2967","2746","20190414"
"20190411","6호선","한강진","8806","10451","20190414"
"20190411","6호선","이태원","14544","16230","20190414"
"20190411","6호선","녹사평(용산구청)","6314","6232","20190414"
"20190411","6호선","삼각지","7812","6732","20190414"
"20190411","6호선","효창공원앞","9346","8866","20190414"
"20190411","6호선","공덕","22798","22424","20190414"
"20190411","6호선","대흥(서강대앞)","12113","12435","20190414"
"20190411","6호선","광흥창(서강)","12119","11751","20190414"
"20190411","6호선","상수","12177","13801","20190414"
"20190411","6호선","합정","16995","15331","20190414"
"20190411","6호선","망원","16288","17529","20190414"
"20190411","6호선","마포구청","17650","15777","20190414"
"20190411","6호선","월드컵경기장(성산)","5920","6168","20190414"
"20190411","6호선","디지털미디어시티","16179","17874","20190414"
"20190411","6호선","증산(명지대앞)","12645","12646","20190414"
"20190411","6호선","새절(신사)","17354","16472","20190414"
"20190411","6호선","구산","9530","7051","20190414"
"20190411","6호선","연신내","1","0","20190414"
"20190411","6호선","독바위","3344","3551","20190414"
"20190411","6호선","불광","5709","5745","20190414"
"20190411","6호선","역촌","4636","5421","20190414"
"20190411","6호선","응암","21545","21553","20190414"
"20190411","5호선","마천","6363","6295","20190414"
"20190411","5호선","거여","9262","8541","20190414"
"20190411","5호선","개롱","8269","8626","20190414"
"20190411","5호선","오금","4666","4652","20190414"
"20190411","5호선","방이","8884","9118","20190414"
"20190411","5호선","올림픽공원(한국체대)","5797","5112","20190414"
"20190411","5호선","둔촌동","10204","10278","20190414"
"20190411","5호선","상일동","16078","13413","20190414"
"20190411","5호선","고덕","12029","11665","20190414"
"20190411","5호선","명일","9653","10107","20190414"
"20190411","5호선","굽은다리(강동구민회관앞)","11343","10630","20190414"
"20190411","5호선","길동","8811","9357","20190414"
"20190411","5호선","강동","23556","20091","20190414"
"20190411","5호선","천호(풍납토성)","21950","23668","20190414"
"20190411","5호선","광나루(장신대)","17382","15857","20190414"
"20190411","5호선","아차산(어린이대공원후문)","18286","17668","20190414"
"20190411","5호선","군자(능동)","13116","14187","20190414"
"20190411","5호선","장한평","22511","22571","20190414"
"20190411","5호선","답십리","19567","17999","20190414"
"20190411","5호선","마장","7828","7692","20190414"
"20190411","5호선","왕십리(성동구청)","5749","6481","20190414"
"20190411","5호선","행당","10330","8877","20190414"
"20190411","5호선","신금호","8048","8073","20190414"
"20190411","5호선","청구","5180","4659","20190414"
"20190411","5호선","동대문역사문화공원","3580","4211","20190414"
"20190411","5호선","을지로4가","6150","6682","20190414"
"20190411","5호선","종로3가","17814","17355","20190414"
"20190411","5호선","광화문(세종문화회관)","41818","43872","20190414"
"20190411","5호선","서대문","23348","24222","20190414"
"20190411","5호선","충정로(경기대입구)","5747","5901","20190414"
"20190411","5호선","애오개","9042","9073","20190414"
"20190411","5호선","공덕","18409","19278","20190414"
"20190411","5호선","마포","17944","18341","20190414"
"20190411","5호선","여의나루","24700","27075","20190414"
"20190411","5호선","여의도","35060","39185","20190414"
"20190411","5호선","신길","4069","4643","20190414"
"20190411","5호선","영등포시장","11371","12053","20190414"
"20190411","5호선","영등포구청","4498","4628","20190414"
"20190411","5호선","양평","8481","8456","20190414"
"20190411","5호선","오목교(목동운동장앞)","28046","30388","20190414"
"20190411","5호선","목동","22632","25347","20190414"
"20190411","5호선","신정(은행정)","16108","11305","20190414"
"20190411","5호선","까치산","35923","33831","20190414"
"20190411","5호선","화곡","36088","33085","20190414"
"20190411","5호선","우장산","19155","18994","20190414"
"20190411","5호선","발산","21925","22075","20190414"
"20190411","5호선","마곡","8374","7554","20190414"
"20190411","5호선","송정","10867","10349","20190414"
"20190411","5호선","김포공항","8333","7299","20190414"
"20190411","5호선","개화산","7345","6881","20190414"
"20190411","5호선","방화","8653","8206","20190414"
"20190411","4호선","남태령","1764","1468","20190414"
"20190411","4호선","사당","33916","29556","20190414"
"20190411","4호선","총신대입구(이수)","24989","27246","20190414"
"20190411","4호선","동작(현충원)","3779","4302","20190414"
"20190411","4호선","이촌(국립중앙박물관)","9947","11144","20190414"
"20190411","4호선","신용산","18939","19668","20190414"
"20190411","4호선","삼각지","5945","6758","20190414"
"20190411","4호선","숙대입구(갈월)","20776","20563","20190414"
"20190411","4호선","서울역","16434","24762","20190414"
"20190411","4호선","회현(남대문시장)","37557","40067","20190414"
"20190411","4호선","명동","43557","45803","20190414"
"20190411","4호선","충무로","41761","42116","20190414"
"20190411","4호선","동대문역사문화공원","24440","22476","20190414"
"20190411","4호선","동대문","28663","28766","20190414"
"20190411","4호선","혜화","43774","44879","20190414"
"20190411","4호선","한성대입구(삼선교)","20504","19508","20190414"
"20190411","4호선","성신여대입구(돈암)","28772","27044","20190414"
"20190411","4호선","길음","29423","28558","20190414"
"20190411","4호선","미아사거리","34234","33385","20190414"
"20190411","4호선","미아(서울사이버대학)","20173","19090","20190414"
"20190411","4호선","수유(강북구청)","43959","43417","20190414"
"20190411","4호선","쌍문","38239","34601","20190414"
"20190411","4호선","창동","33174","35403","20190414"
"20190411","4호선","노원","24388","27781","20190414"
"20190411","4호선","상계","24876","22297","20190414"
"20190411","4호선","당고개","14901","13888","20190414"
"20190411","3호선","오금","8361","7588","20190414"
"20190411","3호선","경찰병원","9114","9251","20190414"
"20190411","3호선","가락시장","12006","11527","20190414"
"20190411","3호선","수서","21058","20937","20190414"
"20190411","3호선","일원","12231","12269","20190414"
"20190411","3호선","대청","12677","11377","20190414"
"20190411","3호선","학여울","4481","4740","20190414"
"20190411","3호선","대치","14181","13882","20190414"
"20190411","3호선","도곡","7240","7278","20190414"
"20190411","3호선","매봉","14570","13965","20190414"
"20190411","3호선","양재(서초구청)","50352","54100","20190414"
"20190411","3호선","남부터미널(예술의전당)","38492","39024","20190414"
"20190411","3호선","교대(법원.검찰청)","19097","12731","20190414"
"20190411","3호선","고속터미널","55809","51991","20190414"
"20190411","3호선","잠원","8030","7617","20190414"
"20190411","3호선","신사","36240","39024","20190414"
"20190411","3호선","압구정","37419","41093","20190414"
"20190411","3호선","옥수","11638","12121","20190414"
"20190411","3호선","금호","10235","9471","20190414"
"20190411","3호선","약수","16750","16368","20190414"
"20190411","3호선","동대입구","15727","18493","20190414"
"20190411","3호선","충무로","2","0","20190414"
"20190411","3호선","을지로3가","13088","13788","20190414"
"20190411","3호선","종로3가","12944","15705","20190414"
"20190411","3호선","안국","30900","32267","20190414"
"20190411","3호선","경복궁(정부서울청사)","29615","30398","20190414"
"20190411","3호선","독립문","10225","10680","20190414"
"20190411","3호선","무악재","4903","5055","20190414"
"20190411","3호선","홍제","23724","22639","20190414"
"20190411","3호선","녹번","16876","14807","20190414"
"20190411","3호선","불광","21822","23480","20190414"
"20190411","3호선","연신내","48207","45379","20190414"
"20190411","3호선","구파발","25173","22862","20190414"
"20190411","3호선","지축","1483","1663","20190414"
"20190411","2호선","용두(동대문구청)","2748","2907","20190414"
"20190411","2호선","신정네거리","11942","12369","20190414"
"20190411","2호선","양천구청","8639","9046","20190414"
"20190411","2호선","도림천","1572","1818","20190414"
"20190411","2호선","신설동","4391","4456","20190414"
"20190411","2호선","신답","1883","2123","20190414"
"20190411","2호선","용답","3296","3470","20190414"
"20190411","2호선","충정로(경기대입구)","13078","14082","20190414"
"20190411","2호선","아현","13133","12666","20190414"
"20190411","2호선","이대","24791","26400","20190414"
"20190411","2호선","신촌","52343","53607","20190414"
"20190411","2호선","홍대입구","78671","83293","20190414"
"20190411","2호선","합정","37244","38979","20190414"
"20190411","2호선","당산","27636","30355","20190414"
"20190411","2호선","영등포구청","27317","27694","20190414"
"20190411","2호선","문래","24733","25118","20190414"
"20190411","2호선","신도림","66563","66004","20190414"
"20190411","2호선","대림(구로구청)","33204","34051","20190414"
"20190411","2호선","구로디지털단지","75856","76017","20190414"
"20190411","2호선","신대방","33119","32173","20190414"
"20190411","2호선","신림","79784","78017","20190414"
"20190411","2호선","봉천","29129","26905","20190414"
"20190411","2호선","서울대입구(관악구청)","62027","59255","20190414"
"20190411","2호선","낙성대","34515","33912","20190414"
"20190411","2호선","사당","49840","54254","20190414"
"20190411","2호선","방배","27019","28005","20190414"
"20190411","2호선","서초","26660","26875","20190414"
"20190411","2호선","교대(법원.검찰청)","45303","51587","20190414"
"20190411","2호선","강남","112346","113271","20190414"
"20190411","2호선","역삼","60128","67540","20190414"
"20190411","2호선","선릉","69202","61657","20190414"
"20190411","2호선","삼성(무역센터)","68098","70683","20190414"
"20190411","2호선","종합운동장","15000","17225","20190414"
"20190411","2호선","잠실새내","28647","28574","20190414"
"20190411","2호선","잠실(송파구청)","107705","104148","20190414"
"20190411","2호선","잠실나루","20111","19810","20190414"
"20190411","2호선","강변(동서울터미널)","46929","44037","20190414"
"20190411","2호선","구의(광진구청)","28514","27556","20190414"
"20190411","2호선","건대입구","47470","50818","20190414"
"20190411","2호선","성수","35938","39309","20190414"
"20190411","2호선","뚝섬","21899","23291","20190414"
"20190411","2호선","한양대","17350","20034","20190414"
"20190411","2호선","왕십리(성동구청)","22642","17591","20190414"
"20190411","2호선","상왕십리","17232","16411","20190414"
"20190411","2호선","신당","17373","17869","20190414"
"20190411","2호선","동대문역사문화공원","19954","23338","20190414"
"20190411","2호선","을지로4가","14315","14126","20190414"
"20190411","2호선","을지로3가","27548","27412","20190414"
"20190411","2호선","을지로입구","58016","58211","20190414"
"20190411","2호선","시청","32418","31785","20190414"
"20190411","1호선","동묘앞","11286","11808","20190414"
"20190411","1호선","청량리(서울시립대입구)","28647","29358","20190414"
"20190411","1호선","제기동","24298","24780","20190414"
"20190411","1호선","신설동","19014","18455","20190414"
"20190411","1호선","동대문","15729","17017","20190414"
"20190411","1호선","종로5가","30804","31061","20190414"
"20190411","1호선","종로3가","37979","35179","20190414"
"20190411","1호선","종각","50449","48970","20190414"
"20190411","1호선","시청","30834","30696","20190414"
"20190411","1호선","서울역","61998","58082","20190414"
"20190410","중앙선","지평","64","43","20190413"
"20190410","중앙선","용문","2958","2938","20190413"
"20190410","중앙선","원덕","389","356","20190413"
"20190410","중앙선","양평","3117","3267","20190413"
"20190410","중앙선","오빈","321","295","20190413"
"20190410","중앙선","아신","748","766","20190413"
"20190410","중앙선","국수","908","787","20190413"
"20190410","중앙선","신원","176","161","20190413"
"20190410","중앙선","양수","1857","1842","20190413"
"20190410","중앙선","운길산","692","649","20190413"
"20190410","중앙선","팔당","715","675","20190413"
"20190410","중앙선","도심","3196","2504","20190413"
"20190410","중앙선","덕소","6826","6805","20190413"
"20190410","중앙선","양정","997","842","20190413"
"20190410","중앙선","도농","11225","9823","20190413"
"20190410","중앙선","구리","15804","16277","20190413"
"20190410","중앙선","양원","2034","2185","20190413"
"20190410","중앙선","망우","8940","8815","20190413"
"20190410","중앙선","상봉(시외버스터미널)","6218","5935","20190413"
"20190410","중앙선","중랑","6488","6075","20190413"
"20190410","중앙선","회기","34970","34242","20190413"
"20190410","장항선","신창(순천향대)","3160","2924","20190413"
"20190410","장항선","온양온천","4520","4592","20190413"
"20190410","장항선","배방","1052","1016","20190413"
"20190410","장항선","아산","3395","2857","20190413"
"20190410","장항선","쌍용(나사렛대)","3355","3090","20190413"
"20190410","장항선","봉명","1551","1500","20190413"
"20190410","일산선","대화","17204","13356","20190413"
"20190410","일산선","주엽","11233","11787","20190413"
"20190410","일산선","정발산","8831","9260","20190413"
"20190410","일산선","마두","9577","10049","20190413"
"20190410","일산선","백석","12517","12376","20190413"
"20190410","일산선","대곡","2059","1599","20190413"
"20190410","일산선","화정","21980","22795","20190413"
"20190410","일산선","원당","13458","12884","20190413"
"20190410","일산선","삼송","18887","17918","20190413"
"20190410","일산선","원흥","10079","9261","20190413"
"20190410","우이신설선","신설동","2277","2353","20190413"
"20190410","우이신설선","보문","1857","1961","20190413"
"20190410","우이신설선","성신여대입구(돈암)","4133","4466","20190413"
"20190410","우이신설선","정릉","4929","4550","20190413"
"20190410","우이신설선","북한산보국문","7111","6576","20190413"
"20190410","우이신설선","솔샘","6429","6080","20190413"
"20190410","우이신설선","삼양사거리","2626","2679","20190413"
"20190410","우이신설선","삼양","2242","2446","20190413"
"20190410","우이신설선","화계","3576","3442","20190413"
"20190410","우이신설선","가오리","4582","4510","20190413"
"20190410","우이신설선","4.19민주묘지","4252","4270","20190413"
"20190410","우이신설선","솔밭공원","2589","2507","20190413"
"20190410","우이신설선","북한산우이","2698","2380","20190413"
"20190410","안산선","수리산","5109","3861","20190413"
"20190410","안산선","오이도","11400","10999","20190413"
"20190410","안산선","정왕","10724","11297","20190413"
"20190410","안산선","신길온천","1956","1726","20190413"
"20190410","안산선","안산","15075","13402","20190413"
"20190410","안산선","초지","5463","5953","20190413"
"20190410","안산선","고잔","9809","9437","20190413"
"20190410","안산선","중앙","19037","20457","20190413"
"20190410","안산선","한대앞","10553","10417","20190413"
"20190410","안산선","상록수","24085","23906","20190413"
"20190410","안산선","반월","5129","4862","20190413"
"20190410","안산선","대야미","5193","4688","20190413"
"20190410","안산선","산본","20402","21898","20190413"
"20190410","수인선","인천","998","1818","20190413"
"20190410","수인선","신포","2214","2210","20190413"
"20190410","수인선","숭의","4300","4138","20190413"
"20190410","수인선","인하대","8071","7664","20190413"
"20190410","수인선","송도","3253","3012","20190413"
"20190410","수인선","연수","5852","5832","20190413"
"20190410","수인선","원인재","5228","5276","20190413"
"20190410","수인선","남동인더스파크","2651","2911","20190413"
"20190410","수인선","호구포","4200","4224","20190413"
"20190410","수인선","인천논현","6977","7385","20190413"
"20190410","수인선","소래포구","4872","4424","20190413"
"20190410","수인선","월곶","3030","2800","20190413"
"20190410","수인선","달월","101","68","20190413"
"20190410","분당선","매교","3028","3064","20190413"
"20190410","분당선","수원시청","12284","13655","20190413"
"20190410","분당선","매탄권선","5381","5258","20190413"
"20190410","분당선","망포","16432","15349","20190413"
"20190410","분당선","영통","11200","11807","20190413"
"20190410","분당선","청명","5467","4954","20190413"
"20190410","분당선","상갈","6726","6212","20190413"
"20190410","분당선","기흥","12809","12441","20190413"
"20190410","분당선","신갈","5483","5363","20190413"
"20190410","분당선","구성","5907","5881","20190413"
"20190410","분당선","죽전","18938","20768","20190413"
"20190410","분당선","보정","3248","2757","20190413"
"20190410","분당선","이매","7116","6553","20190413"
"20190410","분당선","오리","14681","12235","20190413"
"20190410","분당선","미금","19888","21281","20190413"
"20190410","분당선","정자","20223","21742","20190413"
"20190410","분당선","수내","15900","16022","20190413"
"20190410","분당선","서현","30614","31112","20190413"
"20190410","분당선","야탑","32522","32067","20190413"
"20190410","분당선","모란","24596","24760","20190413"
"20190410","분당선","태평","15738","15423","20190413"
"20190410","분당선","가천대","14863","16530","20190413"
"20190410","분당선","선정릉","9721","10579","20190413"
"20190410","분당선","강남구청","11253","12834","20190413"
"20190410","분당선","압구정로데오","17503","19771","20190413"
"20190410","분당선","서울숲","9436","9479","20190413"
"20190410","분당선","수원","10249","6843","20190413"
"20190410","분당선","수서","15801","16013","20190413"
"20190410","분당선","대모산입구","3866","3491","20190413"
"20190410","분당선","개포동","3995","4149","20190413"
"20190410","분당선","구룡","2216","2125","20190413"
"20190410","분당선","도곡","8075","8221","20190413"
"20190410","분당선","한티","15999","17309","20190413"
"20190410","분당선","선릉","13303","22912","20190413"
"20190410","과천선","범계","32750","32417","20190413"
"20190410","과천선","평촌","20845","20379","20190413"
"20190410","과천선","인덕원","30062","30755","20190413"
"20190410","과천선","정부과천청사","16100","15771","20190413"
"20190410","과천선","과천","5942","5255","20190413"
"20190410","과천선","대공원","4204","4463","20190413"
"20190410","과천선","경마공원","3130","3046","20190413"
"20190410","과천선","선바위","11103","9066","20190413"
"20190410","공항철도 1호선","영종","2624","2637","20190413"
"20190410","공항철도 1호선","인천공항2터미널","5489","4676","20190413"
"20190410","공항철도 1호선","인천공항1터미널","15026","14868","20190413"
"20190410","공항철도 1호선","공항화물청사","2872","3203","20190413"
"20190410","공항철도 1호선","운서","7168","7255","20190413"
"20190410","공항철도 1호선","청라국제도시","7384","6827","20190413"
"20190410","공항철도 1호선","검암","9057","8635","20190413"
"20190410","공항철도 1호선","계양","12585","11599","20190413"
"20190410","공항철도 1호선","김포공항","10384","7586","20190413"
"20190410","공항철도 1호선","마곡나루","6416","5585","20190413"
"20190410","공항철도 1호선","디지털미디어시티","15093","13361","20190413"
"20190410","공항철도 1호선","홍대입구","11291","11590","20190413"
"20190410","공항철도 1호선","공덕","2527","3319","20190413"
"20190410","공항철도 1호선","서울역","12396","10076","20190413"
"20190410","경춘선","춘천","1990","1762","20190413"
"20190410","경춘선","남춘천","2686","2784","20190413"
"20190410","경춘선","김유정","560","675","20190413"
"20190410","경춘선","강촌","581","517","20190413"
"20190410","경춘선","백양리","75","72","20190413"
"20190410","경춘선","굴봉산","88","145","20190413"
"20190410","경춘선","가평","1774","1822","20190413"
"20190410","경춘선","상천","273","245","20190413"
"20190410","경춘선","청평","1850","1813","20190413"
"20190410","경춘선","대성리","463","406","20190413"
"20190410","경춘선","마석","4348","4318","20190413"
"20190410","경춘선","천마산","1818","1691","20190413"
"20190410","경춘선","평내호평","6723","6635","20190413"
"20190410","경춘선","금곡","1814","1747","20190413"
"20190410","경춘선","사릉","4084","3997","20190413"
"20190410","경춘선","퇴계원","4126","3856","20190413"
"20190410","경춘선","별내","2722","2633","20190413"
"20190410","경춘선","갈매","3230","2701","20190413"
"20190410","경춘선","신내","949","1049","20190413"
"20190410","경인선","도화","4868","4374","20190413"
"20190410","경인선","중동","11443","10682","20190413"
"20190410","경인선","온수(성공회대입구)","9044","9024","20190413"
"20190410","경인선","도원","4620","4778","20190413"
"20190410","경인선","간석","7482","7196","20190413"
"20190410","경인선","부개","11044","10316","20190413"
"20190410","경인선","소사","12823","12147","20190413"
"20190410","경인선","구일","9944","10121","20190413"
"20190410","경인선","인천","3760","2772","20190413"
"20190410","경인선","동인천","18444","17717","20190413"
"20190410","경인선","제물포","13997","13028","20190413"
"20190410","경인선","주안","26869","24729","20190413"
"20190410","경인선","동암","19600","19880","20190413"
"20190410","경인선","백운","9900","9705","20190413"
"20190410","경인선","부평","38655","41948","20190413"
"20190410","경인선","송내","37711","37833","20190413"
"20190410","경인선","부천","43258","43599","20190413"
"20190410","경인선","역곡","37020","36392","20190413"
"20190410","경인선","오류동","13817","12905","20190413"
"20190410","경인선","개봉","27733","27581","20190413"
"20190410","경의선","김포공항","1","0","20190413"
"20190410","경의선","문산","5844","5761","20190413"
"20190410","경의선","파주","2643","1962","20190413"
"20190410","경의선","월롱","3606","3424","20190413"
"20190410","경의선","금촌","7605","7425","20190413"
"20190410","경의선","금릉","5264","5420","20190413"
"20190410","경의선","운정","6754","6426","20190413"
"20190410","경의선","야당","5826","5612","20190413"
"20190410","경의선","탄현","8962","8563","20190413"
"20190410","경의선","일산","10948","10708","20190413"
"20190410","경의선","풍산","5983","5538","20190413"
"20190410","경의선","백마","8161","7695","20190413"
"20190410","경의선","곡산","665","667","20190413"
"20190410","경의선","능곡","4445","3948","20190413"
"20190410","경의선","행신","9194","8863","20190413"
"20190410","경의선","강매","3504","2979","20190413"
"20190410","경의선","화전","4352","3825","20190413"
"20190410","경의선","수색","2620","2772","20190413"
"20190410","경의선","디지털미디어시티","2421","2301","20190413"
"20190410","경의선","가좌","6228","5706","20190413"
"20190410","경의선","홍대입구","1932","2265","20190413"
