adm_cd2,total_0,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,male_0,male_1,male_2,male_3,male_4,male_5,male_6,male_7,male_8,male_9,male_10,male_11,male_12,male_13,male_14,male_15,male_16,male_17,male_18,male_19,male_20,male_21,male_22,male_23,female_0,female_1,female_2,female_3,female_4,female_5,female_6,female_7,female_8,female_9,female_10,female_11,female_12,female_13,female_14,female_15,female_16,female_17,female_18,female_19,female_20,female_21,female_22,female_23,total_avg,male_avg,female_avg,gu,lat,lng
11470540,21349.427474074073,21432.536392592592,21492.65316666666,21531.660248148146,21573.423133333337,21387.22465925926,20874.53372592593,20004.847377777776,18354.486062962962,17601.617837037036,17057.392266666662,16603.659566666665,16293.48397037037,16110.709737037034,16388.531425925925,16770.842729629632,16848.606192592593,17007.87890370371,17631.807718518514,18436.961529629625,19043.048970370368,19759.06473703703,20394.147274074076,21305.162585185186,9925.585725925926,9970.316411111111,9995.073774074073,10014.402425925924,10043.28008148148,9919.40467777778,9606.170140740738,9309.705977777778,8616.089907407408,8302.518274074073,8071.81162962963,7849.6189,7722.859414814815,7644.728914814814,7717.818774074074,7864.685111111111,7765.71991111111,7770.681348148148,8130.970062962964,8552.50145925926,8843.769022222223,9206.178262962962,9478.77581851852,9874.829248148148,11423.84181111111,11462.219955555553,11497.579174074073,11517.257381481479,11530.143107407406,11467.820303703706,11268.363625925927,10695.14142962963,9738.396162962961,9299.09946296296,8985.5805,8754.040737037038,8570.624377777776,8465.981329629629,8670.712488888888,8906.157433333334,9082.8863,9237.197948148147,9500.83717037037,9884.460103703705,10199.279596296295,10552.886666666669,10915.370929629631,11430.333477777778,18968.904486882715,8841.56230308642,10127.342144753087,11470,37.53479553,126.868082
11470550,44103.88953333333,43948.89803333334,43973.10563703703,44004.32275185186,44095.078911111115,44233.03763703704,44025.23186666667,42571.81902962963,41603.666988888894,40918.46504814816,40288.59761111112,39613.813907407406,39503.15128148148,39360.286225925935,39502.33979259259,39718.21697037037,40545.354425925914,41226.10468518519,42028.450588888896,42956.501477777776,43293.478103703696,43914.981999999996,43195.29528888888,44213.23210740741,21046.95247037037,20977.28699629629,21013.090840740744,21036.520611111107,21091.69567037037,21139.37728888889,20909.297703703705,19961.050492592592,19010.60425925926,18392.520259259258,18031.731914814813,17748.45057037037,17671.403796296298,17487.18613703704,17627.586562962962,17770.328151851852,18252.987355555553,18706.013696296297,19204.979662962964,19919.342559259258,20268.212348148147,20724.03260740741,20451.46867777778,21040.627140740737,23056.937825925925,22971.611025925926,22960.01415185185,22967.80201481482,23003.382859259258,23093.66031111111,23115.93394444444,22610.768466666665,22593.06302222222,22525.944948148146,22256.866007407407,21865.363025925923,21831.747833333335,21873.100629629633,21874.753214814813,21947.888948148146,22292.367329629633,22520.09111851852,22823.471262962958,23037.158618518522,23025.265807407406,23190.94938148148,22743.826503703698,23172.60495925926,42201.55499598766,19561.781157253085,22639.773883796297,11470,37.53711739,126.87941049999999
11470560,18834.83831851852,18882.776329629633,18962.397885185186,18984.843492592594,18931.05411111111,18696.452507407404,18354.009762962964,17356.23048888889,16066.232574074074,15168.500800000002,14649.647474074074,14215.774551851853,13958.12846296296,13825.385407407406,13872.764040740742,14096.924992592594,14355.143781481482,14644.82336666667,15084.804399999999,15501.142122222223,15947.885007407409,16421.7996037037,16885.713974074075,18804.723966666665,8961.853729629629,9005.987555555555,9056.30095185185,9074.297266666668,9051.187685185183,8901.339796296295,8692.809514814813,8117.264307407408,7518.747855555555,7185.199544444444,6959.068385185186,6769.128362962964,6654.86402962963,6596.1617962962955,6615.528299999999,6704.839607407407,6840.223318518519,7012.060296296297,7263.44058888889,7477.644929629627,7662.1026111111105,7885.028303703704,8104.468966666668,8932.791225925925,9872.984748148148,9876.78858888889,9906.096925925925,9910.546255555557,9879.866262962965,9795.112670370369,9661.200111111111,9238.96594074074,8547.484544444444,7983.3011074074075,7690.578944444444,7446.646133333334,7303.264874074074,7229.224037037037,7257.235796296297,7392.0856370370375,7514.920311111111,7632.76317037037,7821.363692592593,8023.497033333335,8285.782599999999,8536.771244444444,8781.24478888889,9871.932907407408,16354.249892592592,7793.430788734568,8560.819096913581,11470,37.53123202,126.83449750000001
11470570,16474.513592592593,16628.828562962964,16731.547911111116,16774.078940740743,16809.919322222224,16565.19618148148,16176.257229629628,15296.828748148147,14519.949444444444,13944.48857777778,13705.122274074076,13457.32257037037,13190.748418518519,13030.060651851853,12817.824,12858.241237037033,13104.01383333333,13395.367574074075,13902.443777777778,14168.875362962963,14357.379551851853,14745.125329629627,15162.3661,16223.81232962963,7781.136907407406,7876.82367037037,7932.9834037037035,7953.501822222221,7961.827503703705,7810.188822222222,7570.362848148147,7027.434729629629,6639.661825925926,6405.093655555555,6319.073433333334,6219.775940740741,6106.558818518519,6041.430962962963,5954.213377777778,5945.339122222222,6050.515462962963,6151.52795925926,6468.362318518517,6630.918581481481,6733.021659259259,6897.3993,7085.643722222221,7660.773370370369,8693.376233333334,8752.004799999999,8798.56438888889,8820.577544444444,8848.091788888889,8755.007448148148,8605.894292592593,8269.393870370372,7880.287740740742,7539.39465925926,7386.0487111111115,7237.546414814816,7084.189281481482,6988.629851851851,6863.610751851852,6912.901999999999,7053.49795925926,7243.8396111111115,7434.081622222223,7537.956748148148,7624.357851851852,7847.725866666666,8076.72224074074,8563.038537037039,14751.67964675926,6884.315384104938,7867.364175617284,11470,37.52244124,126.84608270000001
11470580,14063.694392592592,14147.990611111109,14181.653633333335,14267.094425925927,14274.084096296294,14145.567877777778,14074.427066666665,14129.169677777776,14113.463881481483,13800.868248148143,13586.748992592595,13407.281607407409,13278.477329629632,13214.92505925926,13244.309314814813,13148.57380740741,13211.882744444441,13220.43954814815,13356.29845925926,13542.925344444448,13763.889122222221,13924.014096296292,14087.456940740742,13981.08611111111,6944.498588888889,6987.533677777779,7017.198188888888,7073.385885185185,7087.347296296296,6991.273518518518,6891.82754074074,6827.759992592593,6838.974581481481,6706.99272962963,6573.815655555555,6494.0752740740745,6422.895100000001,6401.995674074073,6452.18421111111,6433.6133925925915,6481.108022222223,6552.971985185186,6601.798400000001,6686.650548148147,6777.15178148148,6837.274666666667,6914.878718518518,6899.804411111111,7119.196066666666,7160.4569037037045,7164.455207407407,7193.708837037038,7186.736974074072,7154.294544444444,7182.599614814813,7301.409699999999,7274.4893999999995,7093.875607407406,7012.932862962964,6913.206459259259,6855.582081481482,6812.929737037038,6792.125240740741,6714.9606370370375,6730.7744370370365,6667.4673111111115,6754.4998074074065,6856.274674074074,6986.7370740740735,7086.739822222222,7172.578114814814,7081.281551851851,13756.930099537038,6745.708743364197,7011.221361111111,11470,37.53253311,126.8283344
11470590,16215.598388888893,16281.483848148151,16294.908711111113,16295.43001111111,16128.55456296296,15965.982444444448,15522.154811111113,14245.28897777778,12963.568540740742,12209.632025925928,11718.7964962963,11431.386548148146,11137.216507407407,11019.141625925926,11006.119288888889,11196.793133333334,11461.959925925928,11647.600462962964,12090.467237037037,12660.649085185187,13099.687977777781,13465.971411111115,14024.6764,16173.095166666666,7737.605977777777,7780.7152518518515,7793.297977777779,7795.207366666667,7717.269603703705,7628.9166629629635,7357.389266666668,6674.082411111111,6042.231340740741,5679.847307407407,5483.4419777777775,5386.778003703704,5280.771992592592,5233.432233333333,5219.609655555556,5312.442144444443,5430.027392592591,5527.907414814814,5754.553503703703,6032.313840740741,6291.219033333333,6451.204066666666,6702.074970370371,7708.187048148147,8477.992114814815,8500.768451851853,8501.61078888889,8500.222422222221,8411.285007407407,8337.065803703703,8164.765648148148,7571.206437037037,6921.33724074074,6529.784811111112,6235.354325925926,6044.608703703704,5856.44435925926,5785.709640740741,5786.509785185185,5884.3509,6031.932777777777,6119.693214814815,6335.913770370371,6628.3351814814805,6808.468733333333,7014.767396296296,7322.601492592592,8464.908407407407,13510.673482870372,6417.521935185185,7093.151558950616,11470,37.52181194,126.83966609999999
11470600,13399.556740740745,13437.279362962958,13425.196744444442,13439.439122222217,13430.247229629627,13437.457262962964,13267.704814814815,13353.207622222226,13739.005777777778,13325.169044444445,13028.062422222221,12666.892725925925,12403.310918518519,12261.61211111111,12015.67041851852,11603.321944444442,11188.567055555557,11263.522725925925,11471.297685185182,11569.749059259259,11719.645685185185,11959.502325925927,12326.593029629636,13263.672796296298,6587.33287037037,6612.398092592593,6619.598322222223,6638.584718518518,6643.7968666666675,6653.667751851851,6513.421585185185,6444.731951851852,6684.234674074074,6516.180837037036,6376.411940740741,6234.876062962962,6117.932137037037,6028.569992592593,5900.834588888887,5735.822418518519,5548.32077037037,5620.050344444445,5702.106733333333,5757.4922962962955,5813.285655555557,5926.629577777778,6098.8804,6546.044348148147,6812.223807407408,6824.8813851851855,6805.59834074074,6800.854377777778,6786.45032962963,6783.7896925925925,6754.282674074075,6908.475477777778,7054.770666666666,6808.988174074074,6651.650440740742,6432.016974074074,6285.378974074075,6233.042355555556,6114.8357888888895,5867.49952962963,5640.246425925927,5643.472385185186,5769.191114814815,5812.256844444445,5906.359792592592,6032.872662962962,6227.712681481482,6717.628544444444,12624.820192746913,6221.716872376543,6403.103310030866,11470,37.54122,126.82997420000001
11470610,4683.4266962962965,4646.546740740741,4585.919262962963,4562.265374074074,4582.420281481482,4678.991322222222,5085.504851851852,5577.0158740740735,5966.281196296295,6198.3813222222225,6182.687033333333,6107.822874074072,6132.572066666667,6172.616514814816,6214.296344444443,6220.026862962963,6110.016266666667,5983.67092962963,5846.943374074074,5922.596833333333,5837.729559259258,5656.891611111111,5396.366548148148,4661.120348148148,2296.5480592592594,2285.0043185185186,2258.7600185185183,2249.494944444444,2249.2552444444445,2306.160425925926,2533.128825925926,2757.665522222222,2945.025425925926,3100.9372592592595,3110.743307407407,3062.8473074074077,3079.2308407407413,3112.3291222222224,3116.8323370370367,3119.023044444444,3041.0981925925926,2941.210585185185,2871.957874074074,2916.306774074074,2852.0138592592593,2769.517592592593,2642.4618777777773,2280.958022222222,2386.878674074074,2361.542155555556,2327.1593222222223,2312.770540740741,2333.165092592593,2372.8310481481485,2552.376207407407,2819.3503925925925,3021.2560555555556,3097.444122222222,3071.9438185185186,3044.9756333333335,3053.3410777777776,3060.287477777778,3097.4639592592594,3101.0037407407413,3068.9180888888886,3042.4604518518513,2974.9855333333335,3006.2900296296293,2985.71562962963,2887.3742703703706,2753.9045962962964,2380.1621185185186,5542.171253703705,2745.7712825617286,2796.4000015432102,11470,37.51655504,126.8417476
11470611,20696.96316296297,20870.593359259256,21011.273251851857,21128.6619,21060.088722222226,21063.887337037035,20585.263407407412,19287.98055925926,18102.435988888883,17280.77657037037,16772.35642222223,16303.82253703704,15963.056755555554,15844.503937037032,15742.756751851852,16048.783459259257,16230.803662962959,16668.931962962964,17474.28887037037,18464.229648148146,19421.74587777778,20588.595418518526,21677.21763703704,20279.675274074078,9830.940766666667,9944.174362962964,10026.48535185185,10100.827266666667,10089.27297037037,10110.481844444445,9793.437966666668,9039.177359259258,8571.856722222223,8206.566007407408,7989.728277777778,7772.291966666668,7652.904451851851,7609.939485185185,7545.080800000001,7648.020496296296,7670.152348148147,7879.604796296296,8265.071192592592,8761.155355555557,9225.202588888891,9741.171118518518,10222.923818518519,9602.341744444446,10866.02230740741,10926.418785185186,10984.787785185184,11027.834774074074,10970.816014814814,10953.405537037037,10791.825422222222,10248.803081481481,9530.579377777778,9074.210892592593,8782.627974074074,8531.53067037037,8310.152455555555,8234.56464074074,8197.676014814815,8400.763151851852,8560.651418518519,8789.327492592593,9209.21778148148,9703.074159259259,10196.54334074074,10847.424418518518,11454.294011111111,10677.333696296293,18690.362186419752,8887.450377469137,9802.911883487655,11470,37.52039697,126.8323254
11470620,18474.000007407405,18494.411344444445,18459.19004814815,18421.253596296297,18463.740544444445,18606.67608888889,18576.59203333333,18277.84055185185,17305.15694074074,16953.464759259263,16812.900944444445,16603.416814814816,16357.878603703703,16244.906511111112,16163.164222222225,16348.124648148145,16664.26376296296,17379.752540740745,18244.959755555556,19366.640877777776,19693.479118518517,19836.63779259259,19549.30318888889,18403.146144444443,8971.13518888889,8969.534292592592,8951.023985185184,8928.333488888888,8963.313811111111,9029.529759259258,8927.952503703702,8639.795466666666,8016.351844444445,7804.097166666666,7712.125622222222,7610.272940740741,7501.71278888889,7441.333474074073,7423.996062962963,7505.873133333333,7689.362351851852,8016.506411111111,8485.991918518517,9090.23352962963,9259.799503703704,9412.659014814815,9317.338274074074,8924.31614074074,9502.864944444444,9524.877296296298,9508.165851851852,9492.919866666667,9500.42637037037,9577.146633333334,9648.6394,9638.045037037038,9288.805066666668,9149.367637037036,9100.775022222222,8993.143962962962,8856.165796296296,8803.573207407406,8739.168485185186,8842.25151851852,8974.901303703704,9363.246381481482,9758.967685185185,10276.40747037037,10433.67984074074,10423.978837037039,10231.964877777778,9478.830144444444,17904.204201697532,8441.357861419754,9462.846359876545,11470,37.5181243,126.85989529999999
11470630,17005.402337037038,16979.636799999997,17063.7362962963,17077.600829629628,17085.226344444447,16975.794914814815,16701.698996296294,15761.070340740736,14835.32594814815,14334.245125925929,13837.455385185182,13507.753111111117,13425.312985185185,13399.984996296298,13284.246833333335,13326.236844444442,13546.589140740738,13874.280270370373,14177.88864814815,14685.087996296295,15035.025525925928,15415.515925925924,15722.161199999999,16935.702574074076,8003.596507407407,8013.241177777777,8058.411588888888,8077.72254074074,8071.982992592592,8016.633881481482,7827.0574074074075,7238.907440740741,6771.5836851851855,6517.66757037037,6305.528318518519,6152.040055555555,6145.185799999999,6148.029985185184,6104.73402962963,6103.090462962964,6226.12068888889,6393.940885185187,6578.426303703704,6869.213662962964,7080.612866666666,7270.985362962962,7389.441940740741,7952.759744444445,9001.805614814815,8966.395607407407,9005.324448148147,8999.87815185185,9013.243288888889,8959.161011111111,8874.64147037037,8522.16277037037,8063.742392592592,7816.577540740741,7531.92744074074,7355.713255555555,7280.126992592593,7251.955018518518,7179.512781481482,7223.145781481482,7320.468414814815,7480.339133333332,7599.4624370370375,7815.874477777777,7954.412870370371,8144.53045925926,8332.718996296295,8982.94285185185,15166.374140432099,7054.871454166666,8111.502633641976,11470,37.5187059,126.87491200000001
11470640,43757.73337407407,43812.60584444445,44055.55855925927,44145.91779629629,44274.751529629626,43870.02345555555,43529.12339999999,42377.99857407408,40122.203362962966,38223.64341481481,36663.330785185186,35328.89282962963,34038.46758888888,33268.094922222226,33041.4453962963,32572.244892592593,32430.737829629634,32039.96003703704,32526.528396296308,33932.463637037035,35376.100099999996,36740.9673,38053.38938888889,43343.31757777779,20397.715366666664,20481.166762962963,20637.031948148142,20726.28097407407,20799.42029259259,20530.131159259254,20337.85035925926,19602.33041851852,18333.19788518518,17458.204966666668,16863.406029629627,16311.970699999998,15785.858607407406,15469.601759259262,15440.84433333333,15182.071011111111,15086.6215,14766.98912962963,15030.111755555557,15768.06382222222,16472.14981851852,17104.127677777775,17806.09010740741,20145.014314814813,23360.01827407407,23331.43937777778,23418.52665555555,23419.636744444444,23475.33141851852,23339.89275185185,23191.27358148148,22775.668329629632,21789.005429629633,20765.438000000002,19799.924333333332,19016.92196666667,18252.609803703705,17798.492829629628,17600.601399999996,17390.173655555554,17344.11652592593,17272.97087037037,17496.41676666666,18164.400107407408,18903.950692592593,19636.840229629626,20247.299077777774,23198.30444444445,38230.22916635802,17772.343779166666,20457.885552777778,11470,37.511338099999996,126.840648
11470650,38288.563159259254,38462.53714074073,38336.88715185186,38310.1622,38098.806718518514,37895.13506666667,37363.0510925926,37113.59883703703,35043.204807407405,33881.28430740741,33266.917659259256,32877.40204814815,32519.74818888889,32142.78222222222,32111.857125925926,32339.874985185186,32750.40762592592,33159.94146296297,33864.25226296295,34786.6594111111,35606.98813333333,36305.575407407414,37034.47985555556,38008.57447777777,18186.403529629628,18248.112929629628,18164.460785185183,18133.406974074074,18035.521618518516,17921.87608148148,17594.546192592592,17194.82323703704,16051.764962962963,15600.636159259262,15329.680644444443,15177.820055555556,15039.2006,14999.59578148148,15093.811148148148,15296.665692592593,15521.471685185183,15773.68511111111,16210.588718518517,16708.813033333336,17152.635729629634,17427.117911111112,17755.076814814816,18081.9542962963,20102.159755555556,20214.424022222218,20172.42597407407,20176.754985185187,20063.28486666667,19973.258762962963,19768.505096296296,19918.77544074074,18991.439899999998,18280.648362962966,17937.237007407406,17699.582248148145,17480.547822222223,17143.18581851852,17018.045874074076,17043.209103703703,17228.936066666665,17386.256633333334,17653.66357037037,18077.846603703707,18454.352622222224,18878.457470370373,19279.40255185185,19926.619937037038,35398.69547283951,16695.81957052469,18702.875854012345,11470,37.52545829,126.8571462
11470670,19350.589192592593,19437.983696296298,19463.597344444443,19488.70013333333,19504.50351111111,19503.748522222224,18996.16161851852,18133.59422222222,17305.355888888887,16705.06368148148,16198.874637037037,15578.18004074074,15060.624477777781,15109.488533333335,15325.610599999998,15645.826299999995,15732.00676666667,16355.761455555556,16300.176918518519,16680.60405925926,16700.710970370368,16996.49082962963,17007.043,19339.93278888889,9016.759829629631,9063.508207407407,9090.205837037038,9115.587285185187,9127.897992592594,9166.725662962963,8795.967977777776,8223.032396296298,7768.204596296296,7443.190218518518,7246.339562962963,7000.700237037038,6771.289444444444,6827.385096296297,6956.570655555556,7101.130903703704,7112.095396296295,7454.322037037037,7422.520655555556,7657.949844444444,7716.696948148148,7930.93405185185,7963.407948148148,8952.550444444445,10333.82921851852,10374.475740740741,10373.391796296295,10373.113003703702,10376.605244444445,10337.022522222223,10200.193874074073,9910.561640740741,9537.151351851851,9261.873562962963,8952.535170370369,8577.480211111111,8289.33504074074,8282.103255555556,8369.039781481482,8544.695696296296,8619.911240740741,8901.439325925925,8877.6564,9022.654425925926,8984.014025925924,9065.557014814816,9043.634848148147,10387.382555555554,17330.026216203703,7955.207217901235,9374.819039506174,11470,37.51624327,126.8704118
11470680,28023.228718518516,28252.615707407407,28359.444985185182,28423.330044444443,28421.73390740741,28309.305096296295,28071.710237037038,27117.972651851855,25646.988174074075,24692.210385185183,23834.99581481481,23007.122340740738,22603.372511111116,22338.981003703706,22397.116877777775,22636.76115185185,22982.491362962963,23729.015355555555,24382.580170370376,25487.038151851855,26303.574677777775,27390.407511111112,28087.26266296296,27533.60076296296,13081.277322222224,13225.0685,13288.311725925927,13326.602948148146,13339.821403703701,13252.954025925928,13022.905607407409,12317.335577777776,11458.339866666665,10988.969051851853,10633.382233333334,10295.843744444446,10109.75137037037,10026.130122222223,10053.06190740741,10202.171851851854,10353.318966666668,10666.596392592593,11032.104051851851,11629.730414814816,12043.072825925925,12599.997248148147,12952.869574074075,12795.375985185186,14941.951385185184,15027.547174074074,15071.133122222225,15096.727044444444,15081.912503703703,15056.350744444444,15048.80461851852,14800.63722962963,14188.647859259261,13703.241074074076,13201.613555555556,12711.278814814814,12493.621622222221,12312.851062962964,12344.055077777777,12434.588992592593,12629.172366666664,13062.419014814812,13350.476085185186,13857.307385185184,14260.502055555557,14790.410325925928,15134.393411111112,14738.22438148148,25751.36917762346,11778.958029938272,13972.411121141975,11470,37.510921999999994,126.86470829999999
11500510,34799.1684,34819.8823,34874.856125925915,34912.43651111112,34995.48190740741,35206.061237037036,34807.72989259259,33419.81441481481,32097.114307407406,30341.805033333327,29192.208540740743,28173.8081962963,27639.008948148152,27218.68697037037,27349.67639259259,27545.397866666666,27867.803425925926,28248.857318518516,28999.239670370374,30286.79214814815,31670.68205185185,33390.89512962963,35259.08053703704,34510.5408074074,16276.038359259259,16302.157225925925,16344.99228148148,16373.756507407406,16458.060803703702,16628.138514814815,16328.737925925925,15529.163125925925,14800.305244444444,14077.159681481482,13576.359599999998,13094.884570370372,12924.803788888888,12745.081185185187,12785.494685185186,12896.305937037037,13075.79764074074,13297.420455555555,13615.04841111111,14203.325011111112,14802.358585185186,15567.451003703702,16460.073037037037,16125.95334074074,18523.130125925927,18517.725325925927,18529.863992592593,18538.68037037037,18537.421244444446,18577.922592592593,18478.991503703703,17890.651203703703,17296.809577777778,16264.645892592594,15615.848711111114,15078.92381111111,14714.205255555557,14473.605581481483,14564.18205185185,14649.092537037035,14792.005022222222,14951.43697037037,15384.19065185185,16083.467014814814,16868.323618518516,17823.444174074073,18799.007762962963,18384.587499999998,31567.792838888894,14762.036121759258,16805.75677052469,11500,37.55373794,126.87639509999998
11500520,22974.166022222227,23197.189725925928,23196.70962592593,23213.913403703697,23134.825062962966,22953.27217037037,22299.877733333335,20983.610307407405,20207.819192592597,19716.045296296295,19425.888237037037,19396.188270370367,19119.314144444448,18798.24874444445,18490.24255185185,18348.135474074075,18285.954911111112,18273.17876666667,18204.684559259258,18729.901077777773,19047.803014814814,19527.03154074074,20262.4842037037,22856.063625925926,10634.30341111111,10756.359662962963,10773.660374074072,10794.2421,10742.587988888889,10662.272818518519,10341.53800740741,9761.970462962961,9609.066925925928,9432.343007407406,9346.687766666668,9397.876722222221,9211.965192592594,9076.525648148148,8919.809133333334,8824.432377777779,8750.22827037037,8675.274907407407,8577.649562962963,8833.672955555554,8984.130451851852,9169.272448148151,9463.750000000002,10570.619414814813,12339.862362962962,12440.829962962964,12423.049155555555,12419.671288888887,12392.23712962963,12290.999625925924,11958.339596296295,11221.640007407408,10598.752370370372,10283.702455555554,10079.200548148148,9998.31108148148,9907.34911111111,9721.723174074074,9570.433751851851,9523.703366666667,9535.726585185186,9597.904070370369,9627.034662962964,9896.22792962963,10063.672574074075,10357.75921851852,10798.734255555553,12285.444085185187,20443.439485956787,9637.926650462963,10805.512848765431,11500,37.55599745,126.8598137
11500530,20925.16334444445,21206.65498888889,21358.725207407402,21428.219185185182,21478.014448148147,21123.588144444446,20477.00145185185,19331.814296296296,17886.663666666667,16467.914485185185,15528.981822222218,14786.30439259259,14150.285059259262,13754.479288888888,13415.119725925926,13155.13274814815,13066.163796296298,12886.015811111114,13285.067937037042,14038.779007407407,14939.850407407406,15897.824040740741,17031.785333333333,20622.98678518518,9686.326348148146,9855.962244444445,9947.671014814814,9984.880318518519,9999.081525925927,9810.908033333333,9440.98845925926,8919.620751851851,8369.14618888889,7783.724988888888,7421.521281481481,7081.024711111111,6791.745818518518,6621.509414814816,6469.235855555555,6248.542118518518,6072.122288888889,5915.378340740741,6101.484251851851,6441.1864074074065,6862.305477777776,7291.437196296296,7872.506592592593,9520.591344444447,11238.837292592589,11350.692899999998,11411.0542,11443.339059259259,11478.933181481481,11312.68021111111,11036.013103703706,10412.193129629628,9517.51756666667,8684.189674074074,8107.460525925926,7705.27968148148,7358.539118518519,7132.969685185184,6945.883796296295,6906.5907074074075,6994.041496296296,6970.637437037037,7183.583637037038,7597.592696296296,8077.545225925925,8606.38672962963,9159.27907037037,11102.395133333335,17010.105640586422,7937.870873919754,9072.234802469136,11500,37.54479364,126.8594037
11500535,28205.03348148148,28467.528803703703,28557.21210740741,28454.793214814814,28445.01107777777,28312.076577777774,28062.52260740741,28887.92387037037,31420.49412592592,33842.31745185185,35735.575492592594,37019.6143,37529.886944444435,37651.58194074075,37498.68346666667,37176.22810740741,36394.09727037037,35614.53927407408,35343.07745185184,34782.80618518518,33792.52124444445,32005.131718518518,30227.615422222225,28115.306103703708,13049.311007407408,13165.513774074072,13225.11374814815,13171.516407407407,13181.332774074075,13119.470959259259,12981.802574074074,13300.610874074075,14421.867966666669,15372.618466666667,16099.0689,16624.228703703702,16849.27683703704,16887.75796296296,16825.443533333335,16849.019240740738,16508.785192592593,16205.90882962963,16137.804470370369,15899.980285185185,15394.225666666669,14629.828103703705,13857.749233333332,12966.179118518516,15155.722225925927,15302.014681481483,15332.098488888889,15283.277018518518,15263.678203703705,15192.605566666665,15080.720077777776,15587.313418518519,16998.626055555556,18469.699048148148,19636.506214814814,20395.385000000002,20680.610455555558,20763.82413703703,20673.239925925925,20327.20885185185,19885.3121,19408.63068148148,19205.273333333334,18882.82520740741,18398.295388888888,17375.303266666666,16369.866107407406,15149.127303703704,32564.23242669753,14863.517276234566,17700.715114969134,11500,37.56152231,126.8466963
11500540,56315.876229629626,57277.87155555553,57597.35306296296,57710.84459259258,57459.77622592593,56510.90762222223,54763.347281481474,52159.60286666665,48059.20364444443,45977.99662592592,45234.664344444456,44378.03307777778,43611.25392592592,42841.99036666667,42405.3516962963,42918.49523703704,43756.44556666667,44656.023259259266,46350.59926666666,48789.93702222222,50755.03810370372,52580.67895185184,54715.4292148148,55462.573662962954,26177.694614814816,26637.800292592594,26781.939066666666,26844.902833333334,26706.02457037037,26171.22226296296,25147.913037037033,23683.943788888893,21778.228774074072,20887.99066666667,20577.106559259257,20202.47571851852,19856.15034074074,19577.02477777778,19359.60662222222,19589.692644444443,19936.59451851852,20471.819514814815,21395.04574814815,22634.745174074073,23525.819977777777,24276.428740740746,25232.585588888887,25732.81632222222,30138.180985185187,30640.071929629634,30815.414022222216,30865.941788888886,30753.751622222222,30339.685737037038,29615.43397777778,28475.65931481481,26280.974174074072,25090.00615925926,24657.557762962962,24175.55702962963,23755.10338148148,23264.966059259263,23045.745244444446,23328.802433333334,23819.85117777778,24184.20388518519,24955.553374074072,26155.191981481483,27229.218196296297,28304.250196296296,29482.843529629623,29729.75748148148,50095.38722515432,23049.398839814818,27045.988393518517,11500,37.5341008,126.8413371
11500550,14373.403625925923,14604.234237037037,14743.097870370375,14832.442377777772,14825.711455555558,14663.859933333335,14333.184396296296,13398.209533333335,11934.11974814815,11196.510062962967,10732.102892592593,10447.05736296296,10118.714674074074,9989.168214814817,10002.958640740742,10166.043011111113,10392.862533333335,10652.060325925928,10889.318525925926,11292.610540740743,11567.04361111111,12054.207722222223,12630.542411111112,13990.813296296297,6554.374074074075,6692.963762962963,6758.846522222222,6800.990003703703,6802.553477777777,6702.6746629629615,6478.051766666666,5962.03322962963,5308.963577777777,5033.6996851851845,4831.953877777778,4774.5043703703695,4653.489444444444,4597.912533333334,4629.5889518518525,4705.742485185186,4824.507670370371,4987.169162962964,5061.766311111111,5276.30211111111,5405.394077777777,5616.246281481482,5863.051514814816,6353.931581481482,7819.02988888889,7911.270748148148,7984.251462962962,8031.452711111111,8023.157581481482,7961.185355555556,7855.1331037037035,7436.176111111112,6625.155914814815,6162.810237037038,5900.148722222222,5672.553181481481,5465.225092592593,5391.2555814814805,5373.369529629629,5460.300774074075,5568.354833333334,5664.89145925926,5827.551918518519,6016.308388888889,6161.64922962963,6437.961618518519,6767.490807407407,7636.881807407408,12242.928208487654,5611.529630709876,6631.398585802471,11500,37.53253845,126.85479009999999
11500560,18970.818644444444,18975.76311111111,18987.592818518522,19017.255896296294,18908.106951851853,18817.946937037035,18584.320262962963,18099.65377037037,17023.392088888893,16764.287762962966,16626.080581481478,16439.97281111111,16232.900266666667,16027.547511111106,15932.286262962967,16398.74771851852,16927.003062962965,17335.30080740741,18181.880733333335,19292.75028518519,19902.139903703704,20266.740714814816,20634.248385185183,18867.245355555555,8991.734644444445,8997.500485185185,9020.606207407409,9036.679699999999,8992.741907407408,8905.722433333332,8701.19744074074,8357.184425925925,7659.595637037038,7400.770955555555,7286.654844444444,7190.451144444444,7108.322114814816,7040.59581111111,7055.968833333332,7238.925366666666,7499.859722222222,7720.277492592593,8175.502455555556,8786.9704,9131.105603703703,9392.706677777776,9594.27382962963,8937.675770370372,9979.084074074075,9978.262929629629,9966.986677777777,9980.575996296297,9915.365040740742,9912.22424074074,9883.122944444445,9742.469262962963,9363.796422222222,9363.516937037037,9339.425718518518,9249.521318518518,9124.578214814817,8986.951500000001,8876.317414814814,9159.822422222222,9427.143548148148,9615.023937037038,10006.378277777776,10505.779925925926,10771.033974074075,10874.033981481482,11039.974774074073,9929.569388888889,18050.582610185185,8259.292662654321,9791.289955092592,11500,37.54392312,126.8350908
