line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
5호선,영등포구청,2019.0,4.666666666666667,0.0,1018.0,711.6666666666666,2112.6666666666665,1750.3333333333333,7454.0,4409.666666666667,10354.0,18634.0,4784.666666666667,10202.0,3730.3333333333335,5240.333333333333,4411.333333333333,4359.333333333333,4467.333333333333,4141.0,5146.333333333333,4964.0,4770.0,4721.0,5498.666666666667,4726.333333333333,5844.333333333333,4897.0,7806.333333333333,5532.666666666667,15491.333333333334,10412.0,6999.0,6624.0,4237.333333333333,4092.6666666666665,3874.6666666666665,3809.6666666666665,3026.3333333333335,3530.3333333333335,1349.0,2129.3333333333335,263.0,543.3333333333334,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,105432.33333333333,104659.33333333333,37.52497,126.89595099999998
5호선,영등포시장,2019.0,25.666666666666668,0.0,2665.0,1100.3333333333333,5014.666666666667,5185.0,18225.0,12036.666666666666,25515.0,38781.666666666664,12307.666666666666,20821.333333333332,9821.666666666666,17346.666666666668,10903.0,16559.666666666668,12703.333333333334,18844.666666666668,14352.666666666666,23953.0,15221.0,20533.666666666668,18454.333333333332,16446.666666666668,23403.666666666668,15310.0,27689.666666666668,17892.666666666668,38414.0,27079.333333333332,18933.0,19125.333333333332,13856.0,11180.0,11116.0,10062.666666666666,8383.333333333334,9384.0,3851.0,6064.666666666667,437.6666666666667,1537.0,3.0,5.333333333333333,0.0,0.0,0.0,0.0,309250.3333333333,293289.6666666667,37.522669,126.905139
5호선,오금,2019.0,2.0,0.0,1086.0,321.3333333333333,3270.3333333333335,2069.0,10105.333333333334,7518.0,9415.666666666666,18802.333333333332,6098.333333333333,6770.666666666667,4707.0,3858.3333333333335,4795.666666666667,3273.6666666666665,5318.333333333333,3767.3333333333335,5452.0,4098.333333333333,4804.0,4110.666666666667,5375.666666666667,4602.0,6414.666666666667,5041.666666666667,7915.333333333333,6026.333333333333,14201.333333333334,7860.0,5451.666666666667,8137.666666666667,3958.6666666666665,4585.666666666667,3451.6666666666665,4203.666666666667,2630.3333333333335,4616.0,955.6666666666666,3315.0,109.66666666666667,1230.0,0.6666666666666666,10.666666666666666,0.0,0.0,0.0,0.0,104218.33333333333,107537.0,37.502162,127.128111
5호선,우장산,2019.0,0.6666666666666666,0.0,6160.333333333333,939.6666666666666,21018.333333333332,4614.333333333333,60151.0,13899.333333333334,61953.666666666664,23361.333333333332,34605.666666666664,15458.0,26123.0,13614.0,25576.0,13827.0,27617.333333333332,16241.666666666666,25812.333333333332,19459.333333333332,22859.0,21974.0,23651.333333333332,24855.333333333332,26755.333333333332,28813.0,25852.333333333332,34438.333333333336,22492.0,53612.333333333336,14050.0,52935.666666666664,10057.666666666666,31216.333333333332,9159.666666666666,27855.333333333332,7636.333333333333,28816.0,2855.6666666666665,18466.666666666668,332.3333333333333,5347.0,0.6666666666666666,13.333333333333334,0.0,0.0,0.0,0.0,449758.0,456739.0,37.548768,126.83631799999999
5호선,을지로4가,2019.0,2.0,0.3333333333333333,364.3333333333333,255.0,702.0,5445.666666666667,1352.6666666666667,11214.0,1868.3333333333333,36550.0,2678.0,18836.666666666668,3437.3333333333335,12236.0,4721.0,11384.0,5722.333333333333,11109.333333333334,7518.666666666667,10558.666666666666,9106.0,9688.0,10519.666666666666,8473.333333333334,12022.333333333334,7443.333333333333,16436.333333333332,6383.0,29442.333333333332,5966.333333333333,17036.0,3435.0,8914.333333333334,1660.0,7035.333333333333,1427.0,4964.666666666667,1341.6666666666667,2249.0,908.0,338.0,343.3333333333333,0.0,4.0,0.0,0.0,0.0,0.0,164662.66666666666,148447.66666666666,37.56694099999999,126.99807899999998
5호선,장한평,2019.0,16.0,0.3333333333333333,6331.333333333333,967.3333333333334,16238.666666666666,10337.0,47366.666666666664,21215.666666666668,68312.0,68773.0,35018.0,30232.666666666668,24566.333333333332,21514.666666666668,21824.0,22107.666666666668,23473.666666666668,21652.0,23918.666666666668,25744.0,22904.0,23387.666666666668,25514.0,24098.333333333332,31021.333333333332,27222.666666666668,39053.333333333336,34624.0,64844.666666666664,55730.666666666664,37601.666666666664,47839.333333333336,17975.0,28949.0,14932.0,25993.666666666668,11813.0,24610.333333333332,5733.333333333333,16012.333333333334,727.0,5242.333333333333,4.333333333333333,187.66666666666666,0.0,2.3333333333333335,0.0,0.0,536444.6666666666,541192.0,37.561440000000005,127.064623
5호선,종로3가,2019.0,14.333333333333334,0.6666666666666666,1611.0,479.6666666666667,2302.3333333333335,5414.333333333333,3582.0,12776.0,5647.333333333333,44448.333333333336,6761.666666666667,40609.0,9206.666666666666,35039.333333333336,13406.666666666666,41143.333333333336,20124.0,44904.666666666664,26794.0,46025.0,33389.666666666664,40284.666666666664,39837.0,35536.0,47272.0,33150.666666666664,52949.333333333336,32648.333333333332,69353.33333333333,37569.666666666664,49921.0,22700.0,41113.0,10408.666666666666,44355.666666666664,7747.0,37468.0,6275.666666666667,16206.0,4296.0,2009.3333333333333,1450.0,6.0,18.333333333333332,0.0,0.0,0.0,0.0,502925.3333333333,525335.0,37.57160699999998,126.99180600000001
5호선,청구,2019.0,6.666666666666667,0.3333333333333333,1448.3333333333333,258.6666666666667,2934.6666666666665,1733.0,6749.0,3744.0,12185.0,15101.0,7573.0,8403.666666666666,5768.333333333333,4049.6666666666665,6948.333333333333,3978.6666666666665,5810.333333333333,4160.666666666667,6373.333333333333,4743.666666666667,6022.0,4690.0,6016.0,5507.666666666667,6565.333333333333,6116.333333333333,7611.333333333333,7361.0,13736.333333333334,10671.0,9539.0,8692.666666666666,5691.666666666667,5606.0,4754.333333333333,5215.333333333333,3607.3333333333335,5316.666666666667,1782.6666666666667,3481.3333333333335,321.3333333333333,1131.6666666666667,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,109964.33333333333,123458.33333333333,37.560245,127.01382800000003
5호선,행당,2019.0,1.3333333333333333,0.0,4015.6666666666665,743.0,11162.0,2335.3333333333335,32676.666666666668,4734.0,47007.666666666664,9076.666666666666,23701.0,7100.333333333333,15057.666666666666,5732.0,13759.0,6555.333333333333,13604.666666666666,8192.0,12798.333333333334,9186.666666666666,10598.333333333334,10122.666666666666,10455.333333333334,11957.0,10255.666666666666,14474.333333333334,11210.333333333334,18448.333333333332,11531.333333333334,31100.666666666668,7502.666666666667,25564.666666666668,5427.666666666667,15685.333333333334,4582.333333333333,14667.0,4202.0,15011.0,1385.0,8657.0,194.0,2645.0,0.3333333333333333,3.6666666666666665,0.0,1.3333333333333333,0.0,0.0,221993.33333333334,253146.66666666666,37.557322,127.029476
5호선,화곡,2019.0,150.0,0.0,22029.0,1694.6666666666667,39829.0,9617.0,121110.0,13536.666666666666,154376.66666666666,28908.333333333332,76942.0,26634.333333333332,49467.333333333336,20246.666666666668,46305.333333333336,21084.333333333332,46388.0,23908.0,43803.333333333336,27819.333333333332,37929.333333333336,32611.666666666668,35659.666666666664,39925.333333333336,38064.0,50242.0,40049.0,66233.66666666667,42733.666666666664,114689.0,26978.333333333332,108953.0,19190.333333333332,67225.0,17412.333333333332,57570.0,14205.0,56777.0,6342.666666666667,35145.666666666664,784.6666666666666,10328.0,5.666666666666667,30.0,0.0,0.0,0.0,0.0,813179.6666666666,881624.3333333334,37.541513,126.840461
6호선,공덕,2019.0,114.0,2.0,5161.333333333333,1915.3333333333333,8338.0,8772.333333333334,21498.333333333332,30900.666666666668,30651.333333333332,102813.66666666667,21926.0,48679.333333333336,19088.333333333332,24258.0,21624.666666666668,21184.333333333332,22578.666666666668,21521.0,24729.666666666668,21987.0,25146.0,21589.333333333332,27912.333333333332,21787.666666666668,31738.666666666668,23813.333333333332,45587.666666666664,29501.666666666668,89926.66666666667,42931.666666666664,40603.666666666664,32803.0,30121.0,18503.333333333332,30057.0,17084.666666666668,24428.666666666668,16931.666666666668,12906.666666666666,11634.0,1817.6666666666667,5237.0,2.0,365.6666666666667,0.0,2.3333333333333335,0.0,0.0,524219.0,537863.3333333334,37.54401800000004,126.95159200000006
6호선,구산,2019.0,4.666666666666667,0.0,5183.666666666667,171.33333333333334,10412.0,2229.0,29574.666666666668,6159.666666666667,36048.333333333336,6531.333333333333,20420.0,5852.333333333333,13580.666666666666,5468.333333333333,13136.0,6623.333333333333,13980.333333333334,6875.666666666667,12719.0,7804.666666666667,10600.0,8842.666666666666,11001.666666666666,9436.0,12101.0,12628.333333333334,11371.666666666666,13293.666666666666,10647.333333333334,18924.666666666668,6680.0,20003.333333333332,4921.333333333333,11525.333333333334,4402.333333333333,8915.0,4341.0,9143.666666666666,1471.3333333333333,6698.0,252.0,2317.6666666666665,2.3333333333333335,6.0,0.0,0.0,0.0,0.0,169450.0,234865.66666666666,37.611377000000005,126.91726999999999
6호선,독바위,2019.0,3.0,0.0,2157.3333333333335,214.66666666666666,4233.0,959.0,12934.0,1577.6666666666667,13721.666666666666,2763.0,7365.0,4466.333333333333,5255.666666666667,4184.333333333333,4557.666666666667,3227.6666666666665,5338.666666666667,3042.3333333333335,4753.333333333333,3502.0,3984.3333333333335,3425.0,3797.3333333333335,4489.666666666667,3712.3333333333335,5391.0,3637.0,6955.0,3264.3333333333335,10335.666666666666,2124.6666666666665,10791.666666666666,1219.3333333333333,6692.333333333333,1161.3333333333333,6680.0,832.3333333333334,6402.0,460.6666666666667,4514.0,72.66666666666667,1743.6666666666667,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,91359.33333333333,86601.66666666667,37.618456,126.93303099999999
6호선,돌곶이,2019.0,6.333333333333333,0.3333333333333333,4948.666666666667,755.3333333333334,9900.666666666666,4059.3333333333335,26959.0,5923.333333333333,34768.0,17325.333333333332,18536.0,11151.0,13961.333333333334,8537.666666666666,12636.666666666666,8314.333333333334,13479.666666666666,9438.333333333334,13583.666666666666,10602.333333333334,12474.0,10157.0,12488.0,12638.333333333334,12466.333333333334,14473.333333333334,14095.0,17821.0,15155.0,25283.666666666668,10834.333333333334,23636.333333333332,6507.0,14761.0,5797.333333333333,12432.0,4305.0,12809.333333333334,2357.0,8713.333333333334,402.0,3147.3333333333335,0.6666666666666666,9.666666666666666,0.0,0.0,0.0,0.0,231989.66666666666,247674.33333333334,37.610537,127.05643100000002
6호선,동묘앞,2019.0,62.333333333333336,0.3333333333333333,4248.333333333333,702.6666666666666,4912.0,4131.0,8930.0,9435.0,13559.333333333334,26527.666666666668,12160.333333333334,22994.666666666668,11477.0,17090.333333333332,13476.0,18395.0,18290.666666666668,19705.666666666668,19358.333333333332,21710.666666666668,22545.0,21532.0,25989.666666666668,19661.666666666668,28174.333333333332,17136.666666666668,28640.666666666668,16214.666666666666,29601.0,17799.0,16042.0,14397.333333333334,10248.333333333334,9737.0,8455.333333333334,9186.0,6838.333333333333,9451.666666666666,3304.3333333333335,10187.333333333334,552.3333333333334,2536.0,4.0,87.0,0.0,1.3333333333333333,0.0,0.0,288620.6666666667,288826.3333333333,37.572627000000004,127.016429
6호선,디지털미디어시티,2019.0,47.666666666666664,1.6666666666666667,5125.0,2194.6666666666665,12336.333333333334,9521.666666666666,37535.0,27665.0,44904.333333333336,75607.33333333333,25248.333333333332,32330.666666666668,16708.666666666668,13877.333333333334,15117.0,11581.666666666666,15969.666666666666,12690.0,15164.333333333334,13960.333333333334,14763.666666666666,14246.0,15560.333333333334,15879.333333333334,18345.0,18619.333333333332,29857.333333333332,23766.666666666668,52870.666666666664,36659.0,24893.666666666668,32678.666666666668,12236.666666666666,19714.333333333332,10826.0,19397.333333333332,8813.666666666666,17907.666666666668,4170.333333333333,11996.666666666666,912.0,4652.0,6.666666666666667,427.0,0.0,0.0,0.0,0.0,415374.3333333333,383383.6666666667,37.57664599999999,126.90098399999998
6호선,마포구청,2019.0,26.666666666666668,2.3333333333333335,6622.666666666667,2265.0,13432.666666666666,6824.333333333333,39190.666666666664,13864.333333333334,58069.0,36891.0,34241.0,20247.333333333332,23111.0,13439.666666666666,21213.0,13109.666666666666,21805.0,16061.666666666666,21977.333333333332,18060.333333333332,19620.0,17486.333333333332,21197.0,19250.0,22084.0,22408.0,25326.0,25753.666666666668,38730.0,38200.333333333336,20252.333333333332,33626.666666666664,13189.333333333334,23941.333333333332,13314.666666666666,21131.0,10787.333333333334,20948.333333333332,4971.333333333333,14347.666666666666,776.6666666666666,4207.666666666667,0.0,25.333333333333332,0.0,0.0,0.0,0.0,382092.0,431930.0,37.563515,126.90334299999999
6호선,망원,2019.0,5.0,0.0,5498.333333333333,955.3333333333334,9408.333333333334,4620.333333333333,26619.333333333332,7678.666666666667,41140.666666666664,31390.666666666668,25319.333333333332,28242.666666666668,19057.0,19003.0,18428.666666666668,20426.666666666668,20765.666666666668,26756.666666666668,22986.666666666668,27272.666666666668,22363.0,29919.666666666668,23790.666666666668,29596.333333333332,25700.666666666668,34383.333333333336,28531.0,35535.333333333336,39350.0,47452.666666666664,26792.0,40644.333333333336,20383.333333333332,21895.666666666668,20133.333333333332,17194.333333333332,16746.333333333332,18160.0,7946.0,11651.666666666666,1254.3333333333333,3264.6666666666665,2.3333333333333335,16.666666666666668,0.0,0.0,0.0,0.0,456061.3333333333,424236.0,37.556094,126.91005200000001
6호선,버티고개,2019.0,2.3333333333333335,0.0,896.0,270.0,1874.3333333333333,1210.0,5391.0,2381.3333333333335,8332.666666666666,5674.333333333333,5793.0,3870.3333333333335,4026.3333333333335,2694.6666666666665,3911.3333333333335,2318.6666666666665,3858.6666666666665,2388.6666666666665,3759.0,3020.3333333333335,3299.6666666666665,3152.3333333333335,3736.3333333333335,3779.0,3624.3333333333335,4118.333333333333,4688.666666666667,4800.666666666667,6427.333333333333,6765.333333333333,4056.0,5884.333333333333,2518.6666666666665,3935.0,2221.0,3632.6666666666665,1570.0,3664.6666666666665,861.3333333333334,2648.3333333333335,133.33333333333334,808.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,67020.66666666667,72998.0,37.548013,127.007055
6호선,보문,2019.0,6.333333333333333,0.3333333333333333,3574.3333333333335,850.6666666666666,6728.666666666667,3099.3333333333335,19879.333333333332,7110.333333333333,31968.333333333332,19310.0,17348.666666666668,11327.0,11243.0,8132.0,10308.333333333334,7259.0,11766.666666666666,7988.666666666667,12157.666666666666,8287.333333333334,10903.0,8528.666666666666,10409.0,9271.333333333334,11510.0,10953.333333333334,13496.333333333334,12985.666666666666,17922.0,20184.666666666668,10274.333333333334,18647.666666666668,7156.333333333333,12312.0,6536.333333333333,11637.0,5834.333333333333,13185.333333333334,3595.6666666666665,8909.0,585.3333333333334,3170.0,1.0,10.666666666666666,0.0,0.0,0.0,0.0,203160.0,225217.66666666666,37.585285999999996,127.01938100000005
6호선,불광,2019.0,6.333333333333333,0.3333333333333333,1620.3333333333333,353.6666666666667,3423.6666666666665,1899.6666666666667,11472.666666666666,3283.3333333333335,13612.0,7442.333333333333,8179.333333333333,7880.0,6674.666666666667,6739.0,7601.666666666667,7185.0,8680.666666666666,8279.666666666666,10033.666666666666,8782.666666666666,10679.666666666666,9229.333333333334,11769.0,9434.333333333334,13027.666666666666,10709.0,13405.666666666666,11771.666666666666,13135.0,17177.666666666668,8989.0,15228.0,7191.0,8662.666666666666,6611.666666666667,6809.666666666667,4543.0,7570.666666666667,1730.0,5018.0,240.66666666666666,1601.0,1.6666666666666667,4.333333333333333,0.0,0.0,0.0,0.0,155062.0,164641.66666666666,37.61046900000001,126.92988700000001
6호선,삼각지,2019.0,0.6666666666666666,0.3333333333333333,1535.0,691.6666666666666,3197.3333333333335,4946.666666666667,6737.0,11687.0,11191.333333333334,25368.666666666668,9118.0,11055.666666666666,6733.0,7262.333333333333,7862.333333333333,7019.666666666667,9477.333333333334,7661.333333333333,11142.333333333334,7770.333333333333,11180.333333333334,7053.0,12796.666666666666,6798.0,15077.666666666666,7087.333333333333,19808.666666666668,9246.0,26754.666666666668,12292.333333333334,13187.666666666666,8971.666666666666,9449.0,6085.333333333333,9635.666666666666,6501.0,7832.666666666667,7053.0,4385.333333333333,5125.0,676.6666666666666,1304.3333333333333,3.3333333333333335,5.333333333333333,0.0,0.0,0.0,0.0,160986.0,199801.0,37.53477700000001,126.97310999999998
6호선,상수,2019.0,0.3333333333333333,0.0,3760.6666666666665,921.0,5310.333333333333,3380.3333333333335,9826.666666666666,6615.333333333333,15858.666666666666,25360.333333333332,10310.666666666666,26106.666666666668,7565.0,18527.0,8603.666666666666,18560.333333333332,10848.333333333334,20155.0,13684.333333333334,24061.666666666668,14394.333333333334,19156.666666666668,15883.333333333334,20075.0,18790.666666666668,22501.333333333332,23565.333333333332,28348.666666666668,32182.0,37472.333333333336,22835.333333333332,30940.666666666668,21189.333333333332,16811.666666666668,26293.0,13486.0,28386.333333333332,11469.0,18637.666666666668,9151.0,2918.0,2489.0,5.0,13.666666666666666,0.0,0.0,0.0,0.0,355602.6666666667,312867.6666666667,37.547715999999994,126.92285199999999
6호선,석계,2019.0,743.0,5.0,7215.666666666667,2236.6666666666665,18783.0,5974.0,50037.666666666664,7104.0,57729.666666666664,14019.0,32944.333333333336,11077.666666666666,22832.0,10310.666666666666,20100.666666666668,11622.333333333334,20899.333333333332,13960.0,20288.666666666668,14949.333333333334,17775.666666666668,16291.333333333334,16766.333333333332,19794.0,17470.0,25529.0,18839.666666666668,32180.0,18329.666666666668,46880.666666666664,13549.666666666666,50184.666666666664,9536.666666666666,30655.333333333332,8825.333333333334,27677.333333333332,7759.333333333333,25930.666666666668,4840.333333333333,18275.0,926.3333333333334,5808.666666666667,2.3333333333333335,27.0,0.0,0.0,0.0,0.0,390492.3333333333,387471.3333333333,37.614805,127.06585100000001
6호선,신당,2019.0,55.0,0.6666666666666666,8802.0,1372.3333333333333,7278.666666666667,5852.333333333333,7662.666666666667,14576.666666666666,12040.333333333334,40966.333333333336,11712.666666666666,24901.666666666668,9098.0,14905.0,11016.666666666666,11782.0,14415.666666666666,10811.0,12630.333333333334,13137.333333333334,13652.0,11487.666666666666,15277.666666666666,9897.0,18441.0,9739.0,21836.333333333332,12536.666666666666,27954.333333333332,17217.333333333332,17960.0,23384.666666666668,14279.333333333334,13410.333333333334,14389.666666666666,8459.666666666666,13527.0,8030.333333333333,9086.0,12444.666666666666,1301.3333333333333,2227.6666666666665,3.6666666666666665,13.0,0.0,0.0,0.0,0.0,267153.3333333333,264384.3333333333,37.565971999999995,127.01782000000001
6호선,약수,2019.0,0.3333333333333333,0.0,1220.6666666666667,263.6666666666667,2047.6666666666667,1897.3333333333333,4714.666666666667,4727.333333333333,7976.666666666667,18163.0,5691.0,9811.0,4749.333333333333,6438.666666666667,5070.333333333333,5159.666666666667,6083.666666666667,5417.666666666667,6162.666666666667,5433.666666666667,6414.333333333333,6041.333333333333,6599.333333333333,5634.0,7118.666666666667,6366.666666666667,8793.333333333334,7259.666666666667,13038.0,9512.0,7881.666666666667,6611.666666666667,5925.0,4246.333333333333,6079.333333333333,3602.0,4729.666666666667,3443.6666666666665,2532.6666666666665,2342.0,437.3333333333333,743.0,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,113118.0,115286.0,37.55434000000001,127.01065500000003
6호선,역촌,2019.0,2.0,0.0,1865.6666666666667,393.0,5061.333333333333,2047.0,16386.333333333332,3143.3333333333335,17655.666666666668,8025.0,9848.0,4939.666666666667,6896.0,4536.333333333333,6308.333333333333,4613.333333333333,6648.0,5597.666666666667,7187.333333333333,5597.0,6092.333333333333,6123.0,5510.0,6303.0,5638.333333333333,8618.666666666666,6303.666666666667,10543.0,5927.0,16211.666666666666,3551.3333333333335,15880.333333333334,2482.6666666666665,9178.666666666666,2248.3333333333335,8635.333333333334,1819.3333333333333,8122.0,795.3333333333334,6580.0,94.66666666666667,1865.6666666666667,0.6666666666666666,6.0,0.0,0.0,0.0,0.0,136959.66666666666,120339.33333333333,37.606021000000005,126.92274400000001
6호선,연신내,2019.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.0,0.0,2.0,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.3333333333333,37.61900100000001,126.92100800000001
6호선,응암,2019.0,2.3333333333333335,0.0,9951.0,1459.6666666666667,23660.0,7254.666666666667,69463.0,9700.666666666666,88163.66666666667,17195.666666666668,47076.0,14069.0,30255.333333333332,13133.333333333334,28108.0,14814.333333333334,29270.333333333332,16556.0,28436.333333333332,20485.333333333332,24236.333333333332,21141.333333333332,23391.666666666668,28101.666666666668,24332.0,33114.333333333336,26354.0,42288.333333333336,25534.0,67449.33333333333,16315.666666666666,68842.0,11749.666666666666,39892.0,10554.666666666666,37342.0,8388.0,37596.666666666664,3966.3333333333335,24892.0,518.3333333333334,8063.333333333333,2.6666666666666665,26.666666666666668,0.0,0.0,0.0,0.0,523418.3333333333,531746.0,37.598605,126.915577
6호선,이태원,2019.0,4.333333333333333,0.0,14702.666666666666,1212.3333333333333,12012.0,6532.333333333333,14202.666666666666,10361.333333333334,18706.666666666668,28790.666666666668,14431.333333333334,24934.0,13006.666666666666,20042.333333333332,14301.666666666666,21119.666666666668,17243.333333333332,26548.0,19890.0,29024.666666666668,22870.666666666668,27896.666666666668,25224.666666666668,30855.0,29078.666666666668,35888.666666666664,35121.333333333336,44471.333333333336,42471.0,57002.0,36225.666666666664,51855.666666666664,32884.333333333336,32972.666666666664,40089.666666666664,28413.0,42836.333333333336,24895.0,28372.0,22137.666666666668,3932.3333333333335,8020.0,11.0,22.333333333333332,0.0,0.0,0.0,0.0,532995.3333333334,479633.6666666667,37.534488,126.994302
6호선,창신,2019.0,17.0,0.3333333333333333,2341.0,443.3333333333333,4949.0,1765.0,14174.0,4363.0,19081.666666666668,7205.0,9721.666666666666,3748.6666666666665,5889.666666666667,3142.3333333333335,4985.333333333333,2842.0,5266.0,3342.3333333333335,5017.333333333333,3511.3333333333335,4198.0,3766.6666666666665,4543.333333333333,3909.6666666666665,5048.0,5129.666666666667,5077.666666666667,5624.666666666667,5316.0,8389.0,3210.0,8723.666666666666,3032.0,5464.666666666667,2040.0,5337.333333333333,1460.3333333333333,6168.0,760.6666666666666,3738.3333333333335,131.33333333333334,1313.6666666666667,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,87934.0,108262.33333333333,37.579661,127.01524099999999
6호선,청구,2019.0,1.3333333333333333,0.0,1859.0,446.0,2759.3333333333335,2236.0,7250.0,5562.666666666667,10380.666666666666,25131.0,6725.0,12599.666666666666,4780.333333333333,5311.333333333333,5358.333333333333,4173.666666666667,4760.666666666667,4447.0,4991.0,4929.333333333333,5051.333333333333,4643.0,5091.666666666667,5180.666666666667,5693.666666666667,5741.333333333333,7076.0,6779.0,12483.666666666666,8417.333333333334,9243.666666666666,6450.333333333333,5435.666666666667,4419.666666666667,4879.0,4110.666666666667,3540.3333333333335,4076.0,1824.0,2744.6666666666665,346.0,992.6666666666666,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,118395.0,111550.0,37.560245,127.01382800000003
6호선,태릉입구,2019.0,27.333333333333332,0.0,3729.3333333333335,774.3333333333334,6510.333333333333,3483.0,18404.333333333332,4421.333333333333,22663.0,9063.666666666666,12104.333333333334,7348.333333333333,8636.0,6183.0,8099.0,7270.0,8457.0,6951.333333333333,8751.333333333334,7404.333333333333,8102.666666666667,8265.666666666666,7927.0,8805.333333333334,8489.333333333334,10724.666666666666,9037.666666666666,13859.666666666666,9714.666666666666,20964.333333333332,6584.0,20816.0,5070.0,12681.666666666666,4432.0,11772.666666666666,3485.0,11793.333333333334,2096.6666666666665,9319.333333333334,403.6666666666667,4323.666666666667,1.3333333333333333,24.333333333333332,0.0,0.0,0.0,0.0,186250.0,164717.66666666666,37.617982999999995,127.07511999999998
6호선,한강진,2019.0,3.6666666666666665,0.0,877.3333333333334,1907.6666666666667,1554.3333333333333,13104.0,3204.0,18109.0,4855.666666666667,35362.666666666664,3923.6666666666665,25514.333333333332,3423.3333333333335,14982.666666666666,4250.0,13810.0,5387.333333333333,16480.0,6779.333333333333,20268.0,8190.333333333333,17309.0,12346.333333333334,15545.666666666666,21985.0,16765.333333333332,31920.0,19384.666666666668,35512.666666666664,25140.666666666668,23714.666666666668,17050.333333333332,20265.666666666668,5281.333333333333,25431.0,3697.6666666666665,24987.0,3212.3333333333335,9884.0,2159.0,511.0,1910.0,2.6666666666666665,2.0,0.0,1.3333333333333333,0.0,0.0,286997.6666666667,251024.33333333334,37.539631,127.00172500000001
6호선,합정,2019.0,24.0,2.0,4033.6666666666665,1481.0,7060.0,7986.333333333333,16479.333333333332,16454.666666666668,26414.0,43801.666666666664,19120.666666666668,25537.666666666668,15403.0,17744.666666666668,16491.666666666668,17409.666666666668,19061.333333333332,20274.333333333332,21382.666666666668,22129.0,22007.666666666668,21715.666666666668,24148.0,21620.666666666668,27834.666666666668,25599.666666666668,34925.333333333336,30864.333333333332,53458.666666666664,44603.0,35970.0,33873.333333333336,29860.666666666668,17861.666666666668,35915.333333333336,14084.0,32634.333333333332,14762.333333333334,17462.0,10027.333333333334,2874.3333333333335,3054.3333333333335,5.0,15.666666666666666,0.0,0.0,0.0,0.0,410903.0,464561.3333333333,37.549463,126.913739
6호선,효창공원앞,2019.0,1.6666666666666667,0.0,2300.3333333333335,596.6666666666666,4729.0,4696.666666666667,14943.333333333334,6821.0,24986.333333333332,24988.666666666668,14524.333333333334,15386.333333333334,9714.666666666666,9854.333333333334,9462.0,8904.0,10760.666666666666,8254.0,11366.0,9576.666666666666,10383.333333333334,8988.666666666666,10959.666666666666,10230.333333333334,13203.0,10702.333333333334,15406.333333333334,12395.666666666666,22796.0,17681.666666666668,12519.0,14416.666666666666,7769.333333333333,9101.666666666666,6893.666666666667,8380.666666666666,5592.333333333333,8512.666666666666,2688.6666666666665,5547.333333333333,365.0,2176.3333333333335,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,0.0,197221.0,213382.66666666666,37.539261,126.961351
7호선,가산디지털단지,2019.0,732.6666666666666,4.666666666666667,7428.0,4855.333333333333,9137.666666666666,19946.333333333332,19468.333333333332,92816.66666666667,23472.333333333332,400786.6666666667,19354.666666666668,204522.33333333334,18501.0,57851.333333333336,23357.666666666668,41549.333333333336,29928.0,40093.333333333336,37134.333333333336,42469.666666666664,41485.666666666664,40017.666666666664,51672.0,36822.0,64455.0,35140.666666666664,138830.0,35188.666666666664,323826.3333333333,37425.333333333336,153059.33333333334,29898.666666666668,84234.33333333333,15725.0,78270.66666666667,13002.0,40362.0,11774.0,17607.666666666668,7954.666666666667,2231.6666666666665,2860.3333333333335,4.0,22.0,0.0,3.6666666666666665,0.0,0.0,1170730.3333333333,1185839.6666666667,37.48107199999999,126.88234299999999
