year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2018,12,1호선,종로5가,48,2,1964,3347,3032,15253,5157,37426,8769,118862,12963,74859,21639,62429,33538,70454,46414,70995,59403,68386,70347,62415,75153,55242,79228,50783,92281,48399,118701,43810,68228,26413,48750,12524,40601,8617,34758,6040,12901,4191,1091,1388,60,69,1,3,0,0,841907,836997
2018,12,분당선,개포동,0,0,526,590,2436,5712,6421,5681,7600,8651,5425,7655,5054,6356,5317,3692,6471,3948,5854,5036,5167,4651,6512,5001,8158,5233,11074,6337,8113,8351,4442,6946,3541,4586,3486,4670,2844,5055,1029,3420,45,478,0,0,0,0,0,0,102049,101533
2018,12,경원선,양주,1189,9,5554,1037,13847,5385,34586,11385,31135,13802,24858,8526,20737,8102,17647,6833,16895,10470,15036,9456,13233,11164,13314,13099,13925,16623,15035,18502,17481,24525,8875,24049,4917,18679,3913,14448,3049,15572,1071,10300,36,4137,0,0,0,0,0,0,246103,277162
2018,12,경부선,석수,359,2,7093,2794,16803,7157,42020,13674,44641,19987,26565,12863,18691,11267,17794,8845,17375,10162,15971,10421,15260,11803,16534,14337,19217,17728,23592,22942,24492,34543,13799,30871,8845,20114,7921,21353,6040,19122,2508,14679,92,1134,0,0,0,0,0,0,305798,347271
2018,12,1호선,동묘앞,93,8,3267,861,3357,3854,6650,9730,9371,25609,9274,17526,10785,20432,15531,29502,21436,35397,29901,41007,37893,40338,42007,33515,43038,23968,39779,16780,26478,12050,12439,8428,7523,6499,6337,6709,4453,7057,2339,5214,305,4102,7,405,0,77,0,0,349068,334188
2018,12,경의선,수색,0,0,788,221,1635,4408,2840,4386,3311,15427,2682,8116,2381,3971,2472,2585,3041,2952,3042,3408,3314,2731,3317,2868,5380,3730,7476,3748,13370,3277,5291,2321,3142,1860,2797,1555,2159,1264,973,1043,34,284,0,0,0,0,0,0,70155,71463
2018,12,경의선,디지털미디어시티,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
2018,12,경의선,능곡,1,0,2352,282,6373,2148,15613,2629,15658,5677,9588,3372,6678,3423,6398,3399,5953,3785,6295,4124,4851,5034,5047,5981,5432,6559,6350,8658,5824,10440,3366,10348,2489,6531,2066,6520,1520,6242,755,4603,62,2649,0,0,0,0,0,0,102404,114688
2018,12,2호선,구의(광진구청),40,1,12970,1302,25096,10656,66403,15095,120516,41222,72386,26840,40614,22336,35620,23793,36528,25644,37431,28507,34542,32193,33567,37888,37127,45239,42041,57475,49396,87786,27807,72694,21489,48479,20783,50068,18230,50175,11139,32879,1935,10616,48,893,1,25,0,0,721806,747687
2018,12,경춘선,마석,18,0,1081,530,5797,2543,15440,5635,11290,8275,9607,4507,7811,4335,6548,4216,7199,4544,5737,5435,5860,5843,6080,7373,7489,6118,6285,9207,7687,9202,3177,12287,2691,7381,2369,5733,1784,5601,756,3019,49,1281,0,0,0,0,0,0,113065,116755
2018,12,경원선,신이문,1128,1,8755,1568,15036,4208,39889,4631,46018,8801,27256,5854,19210,6397,16389,7354,16193,9121,15586,10478,13373,11931,12417,15149,12466,19114,13228,22741,11627,30566,7397,28174,5036,18729,3775,16851,2938,19103,1297,12790,114,3414,5,117,0,0,0,0,257092,290023
2018,12,2호선,영등포구청,36,1,6006,2662,12993,12595,41364,32665,48249,109510,32207,53895,26510,28678,28416,27042,30406,28839,32252,29523,31885,30132,33253,30545,37122,33835,52372,41510,98639,56744,40291,44400,31169,26044,31846,24968,25752,24622,11433,18479,1944,6947,69,696,0,0,0,0,664332,656196
2018,12,수인선,남동인더스파크,0,0,385,494,748,3507,1177,15744,1859,19798,1365,3082,1206,1602,1665,1600,1910,1576,2031,1731,2392,1429,2959,1293,3516,1246,11315,1739,12592,1993,4360,2237,4086,1468,2407,1021,728,638,329,371,44,102,0,0,0,0,0,0,62671,59092
2018,12,경부선,성환,22,0,1747,563,2852,2269,5883,8972,8080,13216,6533,10398,7934,8217,8057,5816,8868,7210,8741,6689,10037,5611,11482,6543,11918,7643,12523,7894,11764,8749,5549,7421,4784,6299,3305,5797,1907,4646,812,3987,62,762,0,0,0,0,0,0,128702,134856
2018,12,경원선,동두천,6,0,1027,13,2719,3073,5923,8090,6844,7165,5947,4291,4337,3648,4376,3739,3601,2934,4645,3576,3611,3592,4308,4624,4149,4010,4866,6280,5831,6639,2964,5776,1786,4005,859,3170,525,3366,262,1659,9,983,0,0,0,0,0,0,80633,70607
2018,12,3호선,양재(서초구청),138,1,6047,2650,14475,35637,34918,94908,49655,244464,39453,137431,38731,72334,44291,67173,49385,59351,61833,62439,65847,58587,75693,56984,83899,62904,122147,81661,204851,102398,108377,67758,77646,40224,82943,35121,64304,33462,26225,20786,3355,6170,59,399,0,26,0,0,1342868,1256152
2018,12,분당선,신갈,33,1,2493,330,6745,1580,17658,2217,20753,6542,13418,4009,10486,4003,9353,4773,8753,5543,8237,5843,7607,7854,7897,8587,8481,8468,7860,12135,6458,15911,3620,14053,2343,10917,2087,9210,1612,9323,767,7858,103,1641,0,0,0,0,0,0,140798,148749
2018,12,경춘선,김유정,1,0,71,4,154,61,465,303,425,544,419,1237,818,1632,646,1801,894,1189,1154,979,1319,1007,1432,755,1409,618,1311,527,615,394,172,276,132,208,100,168,42,205,22,147,5,39,0,0,0,0,0,0,12094,13623
2018,12,경부선,의왕,12,0,6122,2278,10921,7345,27121,25662,29766,26035,16129,9921,12954,6804,12924,6838,13119,7960,12231,9463,11412,9355,11659,11243,14652,15072,26776,17967,24152,24615,12000,22888,9424,15713,7597,15235,5621,13093,2553,10339,146,2174,0,1,0,0,0,0,260001,269297
2018,12,경의선,효창공원앞,1,0,759,201,1536,2632,4263,3922,5619,14283,4159,7990,3100,4806,3383,3592,3473,3352,4035,3398,3923,3630,4669,3419,6123,3926,7026,4591,11461,6542,6302,5093,3558,3482,3401,3520,2641,4073,1311,2758,107,598,0,0,0,0,0,0,85808,82867
2018,12,2호선,선릉,124,2,6276,6084,12369,39507,22021,99781,37681,295397,39265,226348,41555,102698,55597,73971,66355,65525,79440,76358,89346,67934,108546,59369,144389,59814,172182,66392,289824,77776,151182,50644,99289,30009,103232,26639,97462,24249,41108,15452,7190,8016,100,593,0,49,0,0,1472607,1666427
2018,12,경부선,성균관대,68,2,7386,1957,24205,6320,67351,10698,58760,25829,31337,17050,25429,15174,24740,15667,24630,15173,23812,18709,21920,20150,23226,22328,28140,28307,30357,35684,29156,55131,17711,53334,13903,35557,13925,32420,12512,31211,6492,22427,336,5967,0,0,0,0,0,0,469095,487346
2018,12,6호선,태릉입구,34,1,3610,889,6628,3524,18403,4419,22825,8928,12127,8001,9363,6746,8775,8356,8764,7792,9206,8149,8685,9079,8482,9695,9456,11905,10256,14929,9926,21314,6787,20367,5294,12927,4588,12180,3970,12324,2300,10393,455,5188,7,162,0,51,0,0,197319,171925
2018,12,3호선,대청,32,1,3440,1159,8827,6476,24820,15473,33423,26870,19868,12411,17390,9798,16159,8967,15605,10485,16787,12432,14991,12670,17585,15639,22828,15910,25520,18638,28970,24461,13198,21853,9965,15395,8564,15297,6512,16434,2422,11110,373,4147,10,109,0,0,0,0,275735,309275
2018,12,3호선,구파발,147,5,9142,1390,26615,13957,85755,17035,86401,25756,48552,24210,33966,23170,30297,23563,31172,25492,31119,27118,30011,27812,31861,31044,40292,37306,40471,42581,35211,64091,22754,60990,17185,36850,16496,34782,14320,34323,4156,26368,661,9252,11,1264,0,0,0,0,588359,638466
2018,12,경부선,서동탄,1,0,1179,5,3763,940,10671,1688,5050,2549,3458,1010,2905,947,2806,1298,2705,1581,2432,1807,2349,2206,2644,2406,3463,3145,3534,4020,3139,4935,1605,5445,1072,3856,985,2612,562,2594,150,2871,14,1506,2,5,0,0,0,0,47426,56506
2018,12,8호선,몽촌토성(평화의문),5,0,1981,1034,4001,4892,10474,7746,16516,26640,10139,18739,8946,10254,8834,10051,9699,9921,9800,9824,9853,9704,11597,9896,12731,11490,15322,14489,22753,18024,11106,13066,8540,8374,8937,7664,6504,7736,3043,4451,629,1612,16,59,0,0,0,0,205666,193439
2018,12,6호선,합정,18,2,4315,1466,7482,7940,16724,17077,26634,42922,18997,26351,16265,19049,18279,19028,21223,22631,23359,24719,24579,23908,26609,24003,31246,29192,38659,35123,53996,47887,37447,34947,31919,18913,38595,15075,36832,16160,20667,12630,3482,3954,208,125,0,6,0,0,443108,499535
2018,12,2호선,당산,14,1,6991,3700,18457,15457,52455,31039,69785,84524,45520,40594,33372,23733,33259,24880,33458,27429,32515,28756,30674,29921,30837,32545,36372,40154,49049,51860,69688,75057,38840,61848,24715,40700,25310,41361,22493,42807,12312,29756,2047,8723,83,982,0,0,0,0,735827,670250
2018,12,2호선,신촌,125,7,12902,3733,16783,17169,37262,36719,56421,90408,44570,117828,46350,87011,57072,87303,73503,93635,84003,104904,85252,96313,96428,94905,111392,98776,134193,121699,131610,155985,102830,122353,109428,66951,118036,53431,123620,49929,69714,36940,11259,12368,332,1302,1,40,0,0,1549709,1524979
2018,12,6호선,효창공원앞,5,0,2272,677,4805,4838,14855,6964,25159,25370,14779,16814,10364,10309,10852,9740,12458,8749,12603,10550,11161,9668,11586,10691,15237,11248,16405,12988,22859,18049,12008,14438,7785,9151,7247,8689,6110,9219,3052,6512,544,2669,50,74,0,12,0,0,207419,224209
2018,12,9호선,공항시장,3,0,2725,417,4512,1178,8624,1919,9776,3325,6249,3291,5247,3318,4759,3565,5249,3922,5212,4242,4695,5307,4789,5491,4842,7075,5203,8221,4801,10361,3133,10283,2911,6831,2316,6319,1978,6648,1010,5247,225,1828,12,178,0,1,0,0,98967,90286
2018,12,4호선,혜화,36,4,4245,2466,7946,19710,17637,47676,25406,141077,28665,132799,37440,102464,55426,91640,70575,98381,71635,121191,79726,114674,98532,94028,117799,97826,137441,106835,149769,118013,100977,87308,103277,33027,130881,26881,134617,25266,54849,17766,7060,6793,235,254,0,0,0,0,1486079,1436156
2018,12,7호선,부평구청,50,0,7504,939,20822,6111,63195,11270,53765,12800,29912,7245,19076,6178,16945,6854,17301,8050,15843,9686,13816,11044,13810,12483,15888,14808,21237,20833,18217,32879,11104,35733,8034,24605,6737,21381,5582,20707,2444,15753,304,5978,4,1907,0,26,0,0,287270,363558
2018,12,5호선,광화문(세종문화회관),8,0,1380,779,3493,27823,9923,84442,16305,292897,15421,126485,20032,62469,37458,62006,37439,60391,45150,68304,54304,60150,66728,52196,85204,54878,128647,67057,240637,80548,108153,45255,85139,19373,96491,13742,75550,10462,27591,6168,7343,1738,510,44,0,0,0,0,1197207,1164916
2018,12,5호선,우장산,0,0,6200,1002,20592,4793,58389,16442,64106,25608,36135,16402,29676,13416,29555,14005,30754,16890,27643,20396,24677,23569,26327,27013,28900,31527,27119,36309,23307,52849,13701,51053,10006,31062,9480,29195,7479,30722,2929,20881,421,6016,19,181,0,0,0,0,469331,479433
2018,12,경인선,제물포,619,3,6604,1941,13490,5809,38143,14957,35236,39005,21116,19862,17410,12710,17663,10722,20069,12482,20136,13555,18517,13602,21543,13660,27449,19027,27833,22748,27049,28211,13738,27707,9675,19589,8011,18108,5419,18392,2831,14662,135,5128,1,3,0,0,0,0,331883,354086
2018,12,5호선,여의나루,7,0,1005,1475,2357,10785,5021,27109,9066,56084,6520,15219,5793,10776,6578,9234,8067,9510,9333,10000,10989,9594,13332,9080,17745,10545,31204,12130,42105,15342,15758,8787,12019,5424,13554,4376,8539,3927,2688,2714,328,1100,116,54,0,0,0,0,233265,224135
2018,12,6호선,약수,1,0,1302,318,2009,1822,4559,4992,8248,18880,5855,9635,4855,6497,5188,5239,6387,5833,6561,5804,6625,6276,6968,5990,7695,6849,10000,7944,12740,9962,7632,6432,6029,4282,6092,3781,5132,3747,2753,2654,436,828,23,41,0,1,0,0,117807,119107
2018,12,2호선,잠실(송파구청),109,4,13646,5612,46128,36916,121113,84030,180285,188288,132772,195908,98338,134938,104360,152991,115222,151247,132889,157829,147124,157118,171921,167257,197822,179579,243304,198720,294497,257127,212179,193043,201227,114106,181282,109360,155746,107392,50960,70795,8899,18855,260,1339,0,68,0,0,2682522,2811992
2018,12,중앙선,오빈,0,0,236,20,514,200,985,181,916,441,1052,255,943,354,670,398,645,372,563,409,444,402,520,742,524,585,607,1056,354,1044,179,678,143,516,67,538,43,618,42,345,21,147,0,0,0,0,0,0,9301,11486
2018,12,9호선,노량진,128,2,13388,2251,21119,16174,57261,36244,89540,68402,53046,47346,36266,34236,36925,40267,43116,49371,50052,50820,46705,43518,48913,47030,51466,56041,59520,74023,70660,105201,42910,79159,41984,48236,50709,48413,62091,48136,25850,32502,2457,9294,93,774,0,14,0,0,937454,906089
2018,12,5호선,을지로4가,21,1,453,322,699,5833,1347,11401,1796,40284,2763,20437,3626,12763,5070,11741,6032,10972,7906,10707,9693,10226,11312,9009,12876,7670,18329,7073,30815,6052,17024,3691,9178,1958,7287,1592,5316,1401,2657,930,415,338,11,27,0,0,0,0,174428,156623
2018,12,6호선,동묘앞,43,0,4858,748,5464,4325,9577,9903,13626,27939,12581,23716,12518,18412,15109,19934,19739,21534,21703,23639,24596,24532,29103,22496,30958,19417,31320,18047,29078,19029,15670,15023,10766,10304,8979,10523,6983,10551,3522,10928,610,3103,43,160,0,18,0,0,314281,308821
2018,12,경부선,광명,0,0,15,2255,1778,2644,11416,3361,4510,2917,5819,3781,3113,2624,3289,2931,3731,3320,3492,152,3392,6098,4037,176,10344,5628,3644,4083,11884,10654,4543,9462,3934,3261,2567,59,2044,2567,3,1,1,0,0,0,0,0,0,0,65974,85574
2018,12,3호선,압구정,88,2,3242,2213,8281,26959,16260,46968,30527,150423,23858,165292,29106,85269,38822,78483,46679,64199,53239,68539,64156,64263,73839,60747,83766,61652,99045,70914,143414,78248,106911,48935,88164,22801,66468,17805,54316,15859,19756,10026,2535,4022,62,591,0,17,0,0,1144227,1054464
2018,12,경의선,금릉,26,0,2966,312,7004,1993,16728,4760,12945,9265,10100,5128,8328,4410,7940,4234,8199,4647,7994,5623,6993,6273,6802,7637,7978,9888,8870,12451,9682,14518,5349,15107,4479,7836,4214,8575,4199,7928,1335,6347,150,3325,0,0,0,0,0,0,140257,144273
2018,12,과천선,선바위,18,0,1080,1218,5954,10936,20700,20474,29854,23539,21557,15577,14305,8012,12748,8264,13119,8304,13374,8455,12533,8802,13245,9862,18124,12039,28628,15414,36202,19919,18687,16249,11725,11461,9607,11249,6104,11518,2318,6763,267,2531,0,2,0,0,0,0,230588,292149
2018,12,7호선,중계,10,0,8328,1948,22160,5644,64047,15809,68249,30706,40168,19002,29568,14634,27850,15004,26857,16147,25973,17855,22717,18694,22596,21656,25654,24552,24802,30912,21359,45373,12619,48474,9378,29275,10981,27898,9274,28278,4821,20025,970,6524,293,125,0,19,0,0,438554,480682
2018,12,9호선2~3단계,올림픽공원(한국체대),1121,41,10983,455,3519,1538,9326,2239,9928,7281,6816,5256,5617,4585,6028,5084,6093,6491,6252,8603,6027,10218,6851,13054,8724,22176,10752,30404,9603,19750,6439,16089,23394,9972,29848,11840,13550,13829,8060,7817,250,1790,267,60,1,9,0,0,198581,190346
2018,12,공항철도 1호선,청라국제도시,128,2,3646,146,13737,3301,27789,7184,16760,17812,11155,5164,9352,3414,8952,3185,9077,4083,8149,4989,6916,5413,7519,6707,8887,9002,13791,11433,18719,16524,5863,20505,4187,12912,3414,12644,2773,13222,1083,9872,162,2962,0,0,0,0,0,0,170476,183949
2018,12,7호선,장승배기,15,0,7687,909,12130,4472,31772,8544,48940,19484,30600,14155,19296,12448,17975,12884,17901,16148,19012,16592,17649,16164,16679,19182,18186,21392,19359,25762,21495,36923,12281,30809,9372,19493,10053,20400,10113,19257,3691,12945,613,4796,32,74,0,0,0,0,332833,346854
2018,12,4호선,한성대입구(삼선교),45,2,7859,1205,13023,7817,33206,21316,45156,36565,32339,29671,25769,22364,27105,22588,29441,22869,30251,25640,29752,25544,31882,27340,36678,30542,39274,36166,38982,42940,23620,36181,19140,24301,19880,22260,16966,24611,8006,17910,1194,10951,56,1662,0,6,0,0,490451,511597
2018,12,2호선,충정로(경기대입구),26,0,3669,1037,7399,7150,17334,17119,25496,66174,17379,33293,14587,16837,15821,15047,17108,14077,17832,16341,17372,15196,18428,15811,21468,17312,26996,20534,53262,26560,19598,20425,13460,13983,13703,14263,10041,14235,5040,10054,781,3406,27,296,0,10,0,0,359160,338819
2018,12,2호선,방배,20,2,3601,2733,9729,11242,25149,25857,38972,73821,30994,59069,24651,38422,27092,30223,30014,30607,33736,32423,35193,32027,38071,30042,43667,32598,52420,39083,75067,46348,36987,36464,27855,24377,28866,23915,25172,24694,11153,16501,2471,5584,51,250,1,21,0,0,616303,602930
2018,12,8호선,신흥,0,0,4020,620,5620,2603,12008,3222,16722,5826,10959,4984,7234,5183,7755,5533,7728,7463,7891,9413,7752,10110,8873,9972,10560,11766,10606,13034,8791,16949,5753,14710,4626,9810,4179,9123,3003,7702,1511,5481,320,1836,7,302,0,1,0,0,155643,147936
2018,12,경부선,두정,703,7,3687,1005,7401,2680,12880,7564,11329,15721,9438,17996,9374,13148,9358,12161,10845,11131,8685,8425,11495,10751,11751,8856,14521,10983,14177,12987,17173,15503,10310,12303,7089,11602,6682,10360,5318,7834,2308,6356,309,2608,0,0,0,0,0,0,199981,186148
2018,12,5호선,군자(능동),51,1,6944,739,10766,6063,31885,7967,50623,21811,23140,17640,15187,12235,14391,12345,16120,14295,16580,16156,15191,17193,15360,19722,17959,23866,21897,32145,24907,49993,16019,38565,12709,22772,13404,21558,12010,21896,6434,15586,1059,7424,79,1630,0,65,0,0,381667,344682
2018,12,2호선,문래,8,0,3810,2586,11651,11346,42198,29922,48276,109335,29251,58279,23768,25836,23956,24286,26774,24905,28933,25950,27747,26395,30625,26616,34864,29009,50433,35066,93114,51290,41279,42553,26463,25137,27439,22503,23205,21721,10973,16283,1916,5581,62,443,0,0,0,0,615042,608755
2018,12,공항철도 1호선,인천공항2터미널,1,4,4078,3011,6380,8162,7530,14510,6870,13784,8713,8567,4577,8547,4729,11080,9885,12626,7073,8482,8358,8293,11378,10597,14104,9664,18540,10961,21871,5999,10119,3999,9277,2718,9959,2526,6149,1254,3264,978,0,920,0,0,0,0,0,0,146682,174872
2018,12,경원선,덕계,2,0,1668,423,4771,1493,8320,1747,8323,2846,4455,1774,4170,1457,3428,1277,3323,1984,2972,1748,2572,2269,2378,2838,2780,4695,3555,4149,2432,5642,1310,5379,985,4449,622,3198,408,3181,253,2990,6,785,0,0,0,0,0,0,54324,60749
2018,12,6호선,상수,0,0,4119,1137,5546,3810,9954,6335,15807,26196,10896,26555,8140,20802,9764,21303,12150,22685,15300,26673,16497,22236,17770,22492,21399,25718,26040,32985,32373,43434,24287,34080,22991,18567,28726,15059,32714,12844,22180,10686,3764,3097,107,129,0,6,0,0,396829,342542
2018,12,경의선,검암,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023
2018,12,과천선,범계,107,17,7544,2906,28556,10598,89521,21963,83382,64601,53069,50225,42059,35127,41625,38091,45757,40778,45991,48034,45616,45820,49548,49555,56410,57891,63429,73132,74267,103234,49344,89872,49505,50228,43002,42425,38880,40838,18228,27517,2708,12773,0,1,0,0,0,0,905626,930459
2018,12,5호선,둔촌동,0,0,3750,403,8995,5492,25995,10204,31885,22279,17570,15678,13726,12043,13697,11819,15162,12471,16067,14360,15401,14633,16418,16198,17635,18955,20210,23518,22034,31231,13079,25476,9679,15495,10154,13763,7859,13596,3194,9605,380,1975,27,70,0,0,0,0,289264,284935
2018,12,과천선,대공원,0,0,48,524,205,2883,561,3635,851,14293,1390,31207,1974,21103,9568,7826,17497,7049,9578,7241,8261,5937,10253,3652,12561,2340,15770,1455,12866,1010,4135,830,1187,467,881,411,273,404,149,313,33,106,0,0,0,0,0,0,112686,110059
2018,12,경원선,의정부,2222,14,9697,1817,20689,10341,43349,15104,42876,34618,30360,40227,27387,36155,31579,40279,35570,46936,38496,48644,41414,45509,46672,43635,53780,49352,54598,54743,55766,60741,39236,58173,37296,37554,28987,29156,24079,24502,12125,18729,852,10660,0,4,0,0,0,0,706893,676826
2018,12,경인선,오류동,414,4,10929,2484,16186,6897,48862,7171,51040,12913,30663,11743,23333,13376,21285,11497,24268,13221,22471,14917,18381,16232,18430,20708,19813,24436,20228,29724,18977,41118,11598,38647,9385,24727,8285,23585,6280,22084,2793,16857,162,2725,0,1,0,0,0,0,355067,385387
2018,12,8호선,천호(풍납토성),33,0,10220,1703,18090,12699,48640,19124,70523,34116,43062,31150,27495,23711,26143,26304,29098,27674,30740,32563,28848,33941,30401,38835,33734,43376,40140,56478,46262,78986,29656,66201,25125,37665,20004,35401,17905,32619,8843,22036,1661,7582,109,552,0,26,0,0,662742,588717
2018,12,4호선,회현(남대문시장),40,1,2344,884,4312,23734,6843,52678,10663,155495,16627,112369,24466,89237,35861,93585,48586,79141,61661,70275,77123,68332,85398,59624,97649,45871,129980,36939,128808,29450,66145,17909,68292,10588,31448,12098,20196,10342,8823,7469,1259,2218,69,246,0,15,0,0,978500,928571
2018,12,9호선,김포공항,13,1,2016,2863,4402,13531,12529,19249,14394,21285,12017,18073,10296,21394,12365,23660,14588,25823,16739,27006,19438,27390,23108,23969,21222,27567,24534,31376,28169,35974,23022,25962,19856,10605,18503,7613,18658,6059,6175,4195,246,2294,2,217,0,2,0,0,376108,304297
2018,12,5호선,김포공항,4,0,497,2586,2234,7822,6882,13511,9312,16634,8715,11781,6948,12382,9287,14818,11630,16929,13695,16969,16847,16946,19448,15850,19249,16522,23776,16740,30839,17784,21678,12091,17909,5759,16105,3685,14071,2333,4838,1144,365,467,5,40,0,5,0,0,222798,256348
2018,12,분당선,수원시청,365,5,6880,1318,10146,5011,21566,12431,24642,39708,15109,33578,13300,17656,15443,20573,18467,19990,19986,22271,20435,21463,23128,21696,27847,23429,29154,35010,37552,46794,24071,43726,24863,26109,24384,22927,23626,16901,10747,14495,897,3772,0,1,0,0,0,0,448864,394261
2018,12,중앙선,운길산,0,0,197,48,652,346,1347,677,2144,1184,1153,1731,1142,1854,1179,1480,1147,1439,1418,805,1931,1124,1783,1000,1894,1103,1945,1058,1121,1082,467,1157,606,772,409,784,176,812,81,549,3,166,0,0,0,0,0,0,19171,22813
2018,12,7호선,이수,54,0,5311,1133,9496,8903,27197,13996,47659,44041,30834,31995,22515,23798,22299,22358,24977,23538,28018,25094,28151,26240,29716,28677,31299,32749,36503,42199,46271,61603,29005,46150,28417,26250,31753,23185,31005,21461,18837,13729,3325,4568,85,214,0,0,0,0,521881,534691
2018,12,경부선,신도림,375,4,2113,498,2951,1858,9593,6163,12122,15712,6458,6680,4612,4990,4406,4960,5166,5372,5376,5818,5352,5329,5205,6155,6188,6808,8615,8598,13348,12338,6811,9155,4699,5155,5051,5177,3857,4997,1784,3396,84,1778,8,425,0,0,0,0,121366,115817
2018,12,경인선,도화,177,1,3991,1828,6344,2761,15187,4121,15395,9475,9101,3612,7509,4125,6947,4239,7429,5350,6869,5705,6126,5705,6581,6633,8556,7899,8561,8930,7910,10228,3903,9689,2936,6665,2454,6174,1572,5577,1055,4796,33,2142,0,3,0,0,0,0,115658,130477
2018,12,분당선,선릉,14,0,1032,1016,1857,8344,3635,33547,5771,125280,5887,82018,6673,34404,8515,25867,10331,24020,12117,25561,13799,21009,16073,19114,22341,18413,29388,24188,59075,29604,27967,19494,18814,9097,18933,6911,20862,6077,7350,4567,381,1125,0,0,0,0,0,0,519656,292819
2018,12,2호선,시청,91,3,1241,1763,2271,15152,5631,60753,8986,220525,12472,90139,19965,32905,29318,31717,29518,29666,34170,34205,40451,31869,45568,29126,52777,28140,82333,32498,180526,33869,73706,20113,53213,11724,53704,10595,39689,9709,17738,7021,3493,2213,300,235,2,9,0,0,733949,789090
2018,12,7호선,온수(성공회대입구),90,1,6919,1311,13991,5835,47302,12497,59016,20460,26724,13432,16910,8377,14885,8422,14976,9745,13839,10704,12149,11485,13850,13354,17173,16376,18186,21000,16436,37961,8555,35922,6483,21769,6318,21071,4882,19123,2603,13074,550,7700,8,1115,0,36,0,0,310770,323773
2018,12,8호선,강동구청,2,0,4135,1037,9741,5803,31222,12544,44970,35054,25639,15506,17969,11669,17411,10690,16850,12421,17793,14095,16335,15780,16426,17189,18435,21309,22544,24805,31200,35610,13140,30165,9190,18912,8653,17713,6143,18374,2523,10892,418,3920,32,98,0,0,0,0,333586,332787
2018,12,경원선,녹천,1037,6,4448,1086,8038,1815,21925,3675,21569,5111,13680,3061,10114,3519,8874,3347,9351,4565,8230,4969,7042,5274,6212,6804,7313,8649,6804,10311,6350,13835,3470,13597,2413,9369,1972,7999,1525,8255,770,6739,91,1790,0,0,0,0,0,0,123776,152209
2018,12,5호선,거여,0,0,4383,506,9652,3884,33695,7207,30436,17444,18017,10301,14048,6505,11756,7205,13022,8622,12409,9541,10668,9478,10963,11794,12870,15084,15380,17134,14612,21859,6969,21421,5317,13150,4772,12734,3097,13355,1119,8671,208,3248,6,97,0,0,0,0,219240,235417
2018,12,9호선,동작(현충원),19,0,790,262,1658,1229,4564,1597,6571,2812,4002,2352,2846,2249,3861,1678,3469,1849,3006,2300,3110,2247,3186,2261,3824,2132,3725,2588,3774,3657,1926,2998,1400,2074,1455,2107,1159,2398,663,1656,140,1642,2,346,0,13,0,0,42447,57149
2018,12,8호선,산성,14,0,4610,1236,7431,6082,19592,4241,27696,9175,15730,5765,10104,5576,8719,4868,9423,5543,9239,5861,8329,6589,8362,8565,10551,10496,11659,12713,8816,18812,4724,17156,3293,11711,2767,11711,2082,12004,922,7055,159,2138,7,150,0,0,0,0,167447,176233
2018,12,안산선,안산,1213,8,12444,715,16445,16560,25276,43276,28340,39370,27169,16371,23847,16591,23032,17935,24009,19010,24386,21066,23935,20496,25968,21591,28861,26420,49296,31327,55187,35471,29221,30499,25032,23230,15684,20117,6662,16212,2336,9905,385,4884,2,383,0,0,0,0,431437,469535
2018,12,4호선,길음,13,3,8785,2145,27705,8672,84172,15707,97458,34325,56889,30054,39752,25425,37804,30284,38366,30016,38151,33355,35692,34729,36889,36980,42345,41928,46461,52985,42763,72601,26442,66742,19262,43581,15901,41279,14662,45099,6923,32644,1068,7726,30,244,0,0,0,0,686524,719538
2018,12,2호선,신답,3,0,937,89,1717,625,6667,1136,10497,2074,4097,1109,2607,1368,2316,1553,2435,1651,2432,1808,2147,1976,2137,2747,2329,3655,2568,3879,2515,8485,1330,7015,757,3591,657,4138,587,3402,193,2628,42,688,4,25,0,1,0,0,53643,50989
2018,12,수인선,신포,5,0,896,139,1477,1074,3201,3734,3213,10193,2118,3871,2040,3103,2474,3434,4037,3693,4145,3869,3974,3570,4452,3559,5570,3966,5638,4319,7304,5729,3174,3205,2952,2014,2753,1810,1779,1432,888,827,5,418,0,0,0,0,0,0,63959,64108
