year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2018,7,분당선,죽전,1541,2,5015,902,15969,8450,45976,17836,42697,25903,27237,24246,20481,25369,20564,22950,20876,23025,22875,26184,22362,25616,25151,27455,27578,29770,32813,38058,38421,52099,27006,52073,28726,33748,17292,28759,12887,30799,4640,21060,83,10304,0,0,0,0,0,0,524608,460667
2018,7,3호선,약수,141,3,7523,1462,12239,6492,31133,17200,47783,41404,31247,27397,21892,18533,20859,17394,22315,17295,23107,18894,21389,19088,22246,20738,23950,24070,27900,29874,39678,45056,24600,35299,18957,23500,17587,21524,14379,20550,6941,13596,1173,5133,3,743,0,0,0,0,425245,438919
2018,7,3호선,금호,53,5,5109,575,11864,3276,30809,5067,45728,9411,27764,8336,17082,7588,14124,7774,13559,8851,13098,10468,11289,10947,11184,13336,11551,15548,13008,20692,13720,32727,9467,27289,7135,18740,5779,16798,4070,17034,2224,10197,417,2943,0,0,0,0,0,0,247602,270999
2018,7,3호선,옥수,259,8,3680,979,11112,5321,29274,8504,38631,18679,25971,13683,17779,10796,17077,11946,15756,13471,17094,14832,15187,16313,15370,18615,16583,20318,19867,24724,20558,37747,14031,32999,10305,21771,9881,20685,7611,20488,3385,11409,553,3240,1,0,0,0,0,0,326528,311724
2018,7,분당선,미금,613,9,4989,702,12387,12179,29498,21885,36421,50918,28041,40809,26202,26251,29629,26742,29949,27927,31991,31267,30623,27120,34771,30633,34918,31222,43313,36055,48551,49306,28808,43343,21976,28915,22586,26139,20222,24095,6279,15384,365,3611,0,0,0,0,0,0,554512,523537
2018,7,3호선,압구정,79,3,3906,2330,9701,26595,19270,54459,32080,175266,23335,172471,28257,81884,35289,70723,41979,57118,50990,65344,56889,58051,66327,53119,74991,52443,93935,59228,154432,72205,117552,49738,89535,23323,66703,17899,52987,15699,18660,9211,2282,3574,1,459,0,0,0,0,1121142,1041119
2018,7,3호선,신사,107,9,6820,1652,9316,20778,15599,47675,24409,129586,21190,147888,20992,76480,26449,55944,31600,57630,38878,61968,45475,57989,55106,54258,62153,55240,85179,61115,153997,88228,111874,62847,76791,29326,84297,19703,77247,17072,34481,14171,4588,5571,0,1,0,0,0,0,1065131,988459
2018,7,3호선,잠원,4,0,1717,744,6551,5928,19641,8804,25703,12319,15565,8813,10262,6351,10349,6480,10145,8140,10382,8716,8884,8543,9654,9086,10796,10440,13509,12830,14111,19299,8760,17095,6096,10862,4948,10810,3954,12895,1288,6476,196,1960,0,0,0,0,0,0,186591,194529
2018,7,분당선,야탑,194,5,8187,3879,20760,16821,61323,42144,75634,102943,49056,61697,40001,41347,40816,40490,44244,46221,44811,45325,43622,48663,47831,44830,54715,52464,66121,60720,98169,86419,55496,75711,45163,46120,40718,39097,31158,37536,12365,23262,905,4558,0,0,0,0,0,0,920252,883113
2018,7,3호선,고속터미널,127,1,7649,4760,9021,39477,32211,58952,59966,94877,65987,117263,68908,109293,83489,129349,103104,124893,116347,125811,124616,131383,141333,135449,158125,136840,180848,144453,183765,168250,164636,119109,175491,69201,131318,50817,91620,39743,36167,20524,3746,3923,2,3,0,0,0,0,1824371,1940367
2018,7,3호선,교대(법원.검찰청),13,4,1483,785,3747,7778,9426,27472,13572,56705,11216,40421,12723,18843,16544,14108,18279,14118,22887,14247,25518,12847,27191,11677,30734,11830,40845,14945,74674,21572,34091,15218,26773,7055,30114,5551,40027,5086,11214,3007,1801,1100,1,1,0,0,0,0,304370,454878
2018,7,3호선,남부터미널(예술의전당),58,1,3228,1517,9656,29374,31033,64308,50916,202913,45280,93741,44284,55941,49172,47345,50567,51166,52224,57384,51807,60481,56853,56805,64740,61679,95263,68441,185216,81899,88800,62394,61282,34477,54671,30105,48212,24194,22686,13160,2148,3398,0,2,0,0,0,0,1100725,1070056
2018,7,3호선,양재(서초구청),126,3,6585,2980,17295,39744,40709,110371,52642,275422,39316,141986,35960,66472,39047,56321,46041,50881,52014,57315,55236,50870,63241,48482,74058,49270,115850,63927,226688,88178,114427,68581,76394,40360,75520,33957,57063,31603,21302,19084,2390,5341,1,47,1,2,0,0,1301197,1213798
2018,7,3호선,매봉,16,0,1831,719,6857,10476,16978,22586,21527,76571,14552,36515,12446,15540,13447,14133,13776,12308,14903,13088,16283,12553,18446,12127,20447,12982,31070,15853,65941,21755,27724,18213,17291,9959,17815,9509,12172,9861,4053,6015,475,1695,0,98,0,0,0,0,332556,350052
2018,7,3호선,도곡,26,4,1266,263,4022,5082,10131,13516,14152,26485,9353,19589,7833,8188,8168,8268,8219,7684,8807,8218,9178,7571,10248,7403,13426,7707,17881,8974,23356,11471,12333,10606,7869,6728,7087,6245,5221,6358,1857,4048,275,2291,7,464,0,0,0,0,177163,182707
2018,7,3호선,대치,19,2,2702,795,13194,8155,29492,22462,30165,31800,18090,23596,14541,17534,14952,14322,18310,19689,19098,23804,17348,19089,20538,19802,22107,24000,31233,28931,32196,31981,24533,26620,17190,15668,21732,15286,36428,16051,5224,9700,654,3045,0,0,0,0,0,0,372332,391745
2018,7,분당선,수원,862,2,4121,720,8983,3546,30365,7482,31071,11627,16740,8467,10058,5718,9953,6431,10418,8727,11149,8984,11071,8389,12088,8825,15390,11588,18796,14368,22462,23163,17776,20581,16208,12163,14486,8577,12921,7495,5786,4240,160,1784,0,0,0,0,0,0,182877,282020
2018,7,3호선,학여울,36,0,651,289,1650,2729,4675,5197,5707,11173,3535,11299,2807,8304,4846,8807,7398,7541,9268,6933,9883,5807,8889,5431,10187,3583,10100,3423,10100,5032,3479,4256,1920,2588,2202,2514,1619,2706,444,1683,43,553,1,0,0,1,0,0,99849,101422
2018,7,3호선,대청,34,0,4084,1412,10455,10252,29524,15696,34684,28222,18961,12746,15026,10012,15089,9127,15076,9763,16410,10624,13600,11181,15445,13826,21916,14241,26078,17322,30666,24936,14477,24747,10814,15915,8787,15224,6459,17157,2666,10459,356,3441,0,0,0,0,0,0,276303,312591
2018,7,3호선,일원,14,1,2337,1307,8646,8284,23625,26621,23691,25181,16552,20461,17582,19001,18444,14832,18797,15700,16866,16958,17048,15328,19393,13581,22880,12731,27007,14990,17027,20474,10845,19471,8340,12128,5417,11482,3768,12815,1143,6619,196,2209,0,27,0,0,0,0,290201,281622
2018,7,분당선,개포동,1,0,537,1034,2687,8015,7591,5369,7535,9192,5293,7551,4320,5924,4262,3327,5806,3716,5452,4606,4760,4089,5621,4367,7447,4673,11201,5763,8567,9032,4818,7449,3862,4814,4196,4425,3514,4985,1074,3019,46,376,0,0,0,0,0,0,101726,100607
2018,7,3호선,수서,120,6,5626,2183,13691,15304,42213,32438,49266,58810,33450,32516,32285,22429,26840,18411,30032,22847,29064,22403,22826,23172,30508,26827,35973,30981,40606,36140,57872,51085,27824,44652,24519,30354,18234,25738,16635,26855,8038,12341,825,5391,3,362,0,0,0,0,541245,548348
2018,7,3호선,가락시장,18,1,3153,643,8674,5929,26446,12428,30123,35995,20723,17590,17007,12109,16965,12396,16234,12849,16653,13261,15053,13683,15818,16189,18059,17424,21317,21093,35675,30193,16586,26437,12478,16130,11684,14953,8873,14685,3747,9456,513,2772,0,32,0,0,0,0,306248,317799
2018,7,3호선,경찰병원,9,0,2689,254,8306,3209,26673,9158,29891,34812,17357,17008,12924,10155,11989,7767,10384,8604,11047,10941,11545,10128,11348,9997,12062,10704,15821,14763,25213,22274,10015,21216,7146,13329,6904,11773,4683,11872,1827,7613,167,2017,0,1,0,0,0,0,237595,240009
2018,7,분당선,선릉,9,1,928,1053,1932,10655,4073,44777,6066,151965,5477,86940,6393,32084,8515,22743,10004,21981,12119,24034,12244,19558,14357,17820,21659,16930,28701,20867,66561,26539,30115,19569,19040,9325,19065,6946,18430,6238,5811,4246,293,939,0,0,0,0,0,0,545210,293801
2018,7,3호선,오금,29,0,3648,9,9584,2215,31766,6707,37349,16954,18328,7970,11202,6707,9517,5265,9950,6192,10040,7352,8423,7304,8016,8821,9173,10680,11984,14049,16417,23042,7386,20619,5687,13907,5092,12719,3949,14415,1397,9095,144,2590,0,0,0,0,0,0,196612,221070
2018,7,4호선,당고개,89,2,10089,27,20651,8162,54639,10105,54821,16697,34396,15731,23767,16516,20742,14090,20540,14554,21029,15562,19093,15851,18337,18923,19620,22793,21213,27052,20028,38425,15620,39148,10071,29332,7713,25472,5538,25260,2686,18788,351,6247,1,548,0,0,0,0,379285,402963
2018,7,4호선,상계,84,3,15765,204,42470,9315,107394,17597,93245,22603,50515,18580,35817,16701,30941,16694,32709,20700,30734,21435,25045,22472,26866,26279,26804,33416,27995,42608,28423,66066,19468,71752,14665,46731,12977,41295,12614,39172,5020,30674,702,9791,4,964,0,0,0,0,575052,642191
2018,7,4호선,노원,157,4,14272,595,29808,11310,62884,18499,67940,37060,39394,40531,31637,28886,29232,27368,32550,32518,33725,35481,31764,37297,33135,38454,38473,44387,39882,57580,43231,89293,32427,86116,34663,50931,31898,45502,34172,40730,16080,30282,2831,10885,5,467,0,0,0,0,764176,682021
2018,7,4호선,창동,2239,76,19019,3203,46033,12725,118498,23315,97693,43225,62109,38776,48112,34062,44209,32229,47052,37579,44488,42643,40261,43933,41288,48600,44295,58180,49148,69051,53299,106882,33742,107017,27160,68289,28423,58654,21010,55930,10140,39799,1616,14179,1,18,0,0,0,0,938365,879614
2018,7,4호선,쌍문,94,7,26080,1299,60473,11324,153374,17196,158174,32373,90996,26082,61757,23233,51745,24218,49994,26764,46625,31236,40429,34502,37673,42226,40415,51152,44922,67949,44715,108652,30960,117620,22161,75872,18231,66061,14164,68250,7170,45534,1051,16156,0,5,0,0,0,0,887711,1003127
2018,7,4호선,수유(강북구청),88,7,23133,4212,53776,14150,144129,23951,153835,61825,92254,46937,64504,37337,56628,37216,60626,41463,58861,46003,51799,49427,52672,57383,55859,67823,62721,85576,73721,134266,49474,137584,38313,88717,35266,77645,28144,76177,16118,50616,2639,14277,0,0,0,1,0,0,1152593,1176490
2018,7,과천선,선바위,0,0,1241,1627,7003,11852,24385,21930,32025,27826,19905,16123,12515,7658,10837,6785,11519,7215,12048,7519,10574,7330,11260,8831,14445,9657,25813,12836,38136,19694,20906,18110,12099,11198,10444,10841,6530,10726,2493,5610,263,2196,0,3,0,0,0,0,225567,286459
2018,7,4호선,미아(서울사이버대학),29,0,12164,2012,25180,6730,60524,18817,68141,33854,41625,21479,30002,17652,26328,17304,27083,18626,26324,19868,24334,20210,24172,24958,25552,27703,27660,35290,31436,50570,21010,49206,15146,31383,12157,28792,10441,27477,3952,18547,611,4633,1,0,0,1,0,0,475112,515861
2018,7,4호선,미아사거리,46,2,14964,3218,39711,13012,105037,21261,113367,37490,68434,38088,47191,31701,42375,34140,45220,37723,45832,38386,43115,41238,44971,48936,50948,54169,52419,68737,53651,106240,42594,100126,43481,58879,26478,52314,20215,52564,10614,31292,1710,7333,2,2,0,0,0,0,876851,914347
2018,7,4호선,길음,45,0,11233,2413,34268,9662,96892,16051,100167,31009,54697,27280,36351,20955,31675,22503,33446,24443,32835,29148,28765,28457,29234,31179,33496,36743,37352,47719,40001,74889,25725,72427,19884,45142,14079,41753,12337,45318,5780,29804,858,6959,0,0,0,0,0,0,643854,681093
2018,7,공항철도 1호선,공항화물청사,5,0,776,448,1886,8195,2212,14734,2587,30962,2480,4946,873,2449,920,3615,1261,4443,1682,2212,2406,1511,3313,964,5287,1674,8997,1725,21455,1043,6334,2274,3838,3242,4596,1132,3629,349,1000,194,12,67,0,0,0,0,0,0,86179,77562
2018,7,4호선,성신여대입구(돈암),74,9,6496,1879,21628,7835,55512,20429,65352,40134,42688,35712,33275,27854,32065,26637,37361,32423,38695,36903,36124,35211,37872,38023,44940,42672,51082,53709,55509,74772,38282,70287,33305,42708,34205,37399,32505,38311,15416,26750,2294,7056,1,4,1,3,0,0,696720,716626
2018,7,4호선,한성대입구(삼선교),39,2,8624,1414,15349,9470,37798,23570,48153,32955,32552,29484,23810,18791,23346,17373,26780,18921,27149,21345,23098,20328,25482,22380,32128,24942,35132,32565,37047,41560,21684,38233,17158,24711,16768,22591,14013,24739,6727,15918,1070,9895,1,789,0,0,0,0,451976,475887
2018,7,4호선,혜화,59,2,4487,2832,9063,25861,19228,53149,27405,139888,29155,113004,37113,78345,45334,72781,54098,83882,58110,104321,63116,91029,82331,77271,102141,76479,121347,84499,144270,100518,90545,82040,83056,32117,107016,26309,112209,24056,45388,16160,6147,6382,0,46,0,0,0,0,1290971,1243577
2018,7,공항철도 1호선,계양,11,0,10174,761,25090,3775,66315,4494,55081,6304,27781,5043,19486,4765,17497,5534,16192,6393,13920,8139,11719,9947,10301,12354,11535,16494,11976,22090,10578,41482,6850,47403,5198,29706,4112,26880,3291,29029,1615,18923,259,4725,0,0,0,0,0,0,304241,330988
2018,7,4호선,동대문,615,8,9967,2706,5195,17121,6742,45031,11178,94966,16324,84005,24028,71831,32656,62697,42561,52046,47805,54950,56597,49554,64747,42411,71877,34406,102116,28603,98023,23568,48892,30613,33863,23320,30998,16894,29657,10474,17035,9782,2115,2641,1,19,0,0,0,0,757646,754395
2018,7,4호선,동대문역사문화공원,250,7,11283,1690,6200,14428,8539,32715,12630,85568,14754,45175,16848,35950,20840,30998,24770,30051,29525,33848,32671,32594,40725,27574,45853,26068,61772,28624,94544,32919,58260,45333,46227,27794,44830,20392,40994,16125,24450,11073,4272,3125,1,11,1,1,0,0,582063,642007
2018,7,4호선,충무로,136,6,4057,3142,5816,20729,11697,63453,18711,215774,22861,119793,26021,60344,30858,48814,35321,46003,40268,49908,44166,43733,50307,38652,61195,37411,92954,41985,175974,48458,95368,34625,61602,20013,61218,18509,48960,17198,25665,12316,4656,4177,4,134,0,0,0,0,945177,919697
2018,7,4호선,명동,38,0,1691,1657,3617,17662,6091,58602,12991,137649,26985,96365,36764,70732,40443,77038,43070,76062,50166,84140,58091,74487,66313,74911,78271,76034,94781,79299,149607,80526,99387,63264,88200,41973,94360,31357,91090,21070,42139,12676,2991,3505,1,108,0,0,0,0,1179117,1089067
2018,7,4호선,회현(남대문시장),42,0,2232,1120,4118,29367,6977,66891,11198,169968,16541,117580,24461,91821,36551,93165,50193,72794,61292,62046,70789,59519,76824,51278,90285,41176,130181,32645,141558,27500,69918,17196,67349,9846,32178,10569,19557,9665,7833,6316,989,1990,0,134,3,3,0,0,972589,923045
2018,7,4호선,서울역,201,3,5003,894,7784,15784,13559,40827,19166,107650,15274,52912,14042,29150,16582,28612,17699,31134,17993,31698,16858,31860,19507,35465,22102,38305,38927,42384,83498,43533,32073,35661,20317,26976,18212,25315,14125,22296,7118,13814,946,5195,1,475,0,0,0,0,659943,402804
2018,7,4호선,숙대입구(갈월),9,1,3457,844,8481,8657,20410,27354,31163,66853,22830,35563,19634,21212,20678,19421,23179,20316,24077,22217,23012,21349,26346,21249,32164,22782,39303,28117,63855,40004,31917,31597,24070,19422,24072,19093,20259,18918,10696,12259,1605,3169,0,0,0,0,0,0,460397,473226
2018,7,경춘선,김유정,5,0,80,48,224,127,570,469,463,800,401,1068,537,1474,690,1935,943,1448,1276,1057,1314,1020,1377,788,1202,825,1364,618,1020,543,526,331,394,274,155,166,43,206,23,129,21,40,0,0,0,0,0,0,13366,14641
2018,7,4호선,삼각지,24,18,675,630,2231,5205,5963,11877,8589,32528,6363,13953,4577,9014,4932,8588,6461,8865,7488,8365,6921,7338,7340,7142,8166,7342,12304,9359,28683,12781,12509,9808,8370,6459,8297,5946,6029,5854,2835,4248,365,1501,0,18,0,0,0,0,176839,151116
2018,7,4호선,신용산,16,3,1585,1208,4675,11641,12284,30976,17974,104475,14708,59423,12682,27337,15454,23584,16830,22010,19741,24514,20351,23027,24994,22612,32076,23145,44067,25272,95747,32827,50654,24219,32629,14186,28311,11757,20479,9679,9528,5485,1319,1496,1,1,0,0,0,0,498877,478107
2018,7,4호선,이촌(국립중앙박물관),53,22,1429,840,5237,8297,15829,17576,20846,31491,14084,27746,10710,19146,13506,15946,17762,17696,16559,21831,15487,18821,20165,16764,26907,16416,29084,18150,32551,25327,14816,21133,11025,12230,10910,10635,7375,10850,2448,6307,297,2012,0,1,0,0,0,0,319237,289045
2018,7,경춘선,가평,0,0,856,296,1644,1358,2981,3726,4796,7775,3393,7840,4982,7733,16556,8642,9290,13581,5339,8748,4614,8322,5188,6026,6492,3344,8120,3908,7358,4324,4445,3529,3050,2340,2159,2061,980,1718,382,1273,22,500,0,0,0,0,0,0,97044,94665
2018,7,4호선,동작(현충원),14,0,642,284,1816,2658,5738,3568,7356,7452,4925,4214,4105,3166,3981,2759,3321,2771,3498,3503,3032,3286,3472,3679,4279,4096,4823,4966,6567,7320,3806,6179,3184,4229,2970,3421,2436,3144,898,2040,121,741,1,88,0,0,0,0,73564,72989
2018,7,4호선,총신대입구(이수),79,2,8127,975,20347,11281,55672,22103,73363,53413,44743,43664,32813,30687,32744,28927,34163,31335,35888,34225,34161,35198,34459,39330,34361,47672,39917,59258,51912,92627,33502,74323,29534,41137,29776,37490,24958,34049,13549,20642,1970,5746,1,102,0,0,0,0,744186,667978
2018,7,4호선,사당,111,6,12746,1305,28414,18274,72862,27913,92475,41412,65092,32587,43337,25973,38079,31700,39728,32487,42854,30996,39582,29501,38410,32527,38523,42417,43280,61654,52633,101925,39867,82471,36186,43877,41262,40350,40070,37347,21034,25222,2802,9049,7,1091,0,0,0,0,750084,831261
2018,7,경춘선,마석,36,2,1552,735,7442,3325,17290,7099,11039,9770,9171,5267,7113,4901,5914,4346,6784,4812,5480,5228,5465,4961,5245,6641,7198,5179,6454,8283,8409,9168,4417,13805,3340,7875,2732,6084,1944,5966,843,2794,25,1261,0,0,0,0,0,0,117502,119875
2018,7,4호선,남태령,5,0,801,75,2542,1267,15452,4472,26387,6201,15123,2044,9233,1288,9114,1407,8327,1380,6252,1412,5580,1446,6007,1510,6885,1556,10193,1869,14512,2515,7696,2629,2489,1306,1537,1300,1054,1169,279,674,36,378,0,14,0,0,0,0,35912,151517
2018,7,5호선,방화,2,0,5491,7,13238,3738,35617,6710,29310,18037,16624,8591,13157,6279,12679,6357,13455,7862,12145,8404,10244,9407,11916,11247,13111,12861,12111,14340,13504,22016,6797,25153,5117,17022,3983,15406,2988,14828,1278,9466,185,3539,0,413,0,0,0,0,221683,234968
2018,7,5호선,개화산,0,0,4312,397,8416,4862,26102,7850,21194,20296,11673,7528,8508,5254,7985,5057,8508,6601,7999,6403,7177,6451,7866,7397,8591,8589,11829,10765,18490,16360,8796,17128,5528,10888,4025,10837,3710,10080,1210,5890,155,2288,3,119,0,0,0,0,171040,184095
2018,7,5호선,김포공항,3,0,502,2758,2681,9019,8384,14597,9230,16181,8808,12122,8006,12853,10226,16619,10963,17795,13510,18508,15591,17481,19961,15813,19657,16921,24835,16520,32425,17798,22893,11782,17944,6085,17332,3646,14724,2424,4310,1094,317,531,0,1,0,0,0,0,230548,264317
2018,7,5호선,송정,1,0,4806,2373,11743,8020,34822,10982,34513,18462,20908,10863,15632,9054,13824,9413,13519,9914,12595,10062,11831,10940,11881,13096,13796,15989,17332,19680,21432,29971,13016,28677,9097,18477,8383,16349,7184,15776,3677,9618,601,2766,0,0,0,0,0,0,270482,282610
2018,7,5호선,마곡,0,0,2968,2339,9271,11105,31789,12856,28320,30986,13705,12314,9538,5665,8178,4948,8979,5770,8454,6795,7672,6426,9061,7329,14443,8707,25478,11014,26263,18663,11562,20445,7737,11993,5969,11193,4126,12099,1678,7487,217,2936,0,0,0,0,0,0,211070,237426
2018,7,5호선,발산,1,0,3710,3781,10226,27464,31564,29286,31615,92610,16816,41331,15047,21055,17408,23070,20537,22458,22508,22493,23425,20198,27477,20404,39713,22905,59274,27996,76254,44160,37517,40745,29159,20567,30389,16500,23112,14722,9088,9304,1125,3338,0,0,0,0,0,0,524387,527982
2018,7,경춘선,신내,23,0,408,153,1238,827,2376,3508,2185,2970,1270,1130,1313,1110,1361,858,1119,944,1021,954,1021,1034,1356,963,1225,1100,1419,1623,1681,2387,1050,1724,782,1073,694,927,696,801,366,375,4,150,0,1,0,0,0,0,24612,24603
2018,7,5호선,우장산,1,0,6854,999,24917,5485,67602,18139,66585,23734,34658,15905,26187,13915,25271,13859,26786,16298,25699,19132,21702,20998,23179,23898,26895,28136,25408,34273,23869,55587,14991,56329,11409,33212,9898,29956,7589,32274,2906,18616,346,6111,0,0,0,0,0,0,466856,474769
2018,7,5호선,화곡,86,1,25899,1881,45694,10909,134901,15706,161336,32574,74969,29191,49114,20977,44783,21072,43357,24653,41062,26745,35288,30500,33120,37444,37134,46888,41290,63794,44541,116941,29119,114089,21489,67003,18333,60334,14616,61314,6641,36826,797,11812,0,0,0,0,0,0,830654,905501
2018,7,5호선,까치산,105,0,27868,1460,47636,10591,150098,12815,172176,25514,83313,22674,50550,21069,44382,22247,45071,25732,41255,28876,34612,32674,31703,42931,34858,53294,36932,67524,38059,117940,26643,120231,19899,75079,16688,70985,13142,65381,6567,43630,1065,12064,0,388,0,0,0,0,873099,924535
2018,7,경인선,도원,846,18,2889,1250,4389,2577,9261,8796,7978,29881,5965,5719,6029,5020,6768,4512,10050,4243,7395,4674,6348,4584,8751,5322,10938,6572,9541,8149,10155,8518,4397,7348,5077,5176,4059,4682,1746,4207,613,3068,18,1763,0,1,0,0,0,0,126080,124385
2018,7,5호선,신정(은행정),42,0,13065,989,26263,4991,77877,10394,89202,16899,40527,11738,22579,8659,18847,8691,19756,10060,17767,12273,14472,12521,13219,16833,15605,20894,17733,26856,20196,45456,12666,43829,7651,27820,6515,26925,5591,25859,2141,18107,330,4777,0,0,0,0,0,0,354571,444020
2018,7,5호선,목동,2,0,8971,1572,23480,7828,71379,19017,82226,31632,37278,24911,27465,19313,26241,16776,26254,20209,24916,22519,23368,25221,23865,27072,26372,32924,30812,43547,35864,80811,21827,72703,17853,39471,17308,36225,21604,36703,7133,21889,1002,6581,0,0,0,0,0,0,586924,557236
2018,7,5호선,오목교(목동운동장앞),8,0,5543,2173,17846,10224,56067,26536,64170,84902,33025,62510,25720,36458,27602,38011,31023,39752,34014,42935,34198,40619,39509,40876,45719,44581,54601,54879,85322,88813,50281,70392,51155,37181,39653,29861,34817,28454,12416,18472,1586,5446,0,0,0,0,0,0,803075,746285
2018,7,경인선,구일,296,5,4051,1801,10936,3881,29926,8594,25143,15047,13111,8352,9807,6175,8997,6703,9071,8421,8591,9578,7348,11807,8955,14816,9810,22549,11439,32933,14322,36604,8125,30511,7027,14519,25076,11980,22187,12055,8284,7952,153,1271,1,0,0,0,0,0,265554,244378
2018,7,5호선,양평,1,0,2582,931,6856,3815,22368,9281,26368,41513,11609,14802,7945,6565,7333,5718,7408,5512,7370,6297,6679,6019,7551,7005,8676,7510,13132,10039,32428,19494,11885,16845,7207,10015,5648,9247,4288,9282,1985,6320,206,2103,0,0,0,0,0,0,198313,201542
2018,7,5호선,영등포구청,4,0,1163,834,2569,1962,8485,5361,10477,21402,5027,10591,4078,5302,4452,4324,4415,4165,4746,4496,4799,4375,5281,4314,5699,4745,8084,5304,16729,10899,7631,7059,4853,4127,4072,3887,3307,3942,1422,2533,282,629,0,1,0,0,0,0,110252,109589
2018,7,5호선,영등포시장,1,1,2957,1323,5482,6128,19306,14004,24761,40734,12523,22304,9962,15763,10815,15552,11673,17955,12911,22811,13089,19233,16251,14501,21692,14534,27110,16676,37679,26633,19308,18801,14542,10833,12350,10035,8663,9308,3912,6384,416,1586,0,0,0,0,0,0,305099,287420
2018,7,5호선,신길,5,1,2690,560,3552,2247,11206,5812,17148,18903,6026,7560,3568,3018,3254,2939,4013,3147,3898,3727,3269,3553,3434,3758,4158,4660,6862,8149,13427,13950,5818,9450,3519,6438,3324,7006,2453,7107,1429,4789,236,1119,0,0,0,0,0,0,117893,105302
2018,7,경의선,검암,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
2018,7,5호선,여의도,11,0,2808,2550,4724,23689,11302,137332,15415,220239,12359,65984,12516,27966,18203,28421,17206,25121,22034,28637,23518,22724,31589,22508,37301,22686,80897,28151,187529,42194,71449,24681,48759,12527,49727,9690,35149,8134,12422,5036,1682,2909,2,1,0,0,0,0,761180,698609
2018,7,5호선,여의나루,8,0,2862,2031,3618,12447,6774,31444,9478,59857,5932,16046,5738,12059,6492,9990,8200,10653,8463,11909,10665,12605,12916,13427,17314,18146,34388,25138,50806,36324,25940,32620,28483,21562,39331,13458,39420,8671,18761,4089,1398,1164,0,0,0,0,0,0,353640,338997
2018,7,경인선,송내,1576,31,18909,11614,46247,22731,137967,41358,109190,93871,60525,50726,44399,29807,41301,28036,44063,31281,40394,33921,37370,33567,39168,35312,45283,44576,59010,63655,92681,101626,47982,108094,34827,66794,30588,56480,26378,57686,12449,37447,1720,8018,0,1,0,0,0,0,956632,972469
2018,7,5호선,마포,37,0,3428,1308,9250,7679,29858,22930,41174,80327,20319,36653,15533,17701,16086,16401,17701,15318,20485,16995,18198,16272,19789,15554,20427,18392,30753,24945,65108,48702,26698,33493,21168,18485,23228,16089,18375,14687,7890,9422,1064,2608,0,0,0,0,0,0,433961,428550
2018,7,5호선,공덕,11,0,2373,1040,6172,7875,21858,31987,30878,91839,15724,39334,13015,16926,15213,16379,16317,14501,18315,16559,17499,14338,18568,15012,22746,17061,34025,23983,74339,46511,30090,29380,21944,15609,22957,14102,18418,12941,8884,8370,1255,2316,0,3,0,0,0,0,436066,412608
2018,7,5호선,애오개,3,0,3135,577,6444,4327,20735,10728,29180,36294,14248,14383,9585,8797,10129,7178,10598,7378,11181,9153,10040,8221,10857,9557,12229,10045,14796,12808,27002,23351,11577,17676,7883,10678,6890,10133,5106,10406,2172,6483,258,3321,1,433,0,0,0,0,221927,226064
2018,7,경인선,개봉,1459,3,20679,5996,41209,12006,107771,19534,99065,29525,59232,23461,41537,19282,35460,21649,37002,25518,35865,24054,30553,30952,28592,36121,32178,45359,34595,61505,37298,96412,24265,88905,18718,57979,17512,49427,13178,46987,6063,30265,339,3654,0,1,0,0,0,0,728595,723129
2018,7,5호선,충정로(경기대입구),13,0,1250,318,2425,2076,6145,8014,7989,34914,5106,18602,4199,5148,6943,4112,5536,4278,6059,4876,5758,4563,6496,4566,6941,4815,10805,5599,31730,9380,9908,6826,6320,4573,5336,4374,3739,4712,1657,3071,270,892,1,82,0,0,0,0,135791,136631
2018,7,5호선,서대문,6,0,3644,1197,6991,13830,18783,56871,26166,153991,17690,43947,16820,22841,21036,19441,20953,18961,21345,22642,22648,20089,27313,16731,34100,16734,48669,20759,113244,29462,37081,21287,26014,12774,24353,12105,16870,10967,6932,6410,814,1848,1,10,0,0,0,0,522897,513485
2018,7,5호선,광화문(세종문화회관),6,0,1546,1127,3950,28872,11603,100437,16210,323552,15927,119070,17811,53364,26263,54718,31628,48596,42136,55207,48300,46412,56557,40849,68944,39687,113679,46730,253719,61359,103427,39216,75355,14396,82962,10376,60231,7897,21251,4647,2362,1308,0,1,0,0,0,0,1097821,1055879
