line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
경의선,효창공원앞,2018.0,6.583333333333333,0.08333333333333333,723.1666666666666,224.0,1806.8333333333333,2307.5,4422.416666666667,3757.0,5738.666666666667,14327.833333333334,4134.916666666667,7884.25,2948.0833333333335,4450.416666666667,3038.0,3314.0833333333335,3364.5,3235.75,3744.25,3245.4166666666665,3571.1666666666665,3354.3333333333335,4091.0,3220.5,5555.25,3670.0833333333335,6422.0,4175.583333333333,11137.916666666666,6346.083333333333,6475.666666666667,5299.166666666667,3575.1666666666665,3633.5833333333335,3316.0,3346.1666666666665,2505.75,3795.5833333333335,1165.0,2533.75,88.91666666666667,577.5833333333334,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,82699.16666666667,79842.66666666667
경인선,간석,2018.0,415.1666666666667,10.583333333333334,5758.083333333333,1197.75,12901.166666666666,2936.9166666666665,29275.833333333332,4456.916666666667,25474.5,9821.083333333334,14102.25,6510.25,10958.5,5762.5,10406.166666666666,5966.25,10687.0,7115.666666666667,10390.666666666666,7796.416666666667,8484.25,8232.083333333334,8330.25,9487.083333333334,9644.583333333334,12213.25,10643.5,15561.333333333334,10767.666666666666,20660.166666666668,6895.916666666667,21586.833333333332,5328.833333333333,14327.833333333334,4807.833333333333,12503.666666666666,3631.5,11880.833333333334,1896.25,8246.833333333334,168.75,3237.0,0.16666666666666666,3.5,0.0,0.0,0.0,0.0,189514.75,202571.66666666666
경인선,개봉,2018.0,1201.9166666666667,8.083333333333334,19319.0,5570.416666666667,38506.083333333336,11537.083333333334,103562.0,18385.083333333332,98467.25,28806.0,60178.75,22949.583333333332,43696.666666666664,19610.75,38517.083333333336,22435.833333333332,39603.083333333336,27152.166666666668,38251.0,26564.75,32693.166666666668,32158.083333333332,31209.083333333332,38441.0,33210.333333333336,48911.166666666664,35676.333333333336,64844.916666666664,37077.583333333336,94132.91666666667,24306.083333333332,87612.16666666667,18409.416666666668,56661.833333333336,17138.416666666668,49650.083333333336,12377.416666666666,45844.583333333336,5915.75,30431.583333333332,250.0,4111.833333333333,0.5833333333333334,5.083333333333333,0.0,0.0,0.0,0.0,735825.0,730383.0833333334
경인선,구일,2018.0,225.08333333333334,4.25,3690.0833333333335,1525.3333333333333,10015.833333333334,3764.4166666666665,28601.583333333332,8546.25,24948.916666666668,18610.5,13483.416666666666,12216.25,10245.083333333334,8049.5,9712.166666666666,7517.25,10249.083333333334,10193.25,9749.916666666666,11798.083333333334,9005.25,10911.916666666666,10565.166666666666,12927.916666666666,14080.416666666666,16586.333333333332,15609.666666666666,22088.0,15249.5,31468.583333333332,9121.583333333334,25836.333333333332,9736.083333333334,14041.333333333334,16303.25,11842.333333333334,12921.5,11629.083333333334,5397.25,7635.333333333333,98.08333333333333,1207.0833333333333,0.25,1.5833333333333333,0.0,0.0,0.0,0.0,248400.91666666666,240802.08333333334
경인선,도원,2018.0,690.75,14.666666666666666,2647.8333333333335,1093.8333333333333,4049.25,2178.3333333333335,8699.083333333334,7850.25,7783.583333333333,29708.333333333332,5875.5,5595.0,5570.0,5161.0,6158.583333333333,4530.666666666667,8223.416666666666,4963.666666666667,7364.416666666667,5580.5,6277.333333333333,5179.25,8422.083333333334,5886.583333333333,13680.416666666666,6768.416666666667,11856.416666666666,7306.916666666667,10354.0,7805.916666666667,4526.666666666667,6695.25,3716.1666666666665,4890.333333333333,3575.8333333333335,4357.916666666667,1684.0,4036.4166666666665,585.0,2914.3333333333335,27.833333333333332,1782.3333333333333,0.08333333333333333,2.0833333333333335,0.0,0.0,0.0,0.0,124302.0,123095.5
경인선,도화,2018.0,331.8333333333333,3.3333333333333335,3978.6666666666665,1518.4166666666667,6704.333333333333,2540.25,16428.0,4641.75,15782.333333333334,9403.583333333334,8830.0,3690.9166666666665,7219.583333333333,3936.0833333333335,6550.416666666667,4035.75,6707.75,5098.166666666667,6444.333333333333,5305.166666666667,5629.0,5419.166666666667,5787.583333333333,6201.166666666667,7922.5,7748.583333333333,8310.25,8750.75,7824.166666666667,10196.333333333334,4099.083333333333,9743.916666666666,2929.4166666666665,7158.583333333333,2204.9166666666665,6580.916666666667,1562.0,5829.916666666667,849.5833333333334,4674.5,35.416666666666664,1955.6666666666667,0.25,2.75,0.0,0.0,0.0,0.0,114435.66666666667,127817.58333333333
경인선,동암,2018.0,588.9166666666666,7.416666666666667,21873.416666666668,4314.25,34028.083333333336,10224.25,73789.41666666667,17894.416666666668,68633.33333333333,21291.75,42296.333333333336,17820.083333333332,32084.083333333332,17474.833333333332,29972.083333333332,17881.833333333332,30286.916666666668,20455.166666666668,28834.0,21086.25,25135.583333333332,23741.0,24057.166666666668,28508.916666666668,25985.916666666668,33767.333333333336,30266.833333333332,48374.083333333336,30370.0,62732.0,20750.0,63439.166666666664,16623.083333333332,45040.916666666664,14875.916666666666,39865.916666666664,11035.5,36554.666666666664,5750.666666666667,27004.583333333332,484.0,7643.5,0.9166666666666666,11.583333333333334,0.0,0.0,0.0,0.0,565133.9166666666,569151.25
경인선,동인천,2018.0,3187.5,12.833333333333334,10220.666666666666,2032.8333333333333,19284.25,11850.75,48925.666666666664,26395.75,40467.5,40383.333333333336,27748.833333333332,23358.75,24984.75,23274.083333333332,26292.5,27225.333333333332,28986.0,28165.833333333332,29785.25,28253.75,29289.666666666668,27141.583333333332,33951.083333333336,26528.583333333332,35915.083333333336,30423.833333333332,43703.5,34115.416666666664,53316.333333333336,40796.0,29114.333333333332,41682.833333333336,20474.75,28514.916666666668,16195.0,23294.583333333332,10465.083333333334,23566.166666666668,4197.666666666667,17280.333333333332,18.833333333333332,6174.666666666667,0.16666666666666666,5.416666666666667,0.0,0.0,0.0,0.0,510477.5833333333,535354.9166666666
경인선,백운,2018.0,117.75,2.6666666666666665,8661.083333333334,2071.1666666666665,16528.75,3671.1666666666665,36529.083333333336,6511.0,34601.583333333336,15122.833333333334,21512.583333333332,10134.583333333334,16874.666666666668,7640.333333333333,15771.75,8341.75,15550.666666666666,10237.5,13981.0,11213.0,12637.833333333334,12091.166666666666,12030.75,13612.416666666666,12556.333333333334,17581.5,14173.666666666666,21543.666666666668,13831.333333333334,28493.75,8463.916666666666,28925.833333333332,6564.583333333333,19840.333333333332,6774.0,18157.416666666668,4769.916666666667,15580.833333333334,2571.1666666666665,12151.583333333334,291.0,3586.0,0.25,4.666666666666667,0.0,0.0,0.0,0.0,266515.1666666667,276693.9166666667
경인선,부개,2018.0,1567.5833333333333,4.5,10112.75,2634.75,17685.5,3903.6666666666665,45945.666666666664,6235.25,41063.75,13515.25,23957.666666666668,8426.916666666666,17634.25,7049.333333333333,15479.083333333334,8021.75,15932.666666666666,9898.666666666666,14602.25,10816.5,12283.583333333334,11723.416666666666,11614.166666666666,14190.583333333334,12795.583333333334,18450.75,13870.166666666666,22025.0,14170.75,31661.0,9130.083333333334,31672.5,6422.25,21305.166666666668,5731.5,19758.666666666668,4072.4166666666665,18098.0,2111.5833333333335,12077.916666666666,278.0833333333333,3757.5833333333335,0.16666666666666666,4.833333333333333,0.0,0.0,0.0,0.0,275232.0,296911.9166666667
경인선,부천,2018.0,1894.3333333333333,19.75,36496.083333333336,6467.583333333333,48839.166666666664,17277.833333333332,128725.66666666667,25552.416666666668,129083.66666666667,59209.583333333336,77097.58333333333,49393.75,58868.666666666664,45658.75,58563.416666666664,47904.083333333336,63323.75,59004.833333333336,63828.0,66140.25,59653.0,62645.416666666664,63339.083333333336,67220.0,70278.33333333333,76685.25,75822.41666666667,100222.33333333333,78923.25,144245.91666666666,57652.0,138103.83333333334,48399.416666666664,84290.75,48057.25,73310.66666666667,43467.0,63833.833333333336,22392.583333333332,44933.833333333336,1910.3333333333333,9014.166666666666,2.0833333333333335,23.083333333333332,0.0,0.0,0.0,0.0,1241157.9166666667,1236740.75
경인선,부평,2018.0,6292.916666666667,59.25,26802.166666666668,6172.75,42201.416666666664,15191.333333333334,104081.58333333333,23719.416666666668,98030.0,39503.916666666664,57223.583333333336,47879.583333333336,48005.166666666664,43072.0,50053.583333333336,51255.583333333336,55879.75,60488.583333333336,56372.416666666664,71458.91666666667,56273.416666666664,71866.5,60759.5,76213.83333333333,68167.16666666667,88720.25,76525.25,106432.91666666667,75824.5,153320.25,61548.25,142060.25,58197.333333333336,85720.41666666667,60562.416666666664,67380.5,55862.25,55872.166666666664,30583.916666666668,39583.416666666664,5111.0,12493.75,4.333333333333333,26.666666666666668,0.0,0.0,0.0,0.0,1258492.25,1150087.0
경인선,소사,2018.0,1028.0833333333333,11.666666666666666,18537.0,3484.75,18813.166666666668,10215.5,44483.083333333336,12256.25,42318.166666666664,22130.5,27812.083333333332,15437.583333333334,22707.583333333332,15405.833333333334,20452.416666666668,14065.25,21774.75,16116.75,20049.25,16549.166666666668,18320.0,15724.083333333334,19070.25,18007.833333333332,21590.25,21446.666666666668,23573.75,26798.5,21287.666666666668,34229.916666666664,13380.916666666666,34697.416666666664,9892.5,23921.333333333332,8180.833333333333,21593.333333333332,6308.333333333333,21935.833333333332,2900.1666666666665,15156.166666666666,238.83333333333334,4084.6666666666665,0.6666666666666666,9.833333333333334,0.0,0.0,0.0,0.0,363278.8333333333,383709.6666666667
경인선,송내,2018.0,1260.4166666666667,16.166666666666668,17844.416666666668,10593.916666666666,43409.333333333336,23086.583333333332,130147.75,41648.0,109316.5,95012.66666666667,64396.0,50743.5,47357.25,30395.166666666668,44490.25,28290.0,48097.333333333336,31161.583333333332,42861.75,35162.25,38865.166666666664,35018.25,41071.666666666664,39399.25,47449.833333333336,49063.583333333336,61283.75,66263.25,91400.16666666667,99767.41666666667,47529.583333333336,105523.0,34510.0,65482.583333333336,29874.833333333332,57682.25,25072.833333333332,56226.333333333336,12445.416666666666,37980.333333333336,1693.1666666666667,8191.416666666667,1.0833333333333333,11.833333333333334,0.0,0.0,0.0,0.0,966719.3333333334,981136.0833333334
경인선,역곡,2018.0,752.3333333333334,13.083333333333334,26531.166666666668,3825.5833333333335,47899.416666666664,12159.916666666666,139176.41666666666,16043.583333333334,138083.66666666666,38781.083333333336,74943.33333333333,39364.25,51339.416666666664,27582.416666666668,45749.0,30958.083333333332,47403.25,30259.25,46648.5,37111.583333333336,39295.833333333336,36818.416666666664,40056.083333333336,43012.25,45053.083333333336,54571.333333333336,49896.166666666664,71926.25,46806.083333333336,114633.25,30664.0,114720.16666666667,24580.5,71969.41666666667,23282.833333333332,65514.916666666664,20220.0,60936.25,10579.666666666666,40716.833333333336,811.25,7963.833333333333,0.16666666666666666,13.583333333333334,0.0,0.0,0.0,0.0,918895.3333333334,951037.8333333334
경인선,오류동,2018.0,475.6666666666667,2.0,12000.5,2419.8333333333335,17330.083333333332,6132.083333333333,51167.75,7135.75,50111.166666666664,13087.75,28939.833333333332,11209.666666666666,21316.666666666668,12262.75,18932.333333333332,10725.083333333334,21209.833333333332,12424.75,19884.5,13927.166666666666,16601.5,14924.333333333334,16368.75,18211.083333333332,17051.833333333332,22208.666666666668,18331.0,26444.916666666668,18177.666666666668,38874.833333333336,11050.0,40214.0,8846.166666666666,24643.0,7448.166666666667,22714.416666666668,5760.916666666667,20690.916666666668,2506.4166666666665,14908.916666666666,156.58333333333334,3009.4166666666665,0.08333333333333333,3.5833333333333335,0.0,0.0,0.0,0.0,336174.9166666667,365209.75
경인선,온수(성공회대입구),2018.0,236.5,3.3333333333333335,5011.833333333333,1632.4166666666667,8241.833333333334,5325.583333333333,23163.916666666668,11919.0,23774.166666666668,17167.25,15690.166666666666,10629.333333333334,11661.666666666666,7468.5,11672.833333333334,7494.583333333333,13779.5,8028.5,12604.583333333334,8529.25,11132.25,8993.5,12209.083333333334,10313.916666666666,15012.833333333334,12180.5,16045.333333333334,14465.916666666666,14459.083333333334,21560.833333333332,7740.166666666667,22031.416666666668,6107.416666666667,13854.083333333334,6403.083333333333,12830.333333333334,4612.75,12150.666666666666,2888.4166666666665,8345.0,232.91666666666666,1877.1666666666667,0.25,4.75,0.0,0.0,0.0,0.0,216805.83333333334,224462.08333333334
경인선,인천,2018.0,301.0833333333333,3.0,1415.0833333333333,707.8333333333334,3263.0833333333335,3575.6666666666665,6526.666666666667,7038.333333333333,5827.666666666667,9504.083333333334,4400.583333333333,6086.166666666667,3982.75,7486.25,5263.833333333333,11228.166666666666,7523.75,11173.083333333334,9271.916666666666,10145.583333333334,11477.333333333334,9152.583333333334,12470.25,7184.0,13851.666666666666,6064.416666666667,15222.166666666666,5273.166666666667,15093.416666666666,4907.083333333333,7908.0,3572.9166666666665,6041.416666666667,2520.75,4660.666666666667,2220.5,2402.9166666666665,1771.0,808.75,1305.3333333333333,8.416666666666666,1339.3333333333333,0.0,20.166666666666668,0.0,0.08333333333333333,0.0,0.0,112279.5,139438.33333333334
경인선,제물포,2018.0,813.5833333333334,7.25,6955.5,2100.0,14248.75,6050.75,41279.916666666664,15250.25,35895.416666666664,39073.833333333336,20558.166666666668,20006.75,16073.916666666666,12377.833333333334,16141.333333333334,10251.416666666666,18204.5,12271.083333333334,17877.416666666668,12969.416666666666,16010.416666666666,12541.416666666666,20116.0,13074.083333333334,26396.083333333332,17316.166666666668,27375.833333333332,21971.166666666668,27996.083333333332,28428.166666666668,14453.0,28726.916666666668,10220.75,20599.416666666668,8624.166666666666,17938.333333333332,6192.083333333333,18107.25,2814.9166666666665,13652.25,99.5,4677.0,0.16666666666666666,4.083333333333333,0.0,0.0,0.0,0.0,327394.8333333333,349551.9166666667
경인선,주안,2018.0,1144.0,22.333333333333332,15538.75,3994.9166666666665,30077.666666666668,11032.666666666666,75194.58333333333,25518.333333333332,69383.75,42666.0,43112.833333333336,33316.333333333336,34832.416666666664,25941.416666666668,36160.25,24104.166666666668,41299.666666666664,29219.166666666668,39027.583333333336,27107.0,35561.916666666664,29997.416666666668,39436.916666666664,30126.166666666668,41912.75,38206.166666666664,49905.166666666664,49502.25,52204.333333333336,67386.58333333333,34928.916666666664,70408.33333333333,30207.0,48294.583333333336,28274.75,41113.833333333336,24690.166666666668,39393.083333333336,13370.666666666666,29003.0,1110.3333333333333,8732.166666666666,1.1666666666666667,11.833333333333334,0.0,0.3333333333333333,0.0,0.0,675098.0833333334,738249.5833333334
경인선,중동,2018.0,801.0833333333334,7.083333333333333,11017.916666666666,1746.0,18465.916666666668,4059.0833333333335,46035.333333333336,6483.916666666667,39242.833333333336,15994.25,23213.166666666668,10754.75,17117.833333333332,8352.083333333334,15687.25,9125.083333333334,16287.916666666666,10962.666666666666,15646.583333333334,11463.166666666666,12875.916666666666,12017.5,12455.75,13780.25,13666.5,17429.916666666668,14244.083333333334,21779.333333333332,15322.833333333334,30949.083333333332,9632.833333333334,32727.583333333332,7376.0,21084.333333333332,6351.5,18829.083333333332,4820.0,17204.333333333332,2040.5833333333333,13488.25,215.91666666666666,3580.1666666666665,0.5833333333333334,6.166666666666667,0.0,0.0,0.0,0.0,281824.0833333333,303735.25
경춘선,가평,2018.0,0.4166666666666667,0.0,635.6666666666666,192.83333333333334,1456.4166666666667,1078.25,2741.8333333333335,2992.25,4545.5,6391.75,3185.5,5662.666666666667,3850.1666666666665,6399.833333333333,7659.416666666667,6968.333333333333,5002.833333333333,9382.0,3980.9166666666665,5638.5,4557.083333333333,5964.0,5622.333333333333,5121.083333333333,6972.916666666667,3412.6666666666665,8521.75,4010.5,7151.083333333333,4069.25,3450.6666666666665,3401.9166666666665,2401.75,2159.1666666666665,1759.5833333333333,1887.5833333333333,1013.9166666666666,1523.3333333333333,359.0,1293.3333333333333,19.083333333333332,452.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,78002.08333333333,76905.41666666667
경춘선,갈매,2018.0,10.083333333333334,0.25,1372.4166666666667,332.75,3259.0833333333335,1778.1666666666667,14824.5,2541.9166666666665,9593.25,4396.0,5592.916666666667,2276.6666666666665,3587.5,2441.8333333333335,2817.1666666666665,1821.0,3303.3333333333335,1987.25,2756.5,2245.1666666666665,2696.25,2541.75,2697.5,3228.1666666666665,3726.5833333333335,3081.9166666666665,4172.916666666667,4754.0,4612.583333333333,6026.833333333333,2561.8333333333335,9531.75,1665.6666666666667,5206.25,2214.75,3027.6666666666665,1050.6666666666667,3741.4166666666665,621.5,2457.6666666666665,13.166666666666666,804.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,64223.083333333336,75158.08333333333
경춘선,강촌,2018.0,1.6666666666666667,0.0,159.75,26.833333333333332,308.1666666666667,139.58333333333334,414.8333333333333,401.5,541.8333333333334,2366.5,721.5,2018.75,910.0833333333334,2425.8333333333335,1980.6666666666667,2308.9166666666665,1742.0833333333333,1286.0833333333333,1540.6666666666667,1226.5833333333333,1853.5,1093.75,2553.3333333333335,1089.75,2955.5,981.75,2596.0833333333335,783.3333333333334,1705.8333333333333,812.0,799.4166666666666,631.0833333333334,587.25,482.25,363.5833333333333,441.4166666666667,163.0,402.5833333333333,48.083333333333336,302.75,12.833333333333334,51.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,19273.083333333332,23976.0
경춘선,굴봉산,2018.0,1.6666666666666667,0.0,71.41666666666667,6.25,100.0,55.083333333333336,242.66666666666666,156.16666666666666,257.0833333333333,408.3333333333333,349.25,573.4166666666666,369.6666666666667,1041.3333333333333,815.6666666666666,639.5,500.5833333333333,462.3333333333333,492.8333333333333,394.3333333333333,584.5833333333334,408.5,762.0833333333334,439.0,712.0,350.1666666666667,578.8333333333334,312.75,397.75,292.4166666666667,230.5,250.66666666666666,167.5,180.08333333333334,93.91666666666667,123.16666666666667,33.583333333333336,110.83333333333333,13.833333333333334,67.08333333333333,1.5833333333333333,14.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6285.583333333333,8793.333333333334
경춘선,금곡,2018.0,13.583333333333334,0.0,1394.4166666666667,360.3333333333333,2488.0833333333335,938.5,5738.333333333333,2100.4166666666665,5510.0,4423.083333333333,3381.25,2312.3333333333335,3041.1666666666665,1924.6666666666667,2663.8333333333335,1542.0833333333333,2594.25,1994.0,2452.1666666666665,1796.8333333333333,2013.5,2187.0,2491.8333333333335,2055.5,2307.4166666666665,3312.75,2905.4166666666665,3219.0833333333335,3561.9166666666665,4117.083333333333,1552.4166666666667,4354.333333333333,900.1666666666666,2036.9166666666667,766.0,2271.0,630.1666666666666,1793.5,247.33333333333334,1523.9166666666667,7.5,369.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,44633.25,48665.166666666664
경춘선,김유정,2018.0,3.3333333333333335,0.08333333333333333,90.5,16.916666666666668,196.0,82.0,524.5,431.5833333333333,438.0833333333333,832.25,435.4166666666667,1407.5833333333333,568.75,2280.0,713.6666666666666,2491.4166666666665,978.0,1699.0833333333333,1377.5,1279.0,1477.0833333333333,1231.0833333333333,1888.25,1010.0833333333334,1827.9166666666667,815.5,1704.6666666666667,621.6666666666666,1147.5,477.6666666666667,495.4166666666667,355.3333333333333,263.0833333333333,243.75,118.83333333333333,173.91666666666666,41.833333333333336,189.66666666666666,23.416666666666668,137.5,12.583333333333334,38.833333333333336,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,15815.0,16341.166666666666
경춘선,남춘천,2018.0,437.9166666666667,1.0833333333333333,1461.1666666666667,17.166666666666668,3883.5,911.3333333333334,4293.25,2637.5833333333335,5421.916666666667,6009.25,5863.916666666667,6410.75,5469.5,5087.333333333333,5171.083333333333,9055.166666666666,5386.083333333333,9840.5,6859.166666666667,5818.416666666667,8059.75,5819.0,7319.416666666667,5662.083333333333,7758.333333333333,5179.416666666667,7341.166666666667,7934.666666666667,6402.166666666667,4502.583333333333,4575.0,9075.416666666666,3581.5,4403.083333333333,3210.5,3410.4166666666665,2222.1666666666665,4678.333333333333,646.9166666666666,2369.75,10.333333333333334,1739.4166666666667,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,100563.33333333333,96954.83333333333
경춘선,대성리,2018.0,1.3333333333333333,0.08333333333333333,1271.5,54.75,2071.4166666666665,390.3333333333333,1518.4166666666667,638.0,1583.1666666666667,1392.4166666666667,1776.9166666666667,1053.75,2659.6666666666665,1494.0,4632.916666666667,1130.0833333333333,2364.0833333333335,1686.3333333333333,1341.8333333333333,2860.6666666666665,1175.9166666666667,3601.0833333333335,1383.1666666666667,2327.5,1687.3333333333333,2615.5,1789.4166666666667,2075.25,1424.5,1920.75,730.8333333333334,2040.9166666666667,544.5,1113.1666666666667,436.6666666666667,638.5833333333334,240.25,585.9166666666666,148.66666666666666,317.1666666666667,2.75,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,27948.833333333332,30801.916666666668
경춘선,마석,2018.0,21.416666666666668,1.0,1235.0,532.0833333333334,6506.916666666667,3119.4166666666665,17104.0,6368.0,11639.583333333334,9326.333333333334,9617.5,4955.0,7668.083333333333,4750.583333333333,6390.166666666667,4255.166666666667,6826.333333333333,4549.25,5813.25,5383.666666666667,5650.333333333333,5488.333333333333,5646.666666666667,7173.166666666667,7317.083333333333,6111.833333333333,6824.666666666667,9323.833333333334,8142.833333333333,10008.166666666666,3817.8333333333335,12648.916666666666,2954.9166666666665,8021.833333333333,2443.1666666666665,5985.5,1801.9166666666667,5516.25,765.9166666666666,2901.3333333333335,34.5,1233.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,117653.5,120218.66666666667
경춘선,백양리,2018.0,0.5833333333333334,0.0,102.66666666666667,32.0,72.33333333333333,82.5,64.91666666666667,301.25,143.16666666666666,550.3333333333334,148.75,313.5,274.0833333333333,602.5833333333334,633.5,611.9166666666666,472.0,486.4166666666667,395.8333333333333,462.75,467.0,331.3333333333333,606.8333333333334,328.9166666666667,557.6666666666666,253.25,760.5,224.5,556.9166666666666,210.08333333333334,224.75,149.33333333333334,209.08333333333334,153.5,161.08333333333334,155.41666666666666,122.33333333333333,122.41666666666667,83.75,121.75,15.666666666666666,29.25,0.0,0.0,0.0,0.0,0.0,0.0,5523.0,8090.833333333333
경춘선,별내,2018.0,28.5,0.3333333333333333,839.1666666666666,490.4166666666667,2372.3333333333335,1826.1666666666667,9190.25,3606.0,7968.833333333333,6540.083333333333,4760.0,3883.5833333333335,3982.3333333333335,2884.9166666666665,3399.4166666666665,3230.8333333333335,3711.0833333333335,3181.8333333333335,3508.3333333333335,2967.4166666666665,3304.5833333333335,3579.9166666666665,4017.25,4084.5833333333335,4912.75,4091.1666666666665,5798.5,5662.75,5718.166666666667,6691.833333333333,3305.6666666666665,7365.5,2622.9166666666665,4400.25,2619.5,2749.6666666666665,2261.0,2905.3333333333335,1189.9166666666667,1841.3333333333333,37.666666666666664,374.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,72358.75,77537.66666666667
경춘선,사릉,2018.0,44.083333333333336,0.5,1984.6666666666667,929.6666666666666,6016.166666666667,2053.0833333333335,19942.416666666668,5278.0,16535.416666666668,7164.166666666667,9183.916666666666,3207.75,6433.833333333333,2932.25,5242.916666666667,2878.5833333333335,5157.083333333333,2957.6666666666665,4767.75,3259.1666666666665,3744.75,3847.5833333333335,4161.75,3826.25,4156.916666666667,7015.416666666667,6143.833333333333,6803.0,7617.75,11751.833333333334,3385.5,14002.75,2220.9166666666665,7321.833333333333,1900.8333333333333,6766.583333333333,1136.8333333333333,6834.333333333333,484.75,4306.166666666667,35.083333333333336,1074.5,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,104211.16666666667,112271.08333333333
경춘선,상천,2018.0,0.5833333333333334,0.16666666666666666,169.08333333333334,40.416666666666664,422.25,219.83333333333334,720.8333333333334,359.6666666666667,957.25,901.3333333333334,668.0833333333334,1147.4166666666667,637.5,1398.1666666666667,892.3333333333334,1219.75,721.5,807.3333333333334,928.6666666666666,640.75,1120.75,607.5,1440.6666666666667,665.6666666666666,1562.6666666666667,687.8333333333334,1306.6666666666667,699.5,677.1666666666666,640.3333333333334,327.3333333333333,594.9166666666666,176.41666666666666,451.5,119.33333333333333,387.5833333333333,68.08333333333333,278.9166666666667,45.0,181.91666666666666,0.8333333333333334,73.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,12004.416666666666,14980.416666666666
경춘선,신내,2018.0,12.416666666666666,0.0,371.4166666666667,148.75,1139.9166666666667,678.4166666666666,2323.3333333333335,3097.75,2266.9166666666665,2599.6666666666665,1349.25,1163.5,1250.8333333333333,996.5,1126.25,886.1666666666666,1080.0833333333333,901.1666666666666,1031.5833333333333,944.5833333333334,1038.4166666666667,1143.0833333333333,1154.0833333333333,1160.4166666666667,1729.75,1307.5833333333333,1499.6666666666667,1863.8333333333333,1654.9166666666667,2326.3333333333335,1066.8333333333333,1672.4166666666667,740.75,1090.0833333333333,712.3333333333334,866.25,612.8333333333334,701.5833333333334,323.5,352.0,4.583333333333333,115.75,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,24015.916666666668,24495.25
경춘선,천마산,2018.0,13.75,1.5,1022.75,310.8333333333333,3395.3333333333335,669.6666666666666,8127.0,1592.0833333333333,6314.75,1328.0833333333333,4889.833333333333,1493.1666666666667,3533.25,1288.0,2890.25,1263.1666666666667,2894.5833333333335,1739.5,2308.9166666666665,1740.0833333333333,2035.5833333333333,2151.6666666666665,1786.0,2668.8333333333335,1792.25,2833.25,1953.4166666666667,3927.4166666666665,2016.0,4276.833333333333,994.1666666666666,5155.083333333333,726.1666666666666,3712.1666666666665,579.5833333333334,3015.5,414.5,2084.75,163.5,1766.3333333333333,10.083333333333334,427.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,43445.5,49865.916666666664
경춘선,청평,2018.0,5.416666666666667,0.08333333333333333,1185.3333333333333,132.08333333333334,2195.75,775.0,4159.25,2442.0,5792.833333333333,4881.833333333333,4187.333333333333,4156.083333333333,4806.75,3969.5,7013.833333333333,3559.75,4865.083333333333,4291.416666666667,3979.5833333333335,4278.75,3962.0,4953.0,4032.6666666666665,3739.1666666666665,4822.5,5544.666666666667,5519.583333333333,5404.166666666667,5503.916666666667,4460.25,2757.0,4412.5,1931.6666666666667,2430.8333333333335,1366.5833333333333,2526.8333333333335,953.75,1992.4166666666667,377.0,1445.25,9.416666666666666,360.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,65756.25,71439.83333333333
경춘선,춘천,2018.0,257.4166666666667,1.8333333333333333,524.0,7.416666666666667,1650.4166666666667,445.8333333333333,2047.75,1720.4166666666667,2624.6666666666665,5167.416666666667,3186.0833333333335,4457.916666666667,2920.0,4555.5,3069.0833333333335,5664.333333333333,3317.75,5235.833333333333,4668.833333333333,5106.25,6252.083333333333,3407.5833333333335,8023.166666666667,4070.75,8581.416666666666,3085.5,7523.083333333333,3462.1666666666665,5599.0,2586.9166666666665,3758.0,3729.6666666666665,2452.6666666666665,1959.5,1828.0,1834.6666666666667,1022.0,1792.8333333333333,202.91666666666666,1097.0,5.083333333333333,903.8333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,60293.333333333336,71274.0
