year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2016,7,6호선,디지털미디어시티,77,3,7136,2515,17705,10636,50278,34288,54677,88865,29429,32256,20088,14712,17153,13465,17369,14030,17176,17420,14887,15639,16106,17879,19476,20931,26862,26426,56925,40443,30775,39867,16550,25373,13744,25338,11277,23411,5561,16377,949,5729,3,533,0,0,0,0,486136,446142
2016,7,6호선,월드컵경기장,8,0,1220,1299,3965,3163,10385,5658,11184,13096,7117,11531,6607,9869,7971,12066,8889,13699,9630,16399,11220,16085,13505,15351,15865,15788,17339,17717,18441,24715,12631,18655,12254,9631,20987,7617,12681,5967,5486,3441,781,997,0,25,0,0,0,0,222769,210174
2016,7,6호선,마포구청,14,1,7906,2678,15361,9556,42317,16626,51369,39330,31246,20287,21091,14364,19339,12419,19109,15946,18965,16171,17136,16951,18457,16647,20480,21308,24527,22583,37711,32456,22091,31523,14405,21539,13973,19067,11892,20238,5768,12529,824,3770,0,28,0,0,0,0,366017,415983
2016,7,6호선,망원,2,0,6372,800,11286,5722,32373,9074,43600,34243,25922,27901,18902,17647,17865,16651,18797,20401,19164,19898,17511,22214,17958,22178,19953,27879,22936,29528,34325,43450,23100,38892,16682,23399,16852,19186,14444,18990,8201,12260,1172,3522,0,0,0,0,0,0,413835,389431
2016,7,6호선,합정,13,0,4958,1931,7405,7838,17026,19349,24958,39633,17904,24065,14564,16828,15372,15701,16462,17828,17496,19201,17851,19080,19033,18876,22095,22568,27425,26280,41913,38725,32736,31891,26884,18512,30319,15344,32408,15017,18749,10794,3025,3325,0,3,0,0,0,0,382789,410599
2016,7,6호선,상수,36,0,4780,942,6647,3468,12934,6521,16773,24969,10436,23305,8099,17577,8394,20341,11070,22255,14258,26714,14561,21998,15874,22441,18680,25324,23408,32845,31792,42980,24853,40869,23325,20716,29180,15682,34295,12900,20310,10119,3142,2769,0,0,0,0,0,0,394735,334827
2016,7,6호선,광흥창,2,0,3187,1232,7928,7253,19789,20932,26079,39789,16621,20854,13551,15375,14890,12081,16927,12401,14742,12473,14066,12384,14877,11906,17179,13783,20713,15471,33180,21476,19557,20129,12462,13208,12652,11189,9796,11176,4033,7986,554,2081,0,3,0,0,0,0,283182,294799
2016,7,6호선,대흥,2,0,2692,1384,5855,6051,15232,15847,21283,35689,13200,19724,10916,13228,10692,10331,13156,12972,13319,12683,12244,12273,13142,10664,15221,13174,19543,13853,26902,21305,14846,17183,11132,10898,11098,9705,9787,10264,4318,7734,656,1953,0,1,0,0,0,0,256916,247250
2016,7,6호선,공덕,156,3,5824,1995,9864,11881,24083,37564,32308,99270,21885,42074,18885,22607,21181,19885,22689,18808,24301,20869,24166,19753,27125,20388,29740,22568,39989,27632,83007,39701,44260,34008,31092,20489,30382,18891,25298,19236,13232,13196,2154,5524,1,440,0,0,0,0,516782,533482
2016,7,6호선,효창공원앞,4,3,2843,609,5639,4261,16458,9664,24287,30284,13746,17258,10057,9186,10022,8512,10585,7899,11051,9970,9926,8233,11132,9519,12434,10026,14820,12399,22736,16461,15465,14199,9222,9271,7300,8688,6208,8593,3057,6385,425,2317,1,2,0,0,0,0,203739,219430
2016,7,6호선,삼각지,6,0,1618,731,3521,6415,6764,15127,12278,26076,8631,11401,7214,7291,8712,7960,10820,7950,12121,8718,11747,7748,13084,7114,15430,7468,20650,8203,28359,10743,15716,8865,10825,6024,10635,6938,9091,7441,5053,5397,719,1428,0,1,0,0,0,0,169039,215004
2016,7,6호선,녹사평(용산구청),21,0,1896,641,2796,4600,6693,13707,10184,20145,7301,10194,6845,9587,7049,11177,8219,12850,9403,14393,10084,12960,11680,13588,15219,14959,18577,20207,22079,25067,16408,23600,16220,11739,19697,8670,21296,6946,11464,5026,1294,1426,0,0,0,0,0,0,241482,226420
2016,7,6호선,한강진,12,0,948,643,1385,6892,3831,16041,4995,34658,3340,23941,2964,11436,3620,10668,4425,10950,5229,12190,6533,14120,8618,9839,11916,11230,20804,14364,26110,20549,18704,15658,13848,5089,22206,3796,22471,3164,6068,2356,560,2289,0,0,0,0,0,0,229873,190591
2016,7,6호선,이태원,2,0,12896,1452,9930,7259,14152,12817,19024,28940,14822,27586,13673,21562,14669,24708,17404,28080,20576,32143,24103,30378,26357,32804,30733,37570,34239,47285,41254,61150,37682,60512,36864,37343,45385,30268,50211,24940,32662,21368,4254,6387,0,2,0,0,0,0,574554,502906
2016,7,6호선,버티고개,1,0,1021,326,1881,1274,6619,2746,7817,6130,5574,3902,4135,2955,3641,2462,4114,2708,3553,2976,3344,3273,3364,3554,3509,4136,4576,4644,6487,7080,4435,6451,3088,4234,2757,3932,1985,4129,1187,2876,123,889,0,0,0,0,0,0,70677,75226
